UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.130_N.20_130/20/06_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.20,LABU,130/20/06,KAMPUNG GADONG JAYA,SEKOLAH KEBANGSAAN GADONG JAYA,4,400,MCA,NG KIAN NAM,MALE,,131,DAP,CHA KEE CHIN,MALE,,162,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,103,PAP,DAVID DASS ASEERPATHAM,MALE,,3,,,,,,,,,,,,,,,,,,,,,399,1,0,TRUE
P.130_N.21_130/21/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,1,282,MCA,NG KIAN NAM,MALE,,51,DAP,CHA KEE CHIN,MALE,,219,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,4,PAP,DAVID DASS ASEERPATHAM,MALE,,4,,,,,,,,,,,,,,,,,,,,,278,4,0,TRUE
P.130_N.21_130/21/01_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,2,540,MCA,NG KIAN NAM,MALE,,110,DAP,CHA KEE CHIN,MALE,,394,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,32,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,537,3,0,TRUE
P.130_N.21_130/21/01_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,3,545,MCA,NG KIAN NAM,MALE,,69,DAP,CHA KEE CHIN,MALE,,444,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,27,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,542,3,0,TRUE
P.130_N.21_130/21/01_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,4,535,MCA,NG KIAN NAM,MALE,,46,DAP,CHA KEE CHIN,MALE,,464,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,17,PAP,DAVID DASS ASEERPATHAM,MALE,,3,,,,,,,,,,,,,,,,,,,,,530,5,0,TRUE
P.130_N.21_130/21/01_5,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,5,517,MCA,NG KIAN NAM,MALE,,57,DAP,CHA KEE CHIN,MALE,,413,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,39,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,511,5,1,TRUE
P.130_N.21_130/21/01_6,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,6,504,MCA,NG KIAN NAM,MALE,,41,DAP,CHA KEE CHIN,MALE,,410,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,49,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,502,2,0,TRUE
P.130_N.21_130/21/01_7,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,7,526,MCA,NG KIAN NAM,MALE,,49,DAP,CHA KEE CHIN,MALE,,440,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,35,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,524,2,0,TRUE
P.130_N.21_130/21/01_8,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/01,BUKIT KEPAYANG,SEKOLAH MENENGAH KEBANGSAAN CHAN WA II,8,582,MCA,NG KIAN NAM,MALE,,60,DAP,CHA KEE CHIN,MALE,,476,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,46,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,582,0,0,TRUE
P.130_N.21_130/21/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,1,267,MCA,NG KIAN NAM,MALE,,55,DAP,CHA KEE CHIN,MALE,,188,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,10,,,,,,,,,,,,,,,,,,,,,258,9,0,TRUE
P.130_N.21_130/21/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,2,588,MCA,NG KIAN NAM,MALE,,109,DAP,CHA KEE CHIN,MALE,,460,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,14,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,584,4,0,TRUE
P.130_N.21_130/21/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,3,584,MCA,NG KIAN NAM,MALE,,72,DAP,CHA KEE CHIN,MALE,,487,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,17,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,578,6,0,TRUE
P.130_N.21_130/21/02_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,4,579,MCA,NG KIAN NAM,MALE,,61,DAP,CHA KEE CHIN,MALE,,496,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,13,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,572,7,0,TRUE
P.130_N.21_130/21/02_5,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,5,580,MCA,NG KIAN NAM,MALE,,47,DAP,CHA KEE CHIN,MALE,,514,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,16,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,577,3,0,TRUE
P.130_N.21_130/21/02_6,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,6,550,MCA,NG KIAN NAM,MALE,,29,DAP,CHA KEE CHIN,MALE,,502,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,17,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,548,2,0,TRUE
P.130_N.21_130/21/02_7,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,7,546,MCA,NG KIAN NAM,MALE,,41,DAP,CHA KEE CHIN,MALE,,473,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,29,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,544,2,0,TRUE
P.130_N.21_130/21/02_8,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,8,555,MCA,NG KIAN NAM,MALE,,34,DAP,CHA KEE CHIN,MALE,,479,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,36,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,551,4,0,TRUE
P.130_N.21_130/21/02_9,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/02,TAMAN PERMAI,SEKOLAH KEBANGSAAN PUTERI,9,552,MCA,NG KIAN NAM,MALE,,28,DAP,CHA KEE CHIN,MALE,,500,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,24,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,552,0,0,TRUE
P.130_N.21_130/21/03_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/03,JALAN KONG SANG,SEKOLAH JENIS KEBANGSAAN (CINA) SAN MIN,1,178,MCA,NG KIAN NAM,MALE,,13,DAP,CHA KEE CHIN,MALE,,157,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,3,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,174,4,0,TRUE
P.130_N.21_130/21/04_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,2,223,MCA,NG KIAN NAM,MALE,,36,DAP,CHA KEE CHIN,MALE,,183,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,1,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,221,2,0,TRUE
P.130_N.21_130/21/04_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,3,282,MCA,NG KIAN NAM,MALE,,35,DAP,CHA KEE CHIN,MALE,,243,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,1,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,279,3,0,TRUE
P.130_N.21_130/21/04_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/04,JALAN DATO BANDAR TUNGGAL,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,4,260,MCA,NG KIAN NAM,MALE,,16,DAP,CHA KEE CHIN,MALE,,243,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,1,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,260,0,0,TRUE
P.130_N.21_130/21/05_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,1,217,MCA,NG KIAN NAM,MALE,,22,DAP,CHA KEE CHIN,MALE,,189,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,3,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,214,3,0,TRUE
P.130_N.21_130/21/05_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,2,298,MCA,NG KIAN NAM,MALE,,21,DAP,CHA KEE CHIN,MALE,,274,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,0,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,295,3,0,TRUE
P.130_N.21_130/21/05_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/05,JALAN YAM TUAN,SEKOLAH JENIS KEBANGSAAN (TAMIL) LORONG JAWA,3,314,MCA,NG KIAN NAM,MALE,,13,DAP,CHA KEE CHIN,MALE,,301,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,0,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,314,0,0,TRUE
P.130_N.21_130/21/06_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/06,JALAN LEE SAM,SEKOLAH MENENGAH KEBANGSAAN METHODIST ACS,1,340,MCA,NG KIAN NAM,MALE,,29,DAP,CHA KEE CHIN,MALE,,309,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,0,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,338,2,0,TRUE
P.130_N.21_130/21/07_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/07,JALAN TUANKU MUNAWIR,SEKOLAH JENIS KEBANGSAAN (CINA) SINO ENGLISH,1,296,MCA,NG KIAN NAM,MALE,,37,DAP,CHA KEE CHIN,MALE,,248,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,291,5,0,TRUE
P.130_N.21_130/21/08_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/08,BUKIT TEMBOK,SEKOLAH TINGGI METHODIST SEREMBAN,1,249,MCA,NG KIAN NAM,MALE,,54,DAP,CHA KEE CHIN,MALE,,181,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,4,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,240,9,0,TRUE
P.130_N.21_130/21/08_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/08,BUKIT TEMBOK,SEKOLAH TINGGI METHODIST SEREMBAN,2,508,MCA,NG KIAN NAM,MALE,,53,DAP,CHA KEE CHIN,MALE,,440,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,500,8,0,TRUE
P.130_N.21_130/21/09_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA,SEKOLAH KEBANGSAAN ST PAUL,1,264,MCA,NG KIAN NAM,MALE,,43,DAP,CHA KEE CHIN,MALE,,210,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,258,6,0,TRUE
P.130_N.21_130/21/09_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA,SEKOLAH KEBANGSAAN ST PAUL,2,607,MCA,NG KIAN NAM,MALE,,65,DAP,CHA KEE CHIN,MALE,,526,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,4,,,,,,,,,,,,,,,,,,,,,600,6,1,TRUE
P.130_N.21_130/21/09_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA,SEKOLAH KEBANGSAAN ST PAUL,3,563,MCA,NG KIAN NAM,MALE,,26,DAP,CHA KEE CHIN,MALE,,529,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,2,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,558,5,0,TRUE
P.130_N.21_130/21/09_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/09,TAMAN BUKIT KAYA,SEKOLAH KEBANGSAAN ST PAUL,4,586,MCA,NG KIAN NAM,MALE,,35,DAP,CHA KEE CHIN,MALE,,545,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,4,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,586,0,0,TRUE
P.130_N.21_130/21/10_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,1,302,MCA,NG KIAN NAM,MALE,,54,DAP,CHA KEE CHIN,MALE,,231,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,7,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,294,8,0,TRUE
P.130_N.21_130/21/10_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,2,622,MCA,NG KIAN NAM,MALE,,106,DAP,CHA KEE CHIN,MALE,,483,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,30,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,621,1,0,TRUE
P.130_N.21_130/21/10_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,3,622,MCA,NG KIAN NAM,MALE,,99,DAP,CHA KEE CHIN,MALE,,490,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,28,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,618,4,0,TRUE
P.130_N.21_130/21/10_4,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,4,606,MCA,NG KIAN NAM,MALE,,83,DAP,CHA KEE CHIN,MALE,,457,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,54,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,594,12,0,TRUE
P.130_N.21_130/21/10_5,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,5,613,MCA,NG KIAN NAM,MALE,,72,DAP,CHA KEE CHIN,MALE,,452,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,83,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,608,5,0,TRUE
P.130_N.21_130/21/10_6,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,6,601,MCA,NG KIAN NAM,MALE,,66,DAP,CHA KEE CHIN,MALE,,455,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,68,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,590,11,0,TRUE
P.130_N.21_130/21/10_7,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,7,603,MCA,NG KIAN NAM,MALE,,67,DAP,CHA KEE CHIN,MALE,,458,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,68,PAP,DAVID DASS ASEERPATHAM,MALE,,4,,,,,,,,,,,,,,,,,,,,,597,6,0,TRUE
P.130_N.21_130/21/10_8,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,8,599,MCA,NG KIAN NAM,MALE,,72,DAP,CHA KEE CHIN,MALE,,453,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,70,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,595,3,1,TRUE
P.130_N.21_130/21/10_9,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,9,583,MCA,NG KIAN NAM,MALE,,61,DAP,CHA KEE CHIN,MALE,,447,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,70,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,580,3,0,TRUE
P.130_N.21_130/21/10_10,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,10,552,MCA,NG KIAN NAM,MALE,,59,DAP,CHA KEE CHIN,MALE,,440,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,52,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,551,0,1,TRUE
P.130_N.21_130/21/10_11,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,11,542,MCA,NG KIAN NAM,MALE,,52,DAP,CHA KEE CHIN,MALE,,427,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,59,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,538,4,0,TRUE
P.130_N.21_130/21/10_12,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,12,544,MCA,NG KIAN NAM,MALE,,61,DAP,CHA KEE CHIN,MALE,,418,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,62,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,542,2,0,TRUE
P.130_N.21_130/21/10_13,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,13,581,MCA,NG KIAN NAM,MALE,,76,DAP,CHA KEE CHIN,MALE,,433,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,68,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,577,4,0,TRUE
P.130_N.21_130/21/10_14,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.21,BUKIT KEPAYANG,130/21/10,SEREMBAN 2,SEKOLAH KEBANGSAAN WAWASAN / SEKOLAH JENIS KEBANGSAAN (TAMIL) CONVENT SEREMBAN,14,562,MCA,NG KIAN NAM,MALE,,68,DAP,CHA KEE CHIN,MALE,,409,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,81,PAP,DAVID DASS ASEERPATHAM,MALE,,1,,,,,,,,,,,,,,,,,,,,,559,3,0,TRUE
P.130_N.22_130/22/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/01,RAHANG,SEKOLAH MENENGAH KEBANGSAAN KING GEORGE V,1,403,MCA,NG KIAN NAM,MALE,,32,DAP,CHA KEE CHIN,MALE,,352,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,11,PAP,DAVID DASS ASEERPATHAM,MALE,,0,,,,,,,,,,,,,,,,,,,,,395,8,0,TRUE
P.130_N.22_130/22/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR,SEKOLAH KEBANGSAAN RAHANG,1,229,MCA,NG KIAN NAM,MALE,,27,DAP,CHA KEE CHIN,MALE,,192,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,3,PAP,DAVID DASS ASEERPATHAM,MALE,,3,,,,,,,,,,,,,,,,,,,,,225,3,1,TRUE
P.130_N.22_130/22/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR,SEKOLAH KEBANGSAAN RAHANG,2,379,MCA,NG KIAN NAM,MALE,,36,DAP,CHA KEE CHIN,MALE,,334,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,5,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,377,2,0,TRUE
P.130_N.22_130/22/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.130,RASAH,N.22,RAHANG,130/22/02,RAHANG TIMOR,SEKOLAH KEBANGSAAN RAHANG,3,386,MCA,NG KIAN NAM,MALE,,33,DAP,CHA KEE CHIN,MALE,,329,PAS,USTAZ KHAIRIL ANUAR WAFA,MALE,,17,PAP,DAVID DASS ASEERPATHAM,MALE,,2,,,,,,,,,,,,,,,,,,,,,381,5,0,TRUE
