UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.011_N.18_011/18/16_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/16,GUAR KEPAYANG,"SEKOLAH KEBANGSAAN GUAR KEPAYANG, PENDANG",1,304,UMNO,OTHMAN BIN ABDUL,MALE,,78,PPBM,WAN SAIFUL WAN JAN,MALE,,17,PAS,HJ. AWANG SOLAHUDIN,MALE,,202,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,297,7,0,TRUE
P.011_N.18_011/18/16_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/16,GUAR KEPAYANG,"SEKOLAH KEBANGSAAN GUAR KEPAYANG, PENDANG",2,517,UMNO,OTHMAN BIN ABDUL,MALE,,119,PPBM,WAN SAIFUL WAN JAN,MALE,,38,PAS,HJ. AWANG SOLAHUDIN,MALE,,356,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,514,3,0,TRUE
P.011_N.18_011/18/16_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/16,GUAR KEPAYANG,"SEKOLAH KEBANGSAAN GUAR KEPAYANG, PENDANG",3,485,UMNO,OTHMAN BIN ABDUL,MALE,,106,PPBM,WAN SAIFUL WAN JAN,MALE,,52,PAS,HJ. AWANG SOLAHUDIN,MALE,,324,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,482,3,0,TRUE
P.011_N.18_011/18/16_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/16,GUAR KEPAYANG,"SEKOLAH KEBANGSAAN GUAR KEPAYANG, PENDANG",4,459,UMNO,OTHMAN BIN ABDUL,MALE,,112,PPBM,WAN SAIFUL WAN JAN,MALE,,58,PAS,HJ. AWANG SOLAHUDIN,MALE,,286,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,456,3,0,TRUE
P.011_N.18_011/18/16_5,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/16,GUAR KEPAYANG,"SEKOLAH KEBANGSAAN GUAR KEPAYANG, PENDANG",5,449,UMNO,OTHMAN BIN ABDUL,MALE,,88,PPBM,WAN SAIFUL WAN JAN,MALE,,63,PAS,HJ. AWANG SOLAHUDIN,MALE,,296,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,448,1,0,TRUE
P.011_N.18_011/18/17_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/17,CHEROK KUDONG,"SEKOLAH KEBANGSAAN CHAROK KUDONG, PENDANG",1,319,UMNO,OTHMAN BIN ABDUL,MALE,,130,PPBM,WAN SAIFUL WAN JAN,MALE,,20,PAS,HJ. AWANG SOLAHUDIN,MALE,,164,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,315,4,0,TRUE
P.011_N.18_011/18/17_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/17,CHEROK KUDONG,"SEKOLAH KEBANGSAAN CHAROK KUDONG, PENDANG",2,461,UMNO,OTHMAN BIN ABDUL,MALE,,130,PPBM,WAN SAIFUL WAN JAN,MALE,,48,PAS,HJ. AWANG SOLAHUDIN,MALE,,279,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,458,3,0,TRUE
P.011_N.18_011/18/17_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/17,CHEROK KUDONG,"SEKOLAH KEBANGSAAN CHAROK KUDONG, PENDANG",3,407,UMNO,OTHMAN BIN ABDUL,MALE,,126,PPBM,WAN SAIFUL WAN JAN,MALE,,47,PAS,HJ. AWANG SOLAHUDIN,MALE,,228,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,401,6,0,TRUE
P.011_N.18_011/18/18_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/18,GAJAH MATI,"SEKOLAH KEBANGSAAN KAMPUNG CHEGAR, PENDANG",1,290,UMNO,OTHMAN BIN ABDUL,MALE,,86,PPBM,WAN SAIFUL WAN JAN,MALE,,24,PAS,HJ. AWANG SOLAHUDIN,MALE,,174,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,284,6,0,TRUE
P.011_N.18_011/18/18_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/18,GAJAH MATI,"SEKOLAH KEBANGSAAN KAMPUNG CHEGAR, PENDANG",2,577,UMNO,OTHMAN BIN ABDUL,MALE,,167,PPBM,WAN SAIFUL WAN JAN,MALE,,91,PAS,HJ. AWANG SOLAHUDIN,MALE,,313,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,572,5,0,TRUE
P.011_N.18_011/18/18_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/18,GAJAH MATI,"SEKOLAH KEBANGSAAN KAMPUNG CHEGAR, PENDANG",3,534,UMNO,OTHMAN BIN ABDUL,MALE,,111,PPBM,WAN SAIFUL WAN JAN,MALE,,112,PAS,HJ. AWANG SOLAHUDIN,MALE,,308,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,532,2,0,TRUE
P.011_N.18_011/18/18_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/18,GAJAH MATI,"SEKOLAH KEBANGSAAN KAMPUNG CHEGAR, PENDANG",4,502,UMNO,OTHMAN BIN ABDUL,MALE,,109,PPBM,WAN SAIFUL WAN JAN,MALE,,105,PAS,HJ. AWANG SOLAHUDIN,MALE,,278,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,492,10,0,TRUE
P.011_N.18_011/18/19_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",1,303,UMNO,OTHMAN BIN ABDUL,MALE,,92,PPBM,WAN SAIFUL WAN JAN,MALE,,51,PAS,HJ. AWANG SOLAHUDIN,MALE,,155,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,299,4,0,TRUE
P.011_N.18_011/18/19_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",2,522,UMNO,OTHMAN BIN ABDUL,MALE,,142,PPBM,WAN SAIFUL WAN JAN,MALE,,121,PAS,HJ. AWANG SOLAHUDIN,MALE,,253,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,517,5,0,TRUE
P.011_N.18_011/18/19_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",3,485,UMNO,OTHMAN BIN ABDUL,MALE,,89,PPBM,WAN SAIFUL WAN JAN,MALE,,144,PAS,HJ. AWANG SOLAHUDIN,MALE,,251,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,484,1,0,TRUE
P.011_N.18_011/18/19_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",4,447,UMNO,OTHMAN BIN ABDUL,MALE,,92,PPBM,WAN SAIFUL WAN JAN,MALE,,154,PAS,HJ. AWANG SOLAHUDIN,MALE,,200,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,446,1,0,TRUE
P.011_N.18_011/18/19_5,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",5,436,UMNO,OTHMAN BIN ABDUL,MALE,,81,PPBM,WAN SAIFUL WAN JAN,MALE,,155,PAS,HJ. AWANG SOLAHUDIN,MALE,,198,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,434,2,0,TRUE
P.011_N.18_011/18/19_6,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/19,MANGGOL PETAI,"SEKOLAH MENENGAH KEBANGSAAN TUNKU TEMENGGUNG, PENDANG",6,449,UMNO,OTHMAN BIN ABDUL,MALE,,87,PPBM,WAN SAIFUL WAN JAN,MALE,,132,PAS,HJ. AWANG SOLAHUDIN,MALE,,224,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,3,,,,,,446,3,0,TRUE
P.011_N.18_011/18/20_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/20,PAYA KELUBI,"SEKOLAH KEBANGSAAN PENDANG, PENDANG",1,300,UMNO,OTHMAN BIN ABDUL,MALE,,82,PPBM,WAN SAIFUL WAN JAN,MALE,,27,PAS,HJ. AWANG SOLAHUDIN,MALE,,181,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,291,9,0,TRUE
P.011_N.18_011/18/20_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/20,PAYA KELUBI,"SEKOLAH KEBANGSAAN PENDANG, PENDANG",2,546,UMNO,OTHMAN BIN ABDUL,MALE,,106,PPBM,WAN SAIFUL WAN JAN,MALE,,75,PAS,HJ. AWANG SOLAHUDIN,MALE,,358,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,539,7,0,TRUE
P.011_N.18_011/18/20_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/20,PAYA KELUBI,"SEKOLAH KEBANGSAAN PENDANG, PENDANG",3,484,UMNO,OTHMAN BIN ABDUL,MALE,,52,PPBM,WAN SAIFUL WAN JAN,MALE,,80,PAS,HJ. AWANG SOLAHUDIN,MALE,,348,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,480,4,0,TRUE
P.011_N.18_011/18/21_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/21,BATU MANUNGGUL,"SEKOLAH KEBANGSAAN AYER PUTEH, KAMPUNG TEMPOYAK",1,306,UMNO,OTHMAN BIN ABDUL,MALE,,104,PPBM,WAN SAIFUL WAN JAN,MALE,,18,PAS,HJ. AWANG SOLAHUDIN,MALE,,170,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,2,,,,,,294,12,0,TRUE
P.011_N.18_011/18/21_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/21,BATU MANUNGGUL,"SEKOLAH KEBANGSAAN AYER PUTEH, KAMPUNG TEMPOYAK",2,465,UMNO,OTHMAN BIN ABDUL,MALE,,158,PPBM,WAN SAIFUL WAN JAN,MALE,,56,PAS,HJ. AWANG SOLAHUDIN,MALE,,246,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,460,5,0,TRUE
P.011_N.18_011/18/21_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/21,BATU MANUNGGUL,"SEKOLAH KEBANGSAAN AYER PUTEH, KAMPUNG TEMPOYAK",3,410,UMNO,OTHMAN BIN ABDUL,MALE,,91,PPBM,WAN SAIFUL WAN JAN,MALE,,75,PAS,HJ. AWANG SOLAHUDIN,MALE,,239,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,406,4,0,TRUE
P.011_N.18_011/18/21_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.18,TOKAI,011/18/21,BATU MANUNGGUL,"SEKOLAH KEBANGSAAN AYER PUTEH, KAMPUNG TEMPOYAK",4,388,UMNO,OTHMAN BIN ABDUL,MALE,,79,PPBM,WAN SAIFUL WAN JAN,MALE,,65,PAS,HJ. AWANG SOLAHUDIN,MALE,,240,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,384,4,0,TRUE
P.011_N.19_011/19/01_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/01,KUBOR PANJANG,"SEKOLAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",1,278,UMNO,OTHMAN BIN ABDUL,MALE,,122,PPBM,WAN SAIFUL WAN JAN,MALE,,45,PAS,HJ. AWANG SOLAHUDIN,MALE,,102,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,270,8,0,TRUE
P.011_N.19_011/19/01_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/01,KUBOR PANJANG,"SEKOLAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",2,504,UMNO,OTHMAN BIN ABDUL,MALE,,206,PPBM,WAN SAIFUL WAN JAN,MALE,,130,PAS,HJ. AWANG SOLAHUDIN,MALE,,154,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,490,14,0,TRUE
P.011_N.19_011/19/01_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/01,KUBOR PANJANG,"SEKOLAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",3,474,UMNO,OTHMAN BIN ABDUL,MALE,,170,PPBM,WAN SAIFUL WAN JAN,MALE,,132,PAS,HJ. AWANG SOLAHUDIN,MALE,,168,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,470,4,0,TRUE
P.011_N.19_011/19/01_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/01,KUBOR PANJANG,"SEKOLAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",4,407,UMNO,OTHMAN BIN ABDUL,MALE,,109,PPBM,WAN SAIFUL WAN JAN,MALE,,119,PAS,HJ. AWANG SOLAHUDIN,MALE,,176,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,404,2,1,TRUE
P.011_N.19_011/19/01_5,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/01,KUBOR PANJANG,"SEKOLAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",5,389,UMNO,OTHMAN BIN ABDUL,MALE,,122,PPBM,WAN SAIFUL WAN JAN,MALE,,103,PAS,HJ. AWANG SOLAHUDIN,MALE,,160,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,385,4,0,TRUE
P.011_N.19_011/19/02_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/02,KAMPUNG PERUPOK,"SEKOLAH KEBANGSAAN BENDANG RAJA, KUBOR PANJANG",1,296,UMNO,OTHMAN BIN ABDUL,MALE,,141,PPBM,WAN SAIFUL WAN JAN,MALE,,46,PAS,HJ. AWANG SOLAHUDIN,MALE,,92,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,2,,,,,,281,15,0,TRUE
P.011_N.19_011/19/02_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/02,KAMPUNG PERUPOK,"SEKOLAH KEBANGSAAN BENDANG RAJA, KUBOR PANJANG",2,516,UMNO,OTHMAN BIN ABDUL,MALE,,248,PPBM,WAN SAIFUL WAN JAN,MALE,,102,PAS,HJ. AWANG SOLAHUDIN,MALE,,150,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,2,,,,,,502,14,0,TRUE
P.011_N.19_011/19/02_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/02,KAMPUNG PERUPOK,"SEKOLAH KEBANGSAAN BENDANG RAJA, KUBOR PANJANG",3,510,UMNO,OTHMAN BIN ABDUL,MALE,,172,PPBM,WAN SAIFUL WAN JAN,MALE,,151,PAS,HJ. AWANG SOLAHUDIN,MALE,,181,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,504,6,0,TRUE
P.011_N.19_011/19/02_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/02,KAMPUNG PERUPOK,"SEKOLAH KEBANGSAAN BENDANG RAJA, KUBOR PANJANG",4,454,UMNO,OTHMAN BIN ABDUL,MALE,,139,PPBM,WAN SAIFUL WAN JAN,MALE,,148,PAS,HJ. AWANG SOLAHUDIN,MALE,,163,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,450,4,0,TRUE
P.011_N.19_011/19/03_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/03,KAMPUNG CHINA,"DEWAN PENDIDIKAN AGAMA BUDDHA WATT SIAM KAMPUNG CHINA, PENDANG",1,308,UMNO,OTHMAN BIN ABDUL,MALE,,125,PPBM,WAN SAIFUL WAN JAN,MALE,,141,PAS,HJ. AWANG SOLAHUDIN,MALE,,23,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,2,,,,,,291,17,0,TRUE
P.011_N.19_011/19/03_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/03,KAMPUNG CHINA,"DEWAN PENDIDIKAN AGAMA BUDDHA WATT SIAM KAMPUNG CHINA, PENDANG",2,588,UMNO,OTHMAN BIN ABDUL,MALE,,233,PPBM,WAN SAIFUL WAN JAN,MALE,,286,PAS,HJ. AWANG SOLAHUDIN,MALE,,48,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,568,20,0,TRUE
P.011_N.19_011/19/03_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/03,KAMPUNG CHINA,"DEWAN PENDIDIKAN AGAMA BUDDHA WATT SIAM KAMPUNG CHINA, PENDANG",3,536,UMNO,OTHMAN BIN ABDUL,MALE,,195,PPBM,WAN SAIFUL WAN JAN,MALE,,276,PAS,HJ. AWANG SOLAHUDIN,MALE,,59,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,530,5,1,TRUE
P.011_N.19_011/19/04_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/04,PADANG DURIAN,"SEKOLAH KEBANGSAAN PADANG DURIAN, JALAN SUNGAI TIANG",1,301,UMNO,OTHMAN BIN ABDUL,MALE,,165,PPBM,WAN SAIFUL WAN JAN,MALE,,43,PAS,HJ. AWANG SOLAHUDIN,MALE,,86,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,2,,,,,,296,5,0,TRUE
P.011_N.19_011/19/04_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/04,PADANG DURIAN,"SEKOLAH KEBANGSAAN PADANG DURIAN, JALAN SUNGAI TIANG",2,315,UMNO,OTHMAN BIN ABDUL,MALE,,146,PPBM,WAN SAIFUL WAN JAN,MALE,,81,PAS,HJ. AWANG SOLAHUDIN,MALE,,85,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,312,3,0,TRUE
P.011_N.19_011/19/04_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/04,PADANG DURIAN,"SEKOLAH KEBANGSAAN PADANG DURIAN, JALAN SUNGAI TIANG",3,294,UMNO,OTHMAN BIN ABDUL,MALE,,138,PPBM,WAN SAIFUL WAN JAN,MALE,,69,PAS,HJ. AWANG SOLAHUDIN,MALE,,84,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,292,2,0,TRUE
P.011_N.19_011/19/05_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/05,POKOK ASSAM,"SEKOLAH KEBANGSAAN POKOK ASAM, JALAN SUNGAI TIANG",1,305,UMNO,OTHMAN BIN ABDUL,MALE,,178,PPBM,WAN SAIFUL WAN JAN,MALE,,35,PAS,HJ. AWANG SOLAHUDIN,MALE,,85,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,299,6,0,TRUE
P.011_N.19_011/19/05_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/05,POKOK ASSAM,"SEKOLAH KEBANGSAAN POKOK ASAM, JALAN SUNGAI TIANG",2,370,UMNO,OTHMAN BIN ABDUL,MALE,,186,PPBM,WAN SAIFUL WAN JAN,MALE,,65,PAS,HJ. AWANG SOLAHUDIN,MALE,,116,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,367,3,0,TRUE
P.011_N.19_011/19/05_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/05,POKOK ASSAM,"SEKOLAH KEBANGSAAN POKOK ASAM, JALAN SUNGAI TIANG",3,335,UMNO,OTHMAN BIN ABDUL,MALE,,140,PPBM,WAN SAIFUL WAN JAN,MALE,,73,PAS,HJ. AWANG SOLAHUDIN,MALE,,120,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,333,2,0,TRUE
P.011_N.19_011/19/06_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/06,KAMPUNG BELAT,"SEKOLAH MENENGAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",1,290,UMNO,OTHMAN BIN ABDUL,MALE,,154,PPBM,WAN SAIFUL WAN JAN,MALE,,67,PAS,HJ. AWANG SOLAHUDIN,MALE,,45,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,267,23,0,TRUE
P.011_N.19_011/19/06_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/06,KAMPUNG BELAT,"SEKOLAH MENENGAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",2,578,UMNO,OTHMAN BIN ABDUL,MALE,,306,PPBM,WAN SAIFUL WAN JAN,MALE,,168,PAS,HJ. AWANG SOLAHUDIN,MALE,,94,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,569,8,1,TRUE
P.011_N.19_011/19/06_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/06,KAMPUNG BELAT,"SEKOLAH MENENGAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",3,527,UMNO,OTHMAN BIN ABDUL,MALE,,231,PPBM,WAN SAIFUL WAN JAN,MALE,,171,PAS,HJ. AWANG SOLAHUDIN,MALE,,118,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,521,6,0,TRUE
P.011_N.19_011/19/06_4,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/06,KAMPUNG BELAT,"SEKOLAH MENENGAH KEBANGSAAN KUBOR PANJANG, KUBOR PANJANG",4,503,UMNO,OTHMAN BIN ABDUL,MALE,,220,PPBM,WAN SAIFUL WAN JAN,MALE,,162,PAS,HJ. AWANG SOLAHUDIN,MALE,,120,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,502,1,0,TRUE
P.011_N.19_011/19/07_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/07,PAYA RAWA,"SEKOLAH KEBANGSAAN PAYA RAWA, KAMPUNG PAYA RAWA",1,311,UMNO,OTHMAN BIN ABDUL,MALE,,159,PPBM,WAN SAIFUL WAN JAN,MALE,,44,PAS,HJ. AWANG SOLAHUDIN,MALE,,106,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,310,1,0,TRUE
P.011_N.19_011/19/07_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/07,PAYA RAWA,"SEKOLAH KEBANGSAAN PAYA RAWA, KAMPUNG PAYA RAWA",2,574,UMNO,OTHMAN BIN ABDUL,MALE,,264,PPBM,WAN SAIFUL WAN JAN,MALE,,89,PAS,HJ. AWANG SOLAHUDIN,MALE,,211,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,565,7,2,TRUE
P.011_N.19_011/19/07_3,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/07,PAYA RAWA,"SEKOLAH KEBANGSAAN PAYA RAWA, KAMPUNG PAYA RAWA",3,518,UMNO,OTHMAN BIN ABDUL,MALE,,190,PPBM,WAN SAIFUL WAN JAN,MALE,,82,PAS,HJ. AWANG SOLAHUDIN,MALE,,239,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,1,,,,,,512,6,0,TRUE
P.011_N.19_011/19/08_1,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/08,KAMPUNG BECHAH,"SEKOLAH KEBANGSAAN SYED IBRAHIM , JALAN SUNGAI TIANG",1,315,UMNO,OTHMAN BIN ABDUL,MALE,,160,PPBM,WAN SAIFUL WAN JAN,MALE,,31,PAS,HJ. AWANG SOLAHUDIN,MALE,,122,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,313,2,0,TRUE
P.011_N.19_011/19/08_2,KEDAH,NORMAL VOTE,P.011,PENDANG,N.19,SUNGAI TIANG,011/19/08,KAMPUNG BECHAH,"SEKOLAH KEBANGSAAN SYED IBRAHIM , JALAN SUNGAI TIANG",2,466,UMNO,OTHMAN BIN ABDUL,MALE,,158,PPBM,WAN SAIFUL WAN JAN,MALE,,94,PAS,HJ. AWANG SOLAHUDIN,MALE,,211,,,,,,,,,,,,,,,,KEY,PENGHULU MALIK,MALE,,0,,,,,,463,3,0,TRUE
