UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.137_N.15_137/15/09_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEK. MEN. TEKNIK MELAKA,3,544,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,286,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,193,PAS,DR KHALID KASSIM,MALE,,56,,,,,,,,,,,,,,,,,,,,,,,,,,535,9,0,TRUE
P.137_N.15_137/15/09_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEK. MEN. TEKNIK MELAKA,4,513,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,240,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,196,PAS,DR KHALID KASSIM,MALE,,67,,,,,,,,,,,,,,,,,,,,,,,,,,503,10,0,TRUE
P.137_N.15_137/15/09_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.15,PENGKALAN BATU,137/15/09,BUKIT PIATU,SEK. MEN. TEKNIK MELAKA,5,506,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,252,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,201,PAS,DR KHALID KASSIM,MALE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,506,0,0,TRUE
P.137_N.16_137/16/01_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,1,270,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,111,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,147,PAS,DR KHALID KASSIM,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,267,3,0,TRUE
P.137_N.16_137/16/01_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,2,589,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,225,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,318,PAS,DR KHALID KASSIM,MALE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,580,9,0,TRUE
P.137_N.16_137/16/01_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,3,576,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,188,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,361,PAS,DR KHALID KASSIM,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,570,6,0,TRUE
P.137_N.16_137/16/01_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,4,565,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,195,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,321,PAS,DR KHALID KASSIM,MALE,,43,,,,,,,,,,,,,,,,,,,,,,,,,,559,6,0,TRUE
P.137_N.16_137/16/01_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,5,544,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,179,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,323,PAS,DR KHALID KASSIM,MALE,,39,,,,,,,,,,,,,,,,,,,,,,,,,,541,3,0,TRUE
P.137_N.16_137/16/01_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,6,525,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,165,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,315,PAS,DR KHALID KASSIM,MALE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,524,1,0,TRUE
P.137_N.16_137/16/01_7,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,7,510,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,141,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,319,PAS,DR KHALID KASSIM,MALE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,505,4,1,TRUE
P.137_N.16_137/16/01_8,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,8,516,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,134,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,326,PAS,DR KHALID KASSIM,MALE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,513,3,0,TRUE
P.137_N.16_137/16/01_9,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/01,SUNGAI PUTAT,SEKOLAH MENENGAH KEBANGSAAN TUN MUTAHIR,9,549,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,178,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,330,PAS,DR KHALID KASSIM,MALE,,41,,,,,,,,,,,,,,,,,,,,,,,,,,549,0,0,TRUE
P.137_N.16_137/16/02_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,1,302,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,83,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,202,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,296,6,0,TRUE
P.137_N.16_137/16/02_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,2,553,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,125,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,396,PAS,DR KHALID KASSIM,MALE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,552,1,0,TRUE
P.137_N.16_137/16/02_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,3,537,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,127,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,357,PAS,DR KHALID KASSIM,MALE,,51,,,,,,,,,,,,,,,,,,,,,,,,,,535,2,0,TRUE
P.137_N.16_137/16/02_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/02,KAMPUNG AYER KEROH,SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN,4,516,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,133,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,343,PAS,DR KHALID KASSIM,MALE,,36,,,,,,,,,,,,,,,,,,,,,,,,,,512,2,2,TRUE
P.137_N.16_137/16/03_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,1,280,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,87,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,174,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,272,8,0,TRUE
P.137_N.16_137/16/03_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,2,590,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,162,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,401,PAS,DR KHALID KASSIM,MALE,,19,,,,,,,,,,,,,,,,,,,,,,,,,,582,8,0,TRUE
P.137_N.16_137/16/03_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,3,572,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,137,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,405,PAS,DR KHALID KASSIM,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,570,2,0,TRUE
P.137_N.16_137/16/03_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,4,560,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,150,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,386,PAS,DR KHALID KASSIM,MALE,,22,,,,,,,,,,,,,,,,,,,,,,,,,,558,2,0,TRUE
P.137_N.16_137/16/03_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,5,571,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,128,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,412,PAS,DR KHALID KASSIM,MALE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,566,5,0,TRUE
P.137_N.16_137/16/03_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/03,AYER KEROH HEIGHTS,SEK. REN. AGAMA (JAIM) AYER KEROH,6,573,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,137,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,388,PAS,DR KHALID KASSIM,MALE,,47,,,,,,,,,,,,,,,,,,,,,,,,,,572,1,0,TRUE
P.137_N.16_137/16/04_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,1,290,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,66,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,206,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,283,6,1,TRUE
P.137_N.16_137/16/04_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,2,572,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,137,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,413,PAS,DR KHALID KASSIM,MALE,,19,,,,,,,,,,,,,,,,,,,,,,,,,,569,3,0,TRUE
P.137_N.16_137/16/04_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,3,561,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,88,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,450,PAS,DR KHALID KASSIM,MALE,,15,,,,,,,,,,,,,,,,,,,,,,,,,,553,8,0,TRUE
P.137_N.16_137/16/04_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,4,536,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,77,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,440,PAS,DR KHALID KASSIM,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,534,2,0,TRUE
P.137_N.16_137/16/04_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,5,520,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,77,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,422,PAS,DR KHALID KASSIM,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,519,1,0,TRUE
P.137_N.16_137/16/04_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,6,529,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,97,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,401,PAS,DR KHALID KASSIM,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,528,1,0,TRUE
P.137_N.16_137/16/04_7,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/04,TAMAN KERJASAMA,PUSAT RUJUKAN SOSIAL (KRT) TAMAN KERJASAMA,7,523,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,129,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,359,PAS,DR KHALID KASSIM,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,518,5,0,TRUE
P.137_N.16_137/16/05_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,1,295,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,44,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,243,PAS,DR KHALID KASSIM,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,290,5,0,TRUE
P.137_N.16_137/16/05_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,2,480,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,59,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,416,PAS,DR KHALID KASSIM,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,479,1,0,TRUE
P.137_N.16_137/16/05_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,3,469,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,33,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,435,PAS,DR KHALID KASSIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,,,,,,468,1,0,TRUE
P.137_N.16_137/16/05_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,4,448,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,23,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,420,PAS,DR KHALID KASSIM,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,447,1,0,TRUE
P.137_N.16_137/16/05_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/05,TAMAN BUKIT MELAKA,DEWAN MPHTJ BUKIT BERUANG,5,463,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,17,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,442,PAS,DR KHALID KASSIM,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,462,1,0,TRUE
P.137_N.16_137/16/06_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,1,315,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,100,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,199,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,310,5,0,TRUE
P.137_N.16_137/16/06_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,2,509,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,110,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,375,PAS,DR KHALID KASSIM,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,508,1,0,TRUE
P.137_N.16_137/16/06_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/06,TAMAN BUNGA RAYA,SEKOLAH JENIS KEBANGSAAN (CINA) BUKIT BERUANG,3,514,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,169,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,312,PAS,DR KHALID KASSIM,MALE,,32,,,,,,,,,,,,,,,,,,,,,,,,,,513,1,0,TRUE
P.137_N.16_137/16/07_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH,SEKOLAH KEBANGSAAN AYER KEROH,1,304,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,111,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,184,PAS,DR KHALID KASSIM,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,302,2,0,TRUE
P.137_N.16_137/16/07_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH,SEKOLAH KEBANGSAAN AYER KEROH,2,498,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,133,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,343,PAS,DR KHALID KASSIM,MALE,,20,,,,,,,,,,,,,,,,,,,,,,,,,,496,2,0,TRUE
P.137_N.16_137/16/07_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH,SEKOLAH KEBANGSAAN AYER KEROH,3,482,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,103,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,360,PAS,DR KHALID KASSIM,MALE,,18,,,,,,,,,,,,,,,,,,,,,,,,,,481,1,0,TRUE
P.137_N.16_137/16/07_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH,SEKOLAH KEBANGSAAN AYER KEROH,4,471,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,101,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,328,PAS,DR KHALID KASSIM,MALE,,40,,,,,,,,,,,,,,,,,,,,,,,,,,469,2,0,TRUE
P.137_N.16_137/16/07_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/07,TAMAN MUZAFFAR SHAH,SEKOLAH KEBANGSAAN AYER KEROH,5,463,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,116,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,310,PAS,DR KHALID KASSIM,MALE,,37,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,0,TRUE
P.137_N.16_137/16/08_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,1,307,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,127,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,166,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,304,3,0,TRUE
P.137_N.16_137/16/08_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,2,575,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,175,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,333,PAS,DR KHALID KASSIM,MALE,,62,,,,,,,,,,,,,,,,,,,,,,,,,,570,5,0,TRUE
P.137_N.16_137/16/08_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,3,538,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,171,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,309,PAS,DR KHALID KASSIM,MALE,,56,,,,,,,,,,,,,,,,,,,,,,,,,,536,2,0,TRUE
P.137_N.16_137/16/08_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.16,AYER KEROH,137/16/08,KAMPUNG TUN RAZAK,SEK. REN. ARAB (JAIM) KAMPUNG TUN RAZAK,4,527,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,112,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,367,PAS,DR KHALID KASSIM,MALE,,43,,,,,,,,,,,,,,,,,,,,,,,,,,522,4,1,TRUE
P.137_N.17_137/17/01_1,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,1,277,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,113,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,145,PAS,DR KHALID KASSIM,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,269,8,0,TRUE
P.137_N.17_137/17/01_2,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,2,570,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,254,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,277,PAS,DR KHALID KASSIM,MALE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,562,8,0,TRUE
P.137_N.17_137/17/01_3,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,3,566,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,237,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,285,PAS,DR KHALID KASSIM,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,556,10,0,TRUE
P.137_N.17_137/17/01_4,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,4,561,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,218,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,287,PAS,DR KHALID KASSIM,MALE,,54,,,,,,,,,,,,,,,,,,,,,,,,,,559,2,0,TRUE
P.137_N.17_137/17/01_5,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,5,530,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,198,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,260,PAS,DR KHALID KASSIM,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,529,1,0,TRUE
P.137_N.17_137/17/01_6,MELAKA,NORMAL VOTE,P.137,HANG TUAH JAYA,N.17,BUKIT KATIL,137/17/01,BUKIT BERUANG,SEKOLAH MENENGAH KEBANGSAAN BUKIT BARU,6,512,UMNO,TAN SRI HJ MOHD ALI BIN MOHD RUSTAM,MALE,,191,PKR,SHAMSUL ISKANDAR HAJI MOHD AKIN,MALE,,247,PAS,DR KHALID KASSIM,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,509,3,0,TRUE
