id,t,jp,pid,s,kid,kt,i,st,mi,nc,ju,mj,ut
243,DING KUONG HIING,,51,L,20846,dun,,MNG,2021-12-06T13:25:36.307Z,1,6827,3362,182
335,HII RU YEE,,54,L,20846,dun,,KLH,2021-12-06T13:25:36.307Z,2,3465,3362,182
432,MOH HIONG KING,,95,L,20846,dun,,HD,2021-12-06T13:25:36.307Z,4,622,3362,182
311,JOHNNY PANG LEONG MING,,51,L,21768,dun,,MNG,2021-12-06T13:26:04.753Z,2,4092,23,69
315,WONG HAU MING,,20,L,21768,dun,021,HD,2021-12-06T13:26:04.753Z,3,38,23,69
287,CHIEW CHAN YEW,,3,L,21768,dun,,KLH,2021-12-06T13:26:04.753Z,5,4069,23,69
270,CHIENG LEA PHING,,47,L,21768,dun,,HD,2021-12-06T13:26:04.753Z,6,93,23,69
398,YEK HOCK SIANG,,95,L,21768,dun,,KLH,2021-12-06T13:26:04.753Z,4,2204,23,69
172,TANG ENG HUI,,54,L,21768,dun,,HD,2021-12-06T13:26:04.753Z,1,1071,23,69
400,DR PETRUS BULAN,,95,L,22180,dun,,HD,2021-12-06T13:26:27.187Z,2,80,706,68
364,PAULUS PALU GUMBANG,,51,L,22180,dun,,MNG,2021-12-06T13:26:27.187Z,1,3030,706,68
365,RACHA BALANG,,37,L,22180,dun,,HD,2021-12-06T13:26:27.187Z,4,268,706,68
359,ALI ADAP,,54,L,22180,dun,,KLH,2021-12-06T13:26:27.187Z,3,2324,706,68
329,OLIVIA LIM WEN SIA,,95,P,21255,dun,,HD,2021-12-06T13:26:53.933Z,2,1027,10804,158
154,DR. ANNUAR RAPAEE,,51,L,21255,dun,,MNG,2021-12-06T13:26:53.933Z,1,12059,10804,158
224,INTANURAZEAN BINTI WAN SAPUAN DAUD,,54,P,21255,dun,,HD,2021-12-06T13:26:53.933Z,3,1255,10804,158
319,ISHAK BIN BUJI,,54,L,19715,dun,,KLH,2021-12-06T13:27:23.810Z,2,1849,4531,171
361,MOHAMAD HAMDEEN BIN SAHARUDDIN,,95,L,19715,dun,,HD,2021-12-06T13:27:23.810Z,4,159,4531,171
348,ABD KARIM RAHMAN HAMZAH,,51,L,19715,dun,,MNG,2021-12-06T13:27:23.810Z,1,6380,4531,171
339,MAHMUD BIN EPAH,,37,L,19715,dun,,HD,2021-12-06T13:27:23.810Z,3,721,4531,171
130,CHAI KUEH KHUN,,95,L,19614,dun,,HD,2021-12-06T13:27:43.823Z,3,756,5393,102
116,KELVIN YII LEE WUEN,,3,L,19614,dun,,KLH,2021-12-06T13:27:43.823Z,4,2434,5393,102
122,DR. SIM KUI HIAN,,51,L,19614,dun,,MNG,2021-12-06T13:27:43.823Z,2,7827,5393,102
163,FONG PAU TECK,,47,L,19614,dun,,HD,2021-12-06T13:27:43.823Z,1,133,5393,102
117,LUE CHENG HING,,95,L,19612,dun,,HD,2021-12-06T13:28:11.523Z,5,1015,1683,139
141,TAN KOK CHIANG,,47,L,19612,dun,,HD,2021-12-06T13:28:11.523Z,1,215,1683,139
210,LAU PANG HENG,,54,L,19612,dun,,KLH,2021-12-06T13:28:11.523Z,2,2328,1683,139
308,MICHAEL KONG FENG NIAN,,3,L,19612,dun,,KLH,2021-12-06T13:28:11.523Z,4,4123,1683,139
292,YAP YAU SIN,,51,L,19612,dun,,MNG,2021-12-06T13:28:11.523Z,3,5806,1683,139
283,MARCUS HUGO,,3,L,21975,dun,,KLH,2021-12-06T13:28:37.917Z,2,2944,7591,189
306,NGIENG SHENG CHUNG,,95,L,21975,dun,,HD,2021-12-06T13:28:37.917Z,4,1023,7591,189
229,LEE KIM SHIN,,51,L,21975,dun,,MNG,2021-12-06T13:28:37.917Z,1,10535,7591,189
121,BOBBY ANAK WILLIAM,,49,L,21975,dun,,HD,2021-12-06T13:28:37.917Z,3,511,7591,189
133,LEE TZE HA,,54,P,21975,dun,,HD,2021-12-06T13:28:37.917Z,5,1896,7591,189
136,CHERISHE NG PHUAY HUI,,37,P,19511,dun,,KLH,2021-12-06T13:28:58.187Z,5,1823,93,94
160,VOON LEE SHAN,,95,L,19511,dun,,KLH,2021-12-06T13:28:58.187Z,3,1570,93,94
169,LEONG SHAOW TUNG,,47,L,19511,dun,,HD,2021-12-06T13:28:58.187Z,4,187,93,94
181,SEE CHEE HOW,,54,L,19511,dun,,MNG,2021-12-06T13:28:58.187Z,2,4420,93,94
385,SIH HUA TONG,,51,L,19511,dun,,KLH,2021-12-06T13:28:58.187Z,1,4327,93,94
406,LINA SOO,,47,P,19509,dun,,HD,2021-12-06T13:30:55.700Z,3,193,1198,53
166,CHONG CHIENG JEN,,3,L,19509,dun,,MNG,2021-12-06T13:30:55.700Z,2,4686,1198,53
125,RAYMOND THONG EE YU,,95,L,19509,dun,,HD,2021-12-06T13:30:55.700Z,1,930,1198,53
115,WEE HONG SENG,,51,L,19509,dun,,KLH,2021-12-06T13:30:55.700Z,4,3488,1198,53
156,AWANG BADELE ,,95,L,19408,dun,,HD,2021-12-06T13:31:44.483Z,2,415,6033,71
126,DR HAJI IRWAN,,37,L,19408,dun,,HD,2021-12-06T13:31:44.483Z,3,958,6033,71
123,IBRAHIM BAKI,,51,L,19408,dun,,MNG,2021-12-06T13:31:44.483Z,1,6991,6033,71
131,ABANG HALIL,,81,L,19407,dun,,HD,2021-12-06T13:32:12.980Z,2,1071,10283,121
165,SHARIFAH HASIDAH BT SAYEED AMAN GHAZALI,,51,P,19407,dun,,MNG,2021-12-06T13:32:12.980Z,1,11354,10283,121
194,OTHMAN BIN ABDILLAH,,70,L,19407,dun,,HD,2021-12-06T13:32:12.980Z,3,535,10283,121
219,FAZZRUDIN BIN ABDUL RAHMAN,,51,L,19406,dun,,MNG,2021-12-06T13:32:58.190Z,1,12544,11209,125
241,AHMAD NAZIB BIN JOHARI,,37,L,19406,dun,,HD,2021-12-06T13:32:58.190Z,3,1335,11209,125
252,CHAN HAONG YEN,,95,L,19406,dun,,HD,2021-12-06T13:32:58.190Z,2,836,11209,125
235,KASIM ANAK MANA,,95,L,20230,dun,,HD,2021-12-06T13:33:26.853Z,3,195,1285,101
197,MASIR ANAK KUJAT,,54,L,20230,dun,,KLH,2021-12-06T13:33:26.853Z,2,3531,1285,101
132,SNOWDAN LAWAN,,51,L,20230,dun,,MNG,2021-12-06T13:33:26.853Z,1,4816,1285,101
410,GOEM ANAK PIJAR,,95,L,19303,dun,,HD,2021-12-06T13:33:59.413Z,4,226,4502,134
440,AZIZUL ANNUAR BIN ADENAN,,51,L,19303,dun,,MNG,2021-12-06T13:33:59.413Z,1,5423,4502,134
418,JERY'IN BIN FAUZI,,54,L,19303,dun,,KLH,2021-12-06T13:33:59.413Z,3,921,4502,134
419,CIKGU TALIP,,20,L,19303,dun,021,HD,2021-12-06T13:33:59.413Z,2,261,4502,134
422,BARU BIAN,,54,L,22281,dun,,MNG,2021-12-06T13:34:27.643Z,5,2687,680,62
332,MARTIN LABO,,37,L,22281,dun,,HD,2021-12-06T13:34:27.643Z,4,57,680,62
182,AGNES,,20,P,22281,dun,020,HD,2021-12-06T13:34:27.643Z,1,55,680,62
209,SAM LAYA,,51,L,22281,dun,,KLH,2021-12-06T13:34:27.643Z,2,2007,680,62
240,PITA ASUT @ PETER ASUT,,95,L,22281,dun,,HD,2021-12-06T13:34:27.643Z,3,110,680,62
216,PENGUANG ANAK MANGGIL,,51,L,22076,dun,,MNG,2021-12-06T13:35:00.090Z,5,8169,5976,138
269,SYLVESTER ENTRI ANAK MURAN,,54,L,22076,dun,,KLH,2021-12-06T13:35:00.090Z,4,2193,5976,138
403,GILBERT YOUNG,,95,L,22076,dun,,HD,2021-12-06T13:35:00.090Z,3,101,5976,138
343,ELIAS LIPI ANAK MAT,,37,L,22076,dun,,HD,2021-12-06T13:35:00.090Z,1,373,5976,138
461,SAWING ANAK KEDIT,,49,L,22076,dun,,HD,2021-12-06T13:35:00.090Z,2,124,5976,138
445,TAN KAY HOK,,54,L,19510,dun,,KLH,2021-12-06T13:35:41.313Z,2,1858,540,105
391,VIOLET YONG WUI WUI,,3,P,19510,dun,,MNG,2021-12-06T13:35:41.313Z,4,5188,540,105
317,CHAN CHEE HIONG,,47,L,19510,dun,,HD,2021-12-06T13:35:41.313Z,3,204,540,105
239,TEO KUANG KIM,,95,L,19510,dun,,HD,2021-12-06T13:35:41.313Z,1,978,540,105
118,MILTON FOO TIANG WEE,,51,L,19510,dun,,KLH,2021-12-06T13:35:41.313Z,5,4648,540,105
411,DR TIKI ANAK LAFE,,54,L,19202,dun,,KLH,2021-12-06T13:36:02.137Z,2,1980,4212,194
405,DATO HENRY HARRY JINEP,,51,L,19202,dun,,MNG,2021-12-06T13:36:02.137Z,3,6325,4212,194
428,GRANDA ANAK AING,,3,L,19202,dun,,HD,2021-12-06T13:36:02.137Z,4,1359,4212,194
452,PAUL SHANON KENBELL BARIN,,95,L,19202,dun,,KLH,2021-12-06T13:36:02.137Z,1,2113,4212,194
430,MENENG ANAK BIRIS,,37,P,19201,dun,,HD,2021-12-06T13:36:28.240Z,4,327,1689,112
349,FREEDY ANAK MISID,,95,L,19201,dun,,KLH,2021-12-06T13:36:28.240Z,5,1487,1689,112
352,CIKGU SAINI ANAK KAKONG,,49,L,19201,dun,,HD,2021-12-06T13:36:28.240Z,6,220,1689,112
330,BAYANG AK TERON,,70,L,19201,dun,,HD,2021-12-06T13:36:28.240Z,1,160,1689,112
327,BILLY ANAK SUJANG,,51,L,19201,dun,,MNG,2021-12-06T13:36:28.240Z,2,3659,1689,112
273,RANUM ANAK MINA,,54,L,19201,dun,,KLH,2021-12-06T13:36:28.240Z,3,1970,1689,112
134,ROLAND ENGAN,,37,L,22078,dun,,KLH,2021-12-06T13:36:56.413Z,2,810,2875,172
191,SON RADU,,54,L,22078,dun,,KLH,2021-12-06T13:36:56.413Z,4,856,2875,172
204,RICHARD IBUH,,95,L,22078,dun,,HD,2021-12-06T13:36:56.413Z,3,199,2875,172
449,DATO GERAWAT GALA,,51,L,22078,dun,,MNG,2021-12-06T13:36:56.413Z,1,3731,2875,172
179,DATUK HAJI TALIB BIN ZULPILIP,,51,L,21767,dun,,MNG,2021-12-06T13:37:45.180Z,4,6277,4243,146
124,DR. RABA'AH BINTI TUDIN,,54,P,21767,dun,,KLH,2021-12-06T13:37:45.180Z,3,2034,4243,146
147,STEVENSON ANAK JOSEPH,,95,L,21767,dun,,HD,2021-12-06T13:37:45.180Z,2,587,4243,146
357,TUAH KAZAN,,20,L,21767,dun,025,HD,2021-12-06T13:37:45.180Z,1,141,4243,146
142,GIA BALA,,95,L,22077,dun,,HD,2021-12-06T13:38:50.160Z,2,68,2422,77
150,JAU JOK @ JENGGO,,54,L,22077,dun,,KLH,2021-12-06T13:38:50.160Z,4,1439,2422,77
137,DENNIS NGAU,,51,L,22077,dun,,MNG,2021-12-06T13:38:50.160Z,1,3861,2422,77
158,PHILIP JAU DING,,37,L,22077,dun,,KLH,2021-12-06T13:38:50.160Z,3,1093,2422,77
226,FRANCIS HARDEN ANAK HOLLIS,,51,L,20232,dun,,MNG,2021-12-06T13:39:42.923Z,4,3954,175,115
231,PELI ANAK ARON,,95,L,20232,dun,,HD,2021-12-06T13:39:42.923Z,1,135,175,115
258,WALSIN @ WILSON ANAK ENTABANG,,54,L,20232,dun,,KLH,2021-12-06T13:39:42.923Z,2,3779,175,115
429,LEON JIMAT DONALD,,3,L,20232,dun,,HD,2021-12-06T13:39:42.923Z,3,212,175,115
414,ATET ANAK DEGO,,95,P,19717,dun,,HD,2021-12-06T13:40:12.793Z,4,415,5807,182
255,LESLIE TING XIANG ZHI,,3,L,19717,dun,,HD,2021-12-06T13:40:12.793Z,3,524,5807,182
271,HAMZAH BIN BRAHIM,,51,L,19717,dun,,MNG,2021-12-06T13:40:12.793Z,1,7854,5807,182
305,GEORGE YOUNG SI RICORD JUNIOR,,54,L,19717,dun,,KLH,2021-12-06T13:40:12.793Z,2,2047,5807,182
360,USUP AK ASUN,,95,L,20334,dun,,HD,2021-12-06T13:41:19.140Z,2,151,738,68
369,JOHN LINANG ANAK MEREEJON,,20,L,20334,dun,025,KLH,2021-12-06T13:41:19.140Z,4,2470,738,68
394,WILLIAM @ NYALLAU ANAK BADAK,,54,L,20334,dun,,KLH,2021-12-06T13:41:19.140Z,3,1366,738,68
455,MALCOLM MUSSEN ANAK LAMOH,,51,L,20334,dun,,MNG,2021-12-06T13:41:19.140Z,1,3208,738,68
342,ENTUSA ANAK IMAM,,49,L,20231,dun,,HD,2021-12-06T13:41:48.650Z,2,115,1402,88
284,VINTON LANGANG ANAK SANGGA,,95,L,20231,dun,,HD,2021-12-06T13:41:48.650Z,1,86,1402,88
249,NORINA UMOI ANAK UTOT,,54,P,20231,dun,,KLH,2021-12-06T13:41:48.650Z,3,2652,1402,88
237,MONG AK DAGANG,,51,L,20231,dun,,MNG,2021-12-06T13:41:48.650Z,4,4054,1402,88
199,GERALD RENTAP JABU,,51,L,20436,dun,,MNG,2021-12-06T13:42:19.823Z,1,3891,2039,110
297,ISIK ANAK UTAU,,54,L,20436,dun,,KLH,2021-12-06T13:42:19.823Z,2,1852,2039,110
