P.016_N.32_016/32/22_4,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/22,KEJAI ,"SEKOLAH  KEBANGSAAN KAMPUNG SELARONG, KAMPUNG SELARONG",4,550
P.016_N.32_016/32/22_5,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/22,KEJAI ,"SEKOLAH  KEBANGSAAN KAMPUNG SELARONG, KAMPUNG SELARONG",5,588
P.016_N.32_016/32/23_1,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/23,KAMPUNG BAKAI ,"SEKOLAH KEBANGSAAN SERI INAS, KAMPUNG BAKAI",1,346
P.016_N.32_016/32/23_2,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/23,KAMPUNG BAKAI ,"SEKOLAH KEBANGSAAN SERI INAS, KAMPUNG BAKAI",2,358
P.016_N.32_016/32/24_1,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/24,PELAM ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG PELAM, KULIM",1,195
P.016_N.32_016/32/24_2,,NORMAL VOTE,P.016,BALING,N.32,KUALA KETIL,016/32/24,PELAM ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG PELAM, KULIM",2,287
,,,,,,,,,,,
P.017_P.017/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.017,PADANG SERAI,P.017/POSTAL VOTE,UNDI POS,UNDI POS,UNDI POS,UNDI POS,1,836
P.017_P.017/EARLY VOTE_017/33/00_1,,EARLY VOTE,P.017,PADANG SERAI,P.017/EARLY VOTE,EARLY VOTE,017/33/00,UNDI AWAL,"DEWAN SERBAGUNA, IBU PEJABAT POLIS DAERAH KULIM",1,49
P.017_P.017/EARLY VOTE_017/34/00_1,,EARLY VOTE,P.017,PADANG SERAI,P.017/EARLY VOTE,EARLY VOTE,017/34/00,UNDI AWAL,"DEWAN SERBAGUNA, IBU PEJABAT POLIS DAERAH KULIM",1,22
P.017_N.33_017/33/01_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",1,290
P.017_N.33_017/33/01_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",2,353
P.017_N.33_017/33/01_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",3,610
P.017_N.33_017/33/01_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",4,599
P.017_N.33_017/33/01_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",5,521
P.017_N.33_017/33/01_6,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",6,477
P.017_N.33_017/33/01_7,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",7,495
P.017_N.33_017/33/01_8,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",8,537
P.017_N.33_017/33/01_9,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/01,GUAR LOBAK ,"SEKOLAH KEBANGSAAN GUAR LOBAK, PADANG SERAI",9,516
P.017_N.33_017/33/02_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/02,SIDAM KANAN ,"MAKTAB MAHMUD KULIM, SIDAM KANAN",1,352
P.017_N.33_017/33/02_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/02,SIDAM KANAN ,"MAKTAB MAHMUD KULIM, SIDAM KANAN",2,531
P.017_N.33_017/33/02_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/02,SIDAM KANAN ,"MAKTAB MAHMUD KULIM, SIDAM KANAN",3,496
P.017_N.33_017/33/02_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/02,SIDAM KANAN ,"MAKTAB MAHMUD KULIM, SIDAM KANAN",4,517
P.017_N.33_017/33/03_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/03,KUALA SEDIM ,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI KARANGAN, PADANG SERAI",1,358
P.017_N.33_017/33/03_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/03,KUALA SEDIM ,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI KARANGAN, PADANG SERAI",2,360
P.017_N.33_017/33/03_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/03,KUALA SEDIM ,"SEKOLAH MENENGAH KEBANGSAAN SUNGAI KARANGAN, PADANG SERAI",3,389
P.017_N.33_017/33/04_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/04,PEKAN MERBAU PULAS  ,"SEKOLAH JENIS KEBANGSAAN (CINA) AIK CHEE, MERBAU PULAS",1,335
P.017_N.33_017/33/04_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/04,PEKAN MERBAU PULAS  ,"SEKOLAH JENIS KEBANGSAAN (CINA) AIK CHEE, MERBAU PULAS",2,500
P.017_N.33_017/33/04_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/04,PEKAN MERBAU PULAS  ,"SEKOLAH JENIS KEBANGSAAN (CINA) AIK CHEE, MERBAU PULAS",3,486
P.017_N.33_017/33/05_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/05,KAMPUNG JEMERLI ,"SEKOLAH KEBANGSAAN MERBAU PULAS, MERBAU PULAS",1,358
P.017_N.33_017/33/05_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/05,KAMPUNG JEMERLI ,"SEKOLAH KEBANGSAAN MERBAU PULAS, MERBAU PULAS",2,349
P.017_N.33_017/33/05_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/05,KAMPUNG JEMERLI ,"SEKOLAH KEBANGSAAN MERBAU PULAS, MERBAU PULAS",3,368
P.017_N.33_017/33/06_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",1,325
P.017_N.33_017/33/06_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",2,371
P.017_N.33_017/33/06_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",3,439
P.017_N.33_017/33/06_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",4,407
P.017_N.33_017/33/06_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",5,406
P.017_N.33_017/33/06_6,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/06,BAGAN SENA ,"SEKOLAH KEBANGSAAN LABU BESAR, LABU BESAR",6,452
P.017_N.33_017/33/07_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/07,SUNGAI KARANGAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) HUA MIN, PEKAN SUNGAI KARANGAN",1,306
P.017_N.33_017/33/07_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/07,SUNGAI KARANGAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) HUA MIN, PEKAN SUNGAI KARANGAN",2,350
P.017_N.33_017/33/07_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/07,SUNGAI KARANGAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) HUA MIN, PEKAN SUNGAI KARANGAN",3,516
P.017_N.33_017/33/07_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/07,SUNGAI KARANGAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) HUA MIN, PEKAN SUNGAI KARANGAN",4,479
P.017_N.33_017/33/07_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/07,SUNGAI KARANGAN ,"SEKOLAH JENIS KEBANGSAAN (CINA) HUA MIN, PEKAN SUNGAI KARANGAN",5,519
P.017_N.33_017/33/08_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/08,PADANG MEIHA ,"SEKOLAH KEBANGSAAN BUKIT SELARONG, PADANG SERAI",1,319
P.017_N.33_017/33/08_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/08,PADANG MEIHA ,"SEKOLAH KEBANGSAAN BUKIT SELARONG, PADANG SERAI",2,537
P.017_N.33_017/33/08_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/08,PADANG MEIHA ,"SEKOLAH KEBANGSAAN BUKIT SELARONG, PADANG SERAI",3,452
P.017_N.33_017/33/08_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/08,PADANG MEIHA ,"SEKOLAH KEBANGSAAN BUKIT SELARONG, PADANG SERAI",4,458
P.017_N.33_017/33/09_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/09,LADANG PADANG MEIHA ,"SEKOLAH KEBANGSAAN SUNGAI KARANGAN, PADANG SERAI",1,220
P.017_N.33_017/33/09_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/09,LADANG PADANG MEIHA ,"SEKOLAH KEBANGSAAN SUNGAI KARANGAN, PADANG SERAI",2,247
P.017_N.33_017/33/10_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/10,BATU PUTEH ,"SEKOLAH KEBANGSAAN PAGAR MUSEH, KARANGAN",1,334
P.017_N.33_017/33/10_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/10,BATU PUTEH ,"SEKOLAH KEBANGSAAN PAGAR MUSEH, KARANGAN",2,322
P.017_N.33_017/33/10_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/10,BATU PUTEH ,"SEKOLAH KEBANGSAAN PAGAR MUSEH, KARANGAN",3,342
P.017_N.33_017/33/11_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/11,BUKIT SEDIM ,"SEKOLAH KEBANGSAAN LADANG BUKIT SIDIM, KULIM",1,152
P.017_N.33_017/33/11_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/11,BUKIT SEDIM ,"SEKOLAH KEBANGSAAN LADANG BUKIT SIDIM, KULIM",2,142
P.017_N.33_017/33/12_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/12,KAMPUNG BIKAN ,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR, PEKAN LABU BESAR",1,320
P.017_N.33_017/33/12_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/12,KAMPUNG BIKAN ,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR, PEKAN LABU BESAR",2,428
P.017_N.33_017/33/12_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/12,KAMPUNG BIKAN ,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR, PEKAN LABU BESAR",3,377
P.017_N.33_017/33/12_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/12,KAMPUNG BIKAN ,"SEKOLAH MENENGAH KEBANGSAAN LABU BESAR, PEKAN LABU BESAR",4,388
P.017_N.33_017/33/13_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/13,KAMPUNG JANGKANG ,"SEKOLAH MENENGAH AGAMA MADRASAH IHSANIAH, KAMPUNG JANGKANG",1,304
P.017_N.33_017/33/13_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/13,KAMPUNG JANGKANG ,"SEKOLAH MENENGAH AGAMA MADRASAH IHSANIAH, KAMPUNG JANGKANG",2,372
P.017_N.33_017/33/13_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/13,KAMPUNG JANGKANG ,"SEKOLAH MENENGAH AGAMA MADRASAH IHSANIAH, KAMPUNG JANGKANG",3,360
P.017_N.33_017/33/13_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/13,KAMPUNG JANGKANG ,"SEKOLAH MENENGAH AGAMA MADRASAH IHSANIAH, KAMPUNG JANGKANG",4,336
P.017_N.33_017/33/13_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/13,KAMPUNG JANGKANG ,"SEKOLAH MENENGAH AGAMA MADRASAH IHSANIAH, KAMPUNG JANGKANG",5,402
P.017_N.33_017/33/14_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH KEBANGSAAN SUNGAI KOB, KARANGAN",1,318
P.017_N.33_017/33/14_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH KEBANGSAAN SUNGAI KOB, KARANGAN",2,356
P.017_N.33_017/33/14_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH KEBANGSAAN SUNGAI KOB, KARANGAN",3,361
P.017_N.33_017/33/14_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",1,347
P.017_N.33_017/33/14_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",2,585
P.017_N.33_017/33/14_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",3,529
P.017_N.33_017/33/14_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",4,443
P.017_N.33_017/33/14_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",5,464
P.017_N.33_017/33/14_6,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",6,499
P.017_N.33_017/33/14_7,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",7,479
P.017_N.33_017/33/14_8,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/14,SUNGAI KOB ,"SEKOLAH MENENGAH KEBANGSAAN TAMAN MUTIARA, SUNGAI KOB",8,452
P.017_N.33_017/33/15_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/15,KAMPUNG SUNGAI ULAR ,"SEKOLAH KEBANGSAAN SUNGAI ULAR, KULIM",1,288
P.017_N.33_017/33/15_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/15,KAMPUNG SUNGAI ULAR ,"SEKOLAH KEBANGSAAN SUNGAI ULAR, KULIM",2,365
P.017_N.33_017/33/15_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/15,KAMPUNG SUNGAI ULAR ,"SEKOLAH KEBANGSAAN SUNGAI ULAR, KULIM",3,455
P.017_N.33_017/33/15_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/15,KAMPUNG SUNGAI ULAR ,"SEKOLAH KEBANGSAAN SUNGAI ULAR, KULIM",4,404
P.017_N.33_017/33/15_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/15,KAMPUNG SUNGAI ULAR ,"SEKOLAH KEBANGSAAN SUNGAI ULAR, KULIM",5,420
P.017_N.33_017/33/16_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT MERTAJAM, KULIM",1,306
P.017_N.33_017/33/16_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT MERTAJAM, KULIM",2,359
P.017_N.33_017/33/16_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT MERTAJAM, KULIM",3,328
P.017_N.33_017/33/16_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH KEBANGSAAN TAMAN HI-TECH, KULIM",1,324
P.017_N.33_017/33/16_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH KEBANGSAAN TAMAN HI-TECH, KULIM",2,534
P.017_N.33_017/33/16_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH KEBANGSAAN TAMAN HI-TECH, KULIM",3,424
P.017_N.33_017/33/16_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH KEBANGSAAN TAMAN HI-TECH, KULIM",4,439
P.017_N.33_017/33/16_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/16,KULIM HIGH TECH ,"SEKOLAH KEBANGSAAN TAMAN HI-TECH, KULIM",5,397
P.017_N.33_017/33/17_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/17,PADANG CHINA ,"SEKOLAH MENENGAH KEBANGSAAN KULIM HI-TECH, KULIM",1,254
P.017_N.33_017/33/17_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/17,PADANG CHINA ,"SEKOLAH MENENGAH KEBANGSAAN KULIM HI-TECH, KULIM",2,260
P.017_N.33_017/33/18_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/18,TAMAN PERAK ,SEKOLAH KEBANGSAAN JALAN PAYA BESAR,1,343
P.017_N.33_017/33/18_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/18,TAMAN PERAK ,SEKOLAH KEBANGSAAN JALAN PAYA BESAR,2,507
P.017_N.33_017/33/18_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/18,TAMAN PERAK ,SEKOLAH KEBANGSAAN JALAN PAYA BESAR,3,458
P.017_N.33_017/33/19_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",1,276
P.017_N.33_017/33/19_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",2,331
P.017_N.33_017/33/19_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",3,446
P.017_N.33_017/33/19_4,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",4,399
P.017_N.33_017/33/19_5,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",5,355
P.017_N.33_017/33/19_6,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",6,343
P.017_N.33_017/33/19_7,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/19,TAMAN SENANGIN ,"SEKOLAH MENENGAH KEBANGSAAN SULTAN BADLISHAH, KULIM",7,354
P.017_N.33_017/33/20_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/20,KAMPUNG BARU ,"SEKOLAH KEBANGSAAN TUNKU ABDUL MALIK, KULIM",1,302
P.017_N.33_017/33/20_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/20,KAMPUNG BARU ,"SEKOLAH KEBANGSAAN TUNKU ABDUL MALIK, KULIM",2,402
P.017_N.33_017/33/21_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG ,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",1,272
P.017_N.33_017/33/21_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG ,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",2,297
P.017_N.33_017/33/21_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG ,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",3,470
P.017_N.34_017/34/01_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",1,289
P.017_N.34_017/34/01_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",2,354
P.017_N.34_017/34/01_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",3,431
P.017_N.34_017/34/01_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",4,369
P.017_N.34_017/34/01_5,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",5,397
P.017_N.34_017/34/01_6,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",6,404
P.017_N.34_017/34/02_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING ,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",1,315
P.017_N.34_017/34/02_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING ,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",2,383
P.017_N.34_017/34/02_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING ,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",3,319
P.017_N.34_017/34/02_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING ,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",4,341
P.017_N.34_017/34/03_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/03,JALAN LUNAS ,"SEKOLAH MENENGAH KEBANGSAAN KULIM, KULIM",1,301
P.017_N.34_017/34/03_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/03,JALAN LUNAS ,"SEKOLAH MENENGAH KEBANGSAAN KULIM, KULIM",2,433
P.017_N.34_017/34/04_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",1,356
P.017_N.34_017/34/04_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",2,626
P.017_N.34_017/34/04_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",3,521
P.017_N.34_017/34/04_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",4,523
P.017_N.34_017/34/04_5,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",5,558
P.017_N.34_017/34/04_6,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",6,547
P.017_N.34_017/34/04_7,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA ,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",7,539
