BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,193,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,28,PN,DR. ROBERT LING,MALE,,169,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,179,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,39,PN,DR. ROBERT LING,MALE,,388,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,154,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,25,PN,DR. ROBERT LING,MALE,,433,PEJUANG,HJ. MARZUKI YAHYA,MALE,,3,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,139,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,42,PN,DR. ROBERT LING,MALE,,125,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,152,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,71,PN,DR. ROBERT LING,MALE,,152,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,134,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,75,PN,DR. ROBERT LING,MALE,,177,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,183,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,75,PN,DR. ROBERT LING,MALE,,334,PEJUANG,HJ. MARZUKI YAHYA,MALE,,15,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,143,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,81,PN,DR. ROBERT LING,MALE,,292,PEJUANG,HJ. MARZUKI YAHYA,MALE,,13,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,117,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,94,PN,DR. ROBERT LING,MALE,,300,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,108,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,91,PN,DR. ROBERT LING,MALE,,311,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,100,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,91,PN,DR. ROBERT LING,MALE,,352,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,125,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,82,PN,DR. ROBERT LING,MALE,,381,PEJUANG,HJ. MARZUKI YAHYA,MALE,,4,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,104,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,63,PN,DR. ROBERT LING,MALE,,444,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,175,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,31,PN,DR. ROBERT LING,MALE,,123,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,147,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,43,PN,DR. ROBERT LING,MALE,,267,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,126,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,33,PN,DR. ROBERT LING,MALE,,254,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,93,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,39,PN,DR. ROBERT LING,MALE,,351,PEJUANG,HJ. MARZUKI YAHYA,MALE,,0,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,161,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,35,PN,DR. ROBERT LING,MALE,,113,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,2
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,142,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,49,PN,DR. ROBERT LING,MALE,,188,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,3
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,157,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,55,PN,DR. ROBERT LING,MALE,,290,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,106,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,50,PN,DR. ROBERT LING,MALE,,294,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,93,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,56,PN,DR. ROBERT LING,MALE,,320,PEJUANG,HJ. MARZUKI YAHYA,MALE,,4,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,129,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,47,PN,DR. ROBERT LING,MALE,,340,PEJUANG,HJ. MARZUKI YAHYA,MALE,,1,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,155,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,49,PN,DR. ROBERT LING,MALE,,81,PEJUANG,HJ. MARZUKI YAHYA,MALE,,9,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,150,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,74,PN,DR. ROBERT LING,MALE,,148,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,188,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,86,PN,DR. ROBERT LING,MALE,,246,PEJUANG,HJ. MARZUKI YAHYA,MALE,,24,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,151,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,75,PN,DR. ROBERT LING,MALE,,252,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,124,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,75,PN,DR. ROBERT LING,MALE,,258,PEJUANG,HJ. MARZUKI YAHYA,MALE,,5,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,116,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,100,PN,DR. ROBERT LING,MALE,,281,PEJUANG,HJ. MARZUKI YAHYA,MALE,,10,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,117,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,100,PN,DR. ROBERT LING,MALE,,300,PEJUANG,HJ. MARZUKI YAHYA,MALE,,7,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,120,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,85,PN,DR. ROBERT LING,MALE,,367,PEJUANG,HJ. MARZUKI YAHYA,MALE,,6,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,106,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,98,PN,DR. ROBERT LING,MALE,,94,PEJUANG,HJ. MARZUKI YAHYA,MALE,,11,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,125,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,114,PN,DR. ROBERT LING,MALE,,126,PEJUANG,HJ. MARZUKI YAHYA,MALE,,9,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,82,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,178,PN,DR. ROBERT LING,MALE,,248,PEJUANG,HJ. MARZUKI YAHYA,MALE,,16,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,1
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,94,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,145,PN,DR. ROBERT LING,MALE,,218,PEJUANG,HJ. MARZUKI YAHYA,MALE,,12,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,81,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,139,PN,DR. ROBERT LING,MALE,,220,PEJUANG,HJ. MARZUKI YAHYA,MALE,,8,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
BN,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,FEMALE,,67,PH,DR. TAUFIQ BIN DATO' JOHARI,MALE,,154,PN,DR. ROBERT LING,MALE,,267,PEJUANG,HJ. MARZUKI YAHYA,MALE,,4,,,,,,,,,,,,,,,,PRM,TAN JOON LONG @ TAN CHOW KANG,MALE,,0
