,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,297,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,308,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,453,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,462,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,315,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,354,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,459,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,440,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,442,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,510,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,555,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,315,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,549,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,467,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,426,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,508,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,589,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,311,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,356,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,499,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,425,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,6,,,408,10,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,436,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,522,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,338,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,479,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,443,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,427,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,504,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,376,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,437,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,412,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,489,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,353,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,470,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,402,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,407,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,456,10,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,343,8,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,371,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,432,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,395,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,405,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,479,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,332,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,360,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,455,7,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,436,6,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,450,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,548,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,290,4,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,332,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,488,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,6,,,419,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,413,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,9,,,407,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,6,,,420,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,454,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,3,,,527,3,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,292,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,487,5,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,417,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,5,,,425,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,460,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,4,,,529,0,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,2,,,369,2,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,0,,,345,1,0
,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABE WAE - REDZUAN,MALE,,1,,,406,3,0
,,,,,,,,,,,,,,,,,,,451,,,,,
