BN,MAIZA,FEMALE,,153,PH,DATO' LATIFAH,FEMALE,,21,PN,AHMAD TARMIZI SULAIMAN,MALE,,177,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,165,PH,DATO' LATIFAH,FEMALE,,15,PN,AHMAD TARMIZI SULAIMAN,MALE,,217,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,205,PH,DATO' LATIFAH,FEMALE,,10,PN,AHMAD TARMIZI SULAIMAN,MALE,,354,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,162,PH,DATO' LATIFAH,FEMALE,,6,PN,AHMAD TARMIZI SULAIMAN,MALE,,372,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,150,PH,DATO' LATIFAH,FEMALE,,8,PN,AHMAD TARMIZI SULAIMAN,MALE,,346,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,149,PH,DATO' LATIFAH,FEMALE,,12,PN,AHMAD TARMIZI SULAIMAN,MALE,,384,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,117,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,200,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,114,PH,DATO' LATIFAH,FEMALE,,22,PN,AHMAD TARMIZI SULAIMAN,MALE,,238,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,84,PH,DATO' LATIFAH,FEMALE,,28,PN,AHMAD TARMIZI SULAIMAN,MALE,,347,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,97,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,340,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,99,PH,DATO' LATIFAH,FEMALE,,15,PN,AHMAD TARMIZI SULAIMAN,MALE,,360,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,104,PH,DATO' LATIFAH,FEMALE,,13,PN,AHMAD TARMIZI SULAIMAN,MALE,,227,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,136,PH,DATO' LATIFAH,FEMALE,,10,PN,AHMAD TARMIZI SULAIMAN,MALE,,248,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,123,PH,DATO' LATIFAH,FEMALE,,16,PN,AHMAD TARMIZI SULAIMAN,MALE,,374,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,87,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,375,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,92,PH,DATO' LATIFAH,FEMALE,,12,PN,AHMAD TARMIZI SULAIMAN,MALE,,352,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,94,PH,DATO' LATIFAH,FEMALE,,11,PN,AHMAD TARMIZI SULAIMAN,MALE,,348,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,111,PH,DATO' LATIFAH,FEMALE,,15,PN,AHMAD TARMIZI SULAIMAN,MALE,,421,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,161,PH,DATO' LATIFAH,FEMALE,,81,PN,AHMAD TARMIZI SULAIMAN,MALE,,101,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,113,PH,DATO' LATIFAH,FEMALE,,72,PN,AHMAD TARMIZI SULAIMAN,MALE,,174,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,79,PH,DATO' LATIFAH,FEMALE,,85,PN,AHMAD TARMIZI SULAIMAN,MALE,,164,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,78,PH,DATO' LATIFAH,FEMALE,,69,PN,AHMAD TARMIZI SULAIMAN,MALE,,113,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,34,PH,DATO' LATIFAH,FEMALE,,70,PN,AHMAD TARMIZI SULAIMAN,MALE,,165,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,63,PH,DATO' LATIFAH,FEMALE,,36,PN,AHMAD TARMIZI SULAIMAN,MALE,,250,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,45,PH,DATO' LATIFAH,FEMALE,,22,PN,AHMAD TARMIZI SULAIMAN,MALE,,297,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,45,PH,DATO' LATIFAH,FEMALE,,25,PN,AHMAD TARMIZI SULAIMAN,MALE,,325,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,107,PH,DATO' LATIFAH,FEMALE,,127,PN,AHMAD TARMIZI SULAIMAN,MALE,,85,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,74,PH,DATO' LATIFAH,FEMALE,,141,PN,AHMAD TARMIZI SULAIMAN,MALE,,108,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,71,PH,DATO' LATIFAH,FEMALE,,104,PN,AHMAD TARMIZI SULAIMAN,MALE,,134,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,114,PH,DATO' LATIFAH,FEMALE,,11,PN,AHMAD TARMIZI SULAIMAN,MALE,,231,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,134,PH,DATO' LATIFAH,FEMALE,,7,PN,AHMAD TARMIZI SULAIMAN,MALE,,244,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,116,PH,DATO' LATIFAH,FEMALE,,17,PN,AHMAD TARMIZI SULAIMAN,MALE,,351,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,88,PH,DATO' LATIFAH,FEMALE,,18,PN,AHMAD TARMIZI SULAIMAN,MALE,,351,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,110,PH,DATO' LATIFAH,FEMALE,,25,PN,AHMAD TARMIZI SULAIMAN,MALE,,411,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,87,PH,DATO' LATIFAH,FEMALE,,69,PN,AHMAD TARMIZI SULAIMAN,MALE,,154,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,44,PH,DATO' LATIFAH,FEMALE,,72,PN,AHMAD TARMIZI SULAIMAN,MALE,,191,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,28,PH,DATO' LATIFAH,FEMALE,,81,PN,AHMAD TARMIZI SULAIMAN,MALE,,248,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,90,PH,DATO' LATIFAH,FEMALE,,26,PN,AHMAD TARMIZI SULAIMAN,MALE,,189,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,100,PH,DATO' LATIFAH,FEMALE,,64,PN,AHMAD TARMIZI SULAIMAN,MALE,,315,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,69,PH,DATO' LATIFAH,FEMALE,,63,PN,AHMAD TARMIZI SULAIMAN,MALE,,285,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,55,PH,DATO' LATIFAH,FEMALE,,4,PN,AHMAD TARMIZI SULAIMAN,MALE,,340,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,43,PH,DATO' LATIFAH,FEMALE,,12,PN,AHMAD TARMIZI SULAIMAN,MALE,,362,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,34,PH,DATO' LATIFAH,FEMALE,,12,PN,AHMAD TARMIZI SULAIMAN,MALE,,353,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,28,PH,DATO' LATIFAH,FEMALE,,10,PN,AHMAD TARMIZI SULAIMAN,MALE,,413,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,55,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,286,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,48,PH,DATO' LATIFAH,FEMALE,,7,PN,AHMAD TARMIZI SULAIMAN,MALE,,395,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,34,PH,DATO' LATIFAH,FEMALE,,12,PN,AHMAD TARMIZI SULAIMAN,MALE,,415,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,124,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,251,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,105,PH,DATO' LATIFAH,FEMALE,,19,PN,AHMAD TARMIZI SULAIMAN,MALE,,263,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,87,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,359,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,52,PH,DATO' LATIFAH,FEMALE,,19,PN,AHMAD TARMIZI SULAIMAN,MALE,,373,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,64,PH,DATO' LATIFAH,FEMALE,,10,PN,AHMAD TARMIZI SULAIMAN,MALE,,411,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,246,PH,DATO' LATIFAH,FEMALE,,16,PN,AHMAD TARMIZI SULAIMAN,MALE,,99,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,282,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,116,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,132,PH,DATO' LATIFAH,FEMALE,,18,PN,AHMAD TARMIZI SULAIMAN,MALE,,289,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,131,PH,DATO' LATIFAH,FEMALE,,19,PN,AHMAD TARMIZI SULAIMAN,MALE,,299,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,110,PH,DATO' LATIFAH,FEMALE,,16,PN,AHMAD TARMIZI SULAIMAN,MALE,,305,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,107,PH,DATO' LATIFAH,FEMALE,,14,PN,AHMAD TARMIZI SULAIMAN,MALE,,322,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,132,PH,DATO' LATIFAH,FEMALE,,20,PN,AHMAD TARMIZI SULAIMAN,MALE,,318,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,146,PH,DATO' LATIFAH,FEMALE,,10,PN,AHMAD TARMIZI SULAIMAN,MALE,,235,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,139,PH,DATO' LATIFAH,FEMALE,,13,PN,AHMAD TARMIZI SULAIMAN,MALE,,321,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,92,PH,DATO' LATIFAH,FEMALE,,17,PN,AHMAD TARMIZI SULAIMAN,MALE,,306,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,87,PH,DATO' LATIFAH,FEMALE,,20,PN,AHMAD TARMIZI SULAIMAN,MALE,,330,,,,,,,,,,,,,,,,,,,,,,,,,
BN,MAIZA,FEMALE,,110,PH,DATO' LATIFAH,FEMALE,,11,PN,AHMAD TARMIZI SULAIMAN,MALE,,351,,,,,,,,,,,,,,,,,,,,,,,,,
