BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,68,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,45,PN,DATO' AHMAD YAHAYA,MALE,,326,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,45,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,45,PN,DATO' AHMAD YAHAYA,MALE,,388,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,69,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,186,PN,DATO' AHMAD YAHAYA,MALE,,43,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,6,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,55,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,218,PN,DATO' AHMAD YAHAYA,MALE,,74,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,54,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,234,PN,DATO' AHMAD YAHAYA,MALE,,165,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,59,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,195,PN,DATO' AHMAD YAHAYA,MALE,,225,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,5,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,109,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,133,PN,DATO' AHMAD YAHAYA,MALE,,93,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,70,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,98,PN,DATO' AHMAD YAHAYA,MALE,,160,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,76,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,96,PN,DATO' AHMAD YAHAYA,MALE,,184,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,60,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,80,PN,DATO' AHMAD YAHAYA,MALE,,241,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,124,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,113,PN,DATO' AHMAD YAHAYA,MALE,,81,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,7,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,103,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,159,PN,DATO' AHMAD YAHAYA,MALE,,183,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,75,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,144,PN,DATO' AHMAD YAHAYA,MALE,,158,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,55,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,136,PN,DATO' AHMAD YAHAYA,MALE,,171,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,54,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,115,PN,DATO' AHMAD YAHAYA,MALE,,232,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,46,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,105,PN,DATO' AHMAD YAHAYA,MALE,,313,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,108,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,39,PN,DATO' AHMAD YAHAYA,MALE,,180,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,105,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,57,PN,DATO' AHMAD YAHAYA,MALE,,211,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,102,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,45,PN,DATO' AHMAD YAHAYA,MALE,,330,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,64,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,39,PN,DATO' AHMAD YAHAYA,MALE,,325,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,53,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,38,PN,DATO' AHMAD YAHAYA,MALE,,372,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,174,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,33,PN,DATO' AHMAD YAHAYA,MALE,,141,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,8,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,108,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,33,PN,DATO' AHMAD YAHAYA,MALE,,242,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,70,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,25,PN,DATO' AHMAD YAHAYA,MALE,,303,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,63,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,27,PN,DATO' AHMAD YAHAYA,MALE,,285,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,68,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,26,PN,DATO' AHMAD YAHAYA,MALE,,332,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,68,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,40,PN,DATO' AHMAD YAHAYA,MALE,,247,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,59,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,70,PN,DATO' AHMAD YAHAYA,MALE,,345,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,36,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,53,PN,DATO' AHMAD YAHAYA,MALE,,363,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,140,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,109,PN,DATO' AHMAD YAHAYA,MALE,,105,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,102,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,110,PN,DATO' AHMAD YAHAYA,MALE,,249,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,115,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,27,PN,DATO' AHMAD YAHAYA,MALE,,226,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,72,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,19,PN,DATO' AHMAD YAHAYA,MALE,,273,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,71,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,25,PN,DATO' AHMAD YAHAYA,MALE,,294,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,130,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,35,PN,DATO' AHMAD YAHAYA,MALE,,196,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,8,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,105,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,24,PN,DATO' AHMAD YAHAYA,MALE,,242,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,65,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,23,PN,DATO' AHMAD YAHAYA,MALE,,276,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,95,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,10,PN,DATO' AHMAD YAHAYA,MALE,,127,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,7,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,73,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,14,PN,DATO' AHMAD YAHAYA,MALE,,183,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,3,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,17,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,21,PN,DATO' AHMAD YAHAYA,MALE,,207,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,13,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,14,PN,DATO' AHMAD YAHAYA,MALE,,207,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,141,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,28,PN,DATO' AHMAD YAHAYA,MALE,,190,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,97,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,45,PN,DATO' AHMAD YAHAYA,MALE,,234,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,73,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,24,PN,DATO' AHMAD YAHAYA,MALE,,259,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,64,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,45,PN,DATO' AHMAD YAHAYA,MALE,,290,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,158,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,17,PN,DATO' AHMAD YAHAYA,MALE,,174,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,5,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,138,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,26,PN,DATO' AHMAD YAHAYA,MALE,,223,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,124,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,19,PN,DATO' AHMAD YAHAYA,MALE,,352,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,118,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,32,PN,DATO' AHMAD YAHAYA,MALE,,343,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,103,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,30,PN,DATO' AHMAD YAHAYA,MALE,,396,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,118,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,30,PN,DATO' AHMAD YAHAYA,MALE,,216,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,5,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,81,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,28,PN,DATO' AHMAD YAHAYA,MALE,,248,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,72,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,30,PN,DATO' AHMAD YAHAYA,MALE,,292,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,167,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,18,PN,DATO' AHMAD YAHAYA,MALE,,134,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,158,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,36,PN,DATO' AHMAD YAHAYA,MALE,,188,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,5,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,156,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,27,PN,DATO' AHMAD YAHAYA,MALE,,268,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,96,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,35,PN,DATO' AHMAD YAHAYA,MALE,,281,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,93,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,34,PN,DATO' AHMAD YAHAYA,MALE,,278,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,84,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,41,PN,DATO' AHMAD YAHAYA,MALE,,320,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,129,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,11,PN,DATO' AHMAD YAHAYA,MALE,,199,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,112,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,26,PN,DATO' AHMAD YAHAYA,MALE,,251,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,120,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,12,PN,DATO' AHMAD YAHAYA,MALE,,417,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,113,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,25,PN,DATO' AHMAD YAHAYA,MALE,,407,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,95,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,24,PN,DATO' AHMAD YAHAYA,MALE,,142,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,69,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,14,PN,DATO' AHMAD YAHAYA,MALE,,167,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,95,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,28,PN,DATO' AHMAD YAHAYA,MALE,,196,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,72,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,26,PN,DATO' AHMAD YAHAYA,MALE,,229,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,2,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,46,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,21,PN,DATO' AHMAD YAHAYA,MALE,,268,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,0,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,39,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,27,PN,DATO' AHMAD YAHAYA,MALE,,296,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,72,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,124,PN,DATO' AHMAD YAHAYA,MALE,,109,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,4,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,70,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,127,PN,DATO' AHMAD YAHAYA,MALE,,171,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,67,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,138,PN,DATO' AHMAD YAHAYA,MALE,,243,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
BN,NORAN ZAMINI BIN JAMALUDDIN,MALE,,46,PH,DATO' WIRA HJ MAHFUZ OMAR,MALE,,108,PN,DATO' AHMAD YAHAYA,MALE,,262,,,,,,,,,,,,,,,,WARISAN,NORAINI BINTI MD SALLEH,FEMALE,,1,,,,,
