UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE SEX,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE SEX,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE SEX,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,INDEPENDENT 3,INDEPENDENT 3 CANDIDATE,INDEPENDENT 3 CANDIDATE SEX,INDEPENDENT 3 CANDIDATE AGE,INDEPENDENT 3 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.136_N.11_136/11/00_5,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/00,UNDI AWAL,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,5,455,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,174,PKR,HASMORNI BINTI TAMBY,FEMALE,46,31,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,219,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,19,,,,,,,,,,,443,12,0,1,1,,,
P.136_N.11_136/11/00_6,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/00,UNDI AWAL,SEKOLAH MENENGAH KEBANGSAAN KEM TERENDAK,6,449,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,152,PKR,HASMORNI BINTI TAMBY,FEMALE,46,19,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,248,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,7,,,,,,,,,,,426,23,0,1,1,,,
P.136_N.11_136/11/00_1,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/00,UNDI AWAL,DEWAN BORHAN,1,381,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,146,PKR,HASMORNI BINTI TAMBY,FEMALE,46,29,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,178,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,13,,,,,,,,,,,366,15,0,1,1,,,
P.136_N.11_136/11/00_2,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/00,UNDI AWAL,DEWAN BORHAN,2,401,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,126,PKR,HASMORNI BINTI TAMBY,FEMALE,46,20,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,209,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,20,,,,,,,,,,,375,26,0,1,1,,,
P.136_N.11_136/11/00_3,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/00,UNDI AWAL,DEWAN BORHAN,3,364,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,128,PKR,HASMORNI BINTI TAMBY,FEMALE,46,24,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,191,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,6,,,,,,,,,,,349,15,0,1,1,,,
P.136_N.11_136/11/01_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,1,198,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,94,PKR,HASMORNI BINTI TAMBY,FEMALE,46,48,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,44,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,191,7,0,1,1,,,
P.136_N.11_136/11/01_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,2,250,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,126,PKR,HASMORNI BINTI TAMBY,FEMALE,46,46,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,68,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,8,,,,,,,,,,,248,2,0,1,1,,,
P.136_N.11_136/11/01_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,3,324,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,134,PKR,HASMORNI BINTI TAMBY,FEMALE,46,57,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,118,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,13,,,,,,,,,,,322,2,0,1,1,,,
P.136_N.11_136/11/01_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,4,296,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,109,PKR,HASMORNI BINTI TAMBY,FEMALE,46,57,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,122,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,293,3,0,1,1,,,
P.136_N.11_136/11/01_5,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,5,272,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,94,PKR,HASMORNI BINTI TAMBY,FEMALE,46,54,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,117,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,3,,,,,,,,,,,268,4,0,1,1,,,
P.136_N.11_136/11/01_6,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,6,244,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,107,PKR,HASMORNI BINTI TAMBY,FEMALE,46,43,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,90,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,4,,,,,,,,,,,244,0,0,1,1,,,
P.136_N.11_136/11/01_7,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH JENIS KEBANGSAAN (CINA) SUNGAI UDANG,7,270,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,102,PKR,HASMORNI BINTI TAMBY,FEMALE,46,39,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,124,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,270,0,0,1,1,,,
P.136_N.11_136/11/01_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,1,198,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,85,PKR,HASMORNI BINTI TAMBY,FEMALE,46,62,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,38,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,9,,,,,,,,,,,194,4,0,1,1,,,
P.136_N.11_136/11/01_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,2,264,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,106,PKR,HASMORNI BINTI TAMBY,FEMALE,46,60,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,83,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,11,,,,,,,,,,,260,4,0,1,1,,,
P.136_N.11_136/11/01_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,3,157,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,59,PKR,HASMORNI BINTI TAMBY,FEMALE,46,24,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,66,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,7,,,,,,,,,,,156,1,0,1,1,,,
P.136_N.11_136/11/01_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,4,147,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,44,PKR,HASMORNI BINTI TAMBY,FEMALE,46,15,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,81,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,6,,,,,,,,,,,146,1,0,1,1,,,
P.136_N.11_136/11/01_5,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,5,131,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,43,PKR,HASMORNI BINTI TAMBY,FEMALE,46,18,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,67,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,2,,,,,,,,,,,130,1,0,1,1,,,
P.136_N.11_136/11/01_6,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,6,122,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,39,PKR,HASMORNI BINTI TAMBY,FEMALE,46,23,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,54,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,121,1,0,1,1,,,
P.136_N.11_136/11/01_7,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/01,BUKIT TERENDAK,SEKOLAH MENENGAH KEBANGSAAN SUNGAI UDANG,7,208,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,72,PKR,HASMORNI BINTI TAMBY,FEMALE,46,56,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,71,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,9,,,,,,,,,,,208,0,0,1,1,,,
P.136_N.11_136/11/02_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG,SEKOLAH KEBANGSAAN SUNGAI UDANG,1,226,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,129,PKR,HASMORNI BINTI TAMBY,FEMALE,46,43,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,48,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,2,,,,,,,,,,,222,4,0,1,1,,,
P.136_N.11_136/11/02_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG,SEKOLAH KEBANGSAAN SUNGAI UDANG,2,269,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,111,PKR,HASMORNI BINTI TAMBY,FEMALE,46,67,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,83,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,1,,,,,,,,,,,262,7,0,1,1,,,
P.136_N.11_136/11/02_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG,SEKOLAH KEBANGSAAN SUNGAI UDANG,3,259,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,121,PKR,HASMORNI BINTI TAMBY,FEMALE,46,59,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,73,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,1,,,,,,,,,,,254,4,1,1,1,,,
P.136_N.11_136/11/02_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/02,PEKAN SUNGAI UDANG,SEKOLAH KEBANGSAAN SUNGAI UDANG,4,231,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,104,PKR,HASMORNI BINTI TAMBY,FEMALE,46,24,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,94,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,227,4,0,1,1,,,
P.136_N.11_136/11/03_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA,SEKOLAH RENDAH AGAMA (JAIM) AN-NURIAH,1,241,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,151,PKR,HASMORNI BINTI TAMBY,FEMALE,46,26,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,53,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,1,,,,,,,,,,,231,10,0,1,1,,,
P.136_N.11_136/11/03_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA,SEKOLAH RENDAH AGAMA (JAIM) AN-NURIAH,2,321,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,161,PKR,HASMORNI BINTI TAMBY,FEMALE,46,32,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,119,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,4,,,,,,,,,,,316,5,0,1,1,,,
P.136_N.11_136/11/03_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA,SEKOLAH RENDAH AGAMA (JAIM) AN-NURIAH,3,285,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,137,PKR,HASMORNI BINTI TAMBY,FEMALE,46,26,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,114,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,3,,,,,,,,,,,280,5,0,1,1,,,
P.136_N.11_136/11/03_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/03,PAYA RUMPUT JAYA,SEKOLAH RENDAH AGAMA (JAIM) AN-NURIAH,4,282,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,118,PKR,HASMORNI BINTI TAMBY,FEMALE,46,39,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,111,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,273,9,0,1,1,,,
P.136_N.11_136/11/04_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,1,222,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,92,PKR,HASMORNI BINTI TAMBY,FEMALE,46,91,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,28,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,216,6,0,1,1,,,
P.136_N.11_136/11/04_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,2,252,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,112,PKR,HASMORNI BINTI TAMBY,FEMALE,46,84,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,45,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,0,,,,,,,,,,,241,11,0,1,1,,,
P.136_N.11_136/11/04_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,3,416,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,169,PKR,HASMORNI BINTI TAMBY,FEMALE,46,150,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,96,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,1,,,,,,,,,,,416,0,0,1,1,,,
P.136_N.11_136/11/04_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,4,397,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,136,PKR,HASMORNI BINTI TAMBY,FEMALE,46,140,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,109,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,4,,,,,,,,,,,389,8,0,1,1,,,
P.136_N.11_136/11/04_5,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,5,360,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,118,PKR,HASMORNI BINTI TAMBY,FEMALE,46,119,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,115,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,5,,,,,,,,,,,357,3,0,1,1,,,
P.136_N.11_136/11/04_6,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.11,SUNGAI UDANG,136/11/04,BERTAM HULU,SEKOLAH KEBANGSAAN BERTAM HULU,6,332,UMNO,MOHAMAD ALI BIN MOHAMAD,MALE,41,143,PKR,HASMORNI BINTI TAMBY,FEMALE,46,89,PPBM,DR. MOHD ALEEF BIN YUSOF,MALE,35,93,,,,,,INDEPENDENT - BOOK,MOHD ZAHAR BIN HASHIM,MALE,63,2,,,,,,,,,,,327,5,0,1,1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,x,,,JUMLAH,,NOT CHECKED,NOT CHECKED,48,15990,x,,,,6259,x,,,,2035,x,,,,6789,,,,,,x,,,,471,,,,,,,,,,,15554,409,27,x,x,x,x,
P.136_N.12_136/12/UNDI POS_1,MELAKA,POSTAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/UNDI POS,UNDI POS,UNDI POS,1,206,UMNO,TUMINAH KADI,FEMALE,54,62,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,21,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,70,,,,,,,,,,,,,,,,,,,,,153,17,36,1,1,,,
P.136_N.12_136/12/00_1,MELAKA,EARLY VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/00,UNDI AWAL,BILIK TAKLIMAT BALAI POLIS TANJUNG KLING,1,5,UMNO,TUMINAH KADI,FEMALE,54,3,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,0,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,2,,,,,,,,,,,,,,,,,,,,,5,0,0,1,1,,,
P.136_N.12_136/12/01_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/01,AYER SALAK,SEKOLAH JENIS KEBANGSAAN (CINA) ST. MARY,1,219,UMNO,TUMINAH KADI,FEMALE,54,63,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,146,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,5,,,,,,,,,,,,,,,,,,,,,214,5,0,1,1,,,
P.136_N.12_136/12/01_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/01,AYER SALAK,SEKOLAH JENIS KEBANGSAAN (CINA) ST. MARY,2,314,UMNO,TUMINAH KADI,FEMALE,54,49,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,247,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,15,,,,,,,,,,,,,,,,,,,,,311,3,0,1,1,,,
P.136_N.12_136/12/02_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,1,218,UMNO,TUMINAH KADI,FEMALE,54,127,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,33,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,51,,,,,,,,,,,,,,,,,,,,,211,7,0,1,1,,,
P.136_N.12_136/12/02_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,2,271,UMNO,TUMINAH KADI,FEMALE,54,134,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,56,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,78,,,,,,,,,,,,,,,,,,,,,268,3,0,1,1,,,
P.136_N.12_136/12/02_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,3,337,UMNO,TUMINAH KADI,FEMALE,54,150,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,73,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,110,,,,,,,,,,,,,,,,,,,,,333,4,0,1,1,,,
P.136_N.12_136/12/02_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,4,283,UMNO,TUMINAH KADI,FEMALE,54,102,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,63,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,117,,,,,,,,,,,,,,,,,,,,,282,1,0,1,1,,,
P.136_N.12_136/12/02_5,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,5,288,UMNO,TUMINAH KADI,FEMALE,54,129,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,54,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,104,,,,,,,,,,,,,,,,,,,,,287,1,0,1,1,,,
P.136_N.12_136/12/02_6,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/02,PAYA LUBOH,SEKOLAH KEBANGSAAN TANGGA BATU,6,279,UMNO,TUMINAH KADI,FEMALE,54,144,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,40,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,95,,,,,,,,,,,,,,,,,,,,,279,0,0,1,1,,,
P.136_N.12_136/12/03_1,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,1,174,UMNO,TUMINAH KADI,FEMALE,54,73,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,58,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,35,,,,,,,,,,,,,,,,,,,,,166,8,0,1,1,,,
P.136_N.12_136/12/03_2,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,2,235,UMNO,TUMINAH KADI,FEMALE,54,94,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,76,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,55,,,,,,,,,,,,,,,,,,,,,225,10,0,1,1,,,
P.136_N.12_136/12/03_3,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,3,269,UMNO,TUMINAH KADI,FEMALE,54,114,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,96,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,57,,,,,,,,,,,,,,,,,,,,,267,2,0,1,1,,,
P.136_N.12_136/12/03_4,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,4,358,UMNO,TUMINAH KADI,FEMALE,54,127,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,102,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,121,,,,,,,,,,,,,,,,,,,,,350,8,0,1,1,,,
P.136_N.12_136/12/03_5,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,5,327,UMNO,TUMINAH KADI,FEMALE,54,117,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,99,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,109,,,,,,,,,,,,,,,,,,,,,325,1,1,1,1,,,
P.136_N.12_136/12/03_6,MELAKA,NORMAL VOTE,P.136,TANGGA BATU,N.12,PANTAI KUNDOR,136/12/03,PANTAI PUTERI,SEKOLAH KEBANGSAAN PANTAI KUNDOR,6,282,UMNO,TUMINAH KADI,FEMALE,54,102,PAN,DATUK NOR AZMAN BIN HASSAN,MALE,57,75,PPBM,TS. MOHAMAD RIDZWAN BIN MUSTAFA,MALE,41,101,,,,,,,,,,,,,,,,,,,,,278,4,0,1,1,,,
