P.207_N.43_207/43/01_1c,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,SEK. KEB. SEBENA,1,93,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,87,PAN,IBRAHIM BIN BAYAU,MALE,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,0,,
P.207_N.43_207/43/01_1d,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/01,SEMAH,SEK. KEB. PENASU,1,270,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,260,PAN,IBRAHIM BIN BAYAU,MALE,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,1,0,,
P.207_N.43_207/43/02_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,1,237,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,208,PAN,IBRAHIM BIN BAYAU,MALE,50,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,13,0,,
P.207_N.43_207/43/02_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,2,302,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,274,PAN,IBRAHIM BIN BAYAU,MALE,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,1,0,,
P.207_N.43_207/43/02_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. CAMPURAN DARO,3,279,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,252,PAN,IBRAHIM BIN BAYAU,MALE,50,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,4,0,,
P.207_N.43_207/43/02_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/02,TEBAANG,SEK. KEB. KPG. TEBAANG,1,436,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,361,PAN,IBRAHIM BIN BAYAU,MALE,50,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,17,0,,
P.207_N.43_207/43/03_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,SEK. KEB. KPG. NANGAR,1,525,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,498,PAN,IBRAHIM BIN BAYAU,MALE,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,12,0,,
P.207_N.43_207/43/03_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,SEK. KEB. HIJRAH BADONG,1,409,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,352,PAN,IBRAHIM BIN BAYAU,MALE,50,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,9,0,,
P.207_N.43_207/43/03_1c,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,TADIKA KIE MING DARO,1,231,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,195,PAN,IBRAHIM BIN BAYAU,MALE,50,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,4,0,,
P.207_N.43_207/43/03_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,TADIKA KIE MING DARO,2,229,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,198,PAN,IBRAHIM BIN BAYAU,MALE,50,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,3,0,,
P.207_N.43_207/43/03_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/03,DARO,TADIKA KIE MING DARO,3,250,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,214,PAN,IBRAHIM BIN BAYAU,MALE,50,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,8,0,,
P.207_N.43_207/43/04_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/04,LEMANG PEH,SEK. KEB. ULU DARO,1,499,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,460,PAN,IBRAHIM BIN BAYAU,MALE,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,19,0,,
P.207_N.43_207/43/04_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/04,LEMANG PEH,SEK. KEB. KPG. PANGTRAY DARO,1,364,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,332,PAN,IBRAHIM BIN BAYAU,MALE,50,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,8,0,,
P.207_N.43_207/43/05_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/05,LASSA,SEK. KEB. SG. LENGAN,1,234,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,199,PAN,IBRAHIM BIN BAYAU,MALE,50,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,2,0,,
P.207_N.43_207/43/05_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/05,LASSA,SEK. KEB. SG. SINGAT,1,183,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,148,PAN,IBRAHIM BIN BAYAU,MALE,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,5,0,,
P.207_N.43_207/43/05_1c,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/05,LASSA,SEK. KEB. SAWAI,1,158,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,140,PAN,IBRAHIM BIN BAYAU,MALE,50,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,3,0,,
P.207_N.43_207/43/05_1d,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/05,LASSA,SEK. KEB. SG. PASIN,1,244,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,211,PAN,IBRAHIM BIN BAYAU,MALE,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,6,0,,
P.207_N.43_207/43/05_1e,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/05,LASSA,SEK. KEB. BATANG LASSA,1,192,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,103,PAN,IBRAHIM BIN BAYAU,MALE,50,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,19,0,,
P.207_N.43_207/43/06_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,207/43/06,LEBAAN,SEK. KEB. BUKIT PAPIT,1,240,PBB,SAFIEE BIN HAJI AHMAD,MALE,47,193,PAN,IBRAHIM BIN BAYAU,MALE,50,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,4,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.207_N.43__23,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.43,DARO,,,,23,5734,BN,SAFIEE BIN AHMAD,MALE,47,5001,PH (1),IBRAHIM BIN BAYAU,MALE,50,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5570,147,17,,

P.207_N.44_207/44/POS_1,SARAWAK,POSTAL VOTE,P.207,IGAN,N.44,JEMORENG,207/44/POS,UNDI POS,UNDI POS,1,128,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,88,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,11,,,,,,100,1,27,,
P.207_N.44_207/44/01_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/01,KUALA MATU,SEK. KEB. BRUAN MAPAL,1,78,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,43,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,30,,,,,,78,0,0,,
P.207_N.44_207/44/01_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/01,KUALA MATU,SEK. KEB. KUALA MATU,1,263,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,182,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,9,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,66,,,,,,257,6,0,,
P.207_N.44_207/44/01_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/01,KUALA MATU,SEK. KEB. KUALA MATU,2,246,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,164,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,6,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,69,,,,,,239,7,0,,
P.207_N.44_207/44/01_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/01,KUALA MATU,SEK. KEB. KUALA MATU,3,236,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,162,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,69,,,,,,233,3,0,,
P.207_N.44_207/44/01_1c,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/01,KUALA MATU,SEK. KEB. KPG. PERGAU,1,417,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,347,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,16,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,36,,,,,,399,18,0,,
P.207_N.44_207/44/02_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/02,SOK,SEK. KEB. KPG. SOK,1,189,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,151,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,7,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,27,,,,,,185,4,0,,
P.207_N.44_207/44/03_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/03,MATU,"PERPUSTAKAAN MAJLIS DAERAH MATU-DARO, MATU",1,103,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,92,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,9,,,,,,101,2,0,,
P.207_N.44_207/44/04_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/04,SEKAAN BESAR,BANGUNAN PUSAT SUMBER JKKK KPG. TRENG,1,238,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,186,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,6,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,42,,,,,,234,4,0,,
P.207_N.44_207/44/04_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/04,SEKAAN BESAR,SEK. KEB. ORANG KAYA SELAIR KPG. SEKAAN,1,318,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,236,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,11,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,63,,,,,,310,8,0,,
P.207_N.44_207/44/05_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/05,JEMORENG,SEK. KEB. ORANG KAYA SERGUNIM JEMORENG,1,245,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,157,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,17,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,65,,,,,,239,6,0,,
P.207_N.44_207/44/05_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/05,JEMORENG,SEK. KEB. ORANG KAYA SERGUNIM JEMORENG,2,401,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,275,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,36,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,84,,,,,,395,5,1,,
P.207_N.44_207/44/06_1a,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/06,BAWANG,SEK. KEB. SEKAAN KECHIL,1,171,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,146,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,22,,,,,,169,2,0,,
P.207_N.44_207/44/06_1b,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/06,BAWANG,SEK. KEB. BAWANG TIAN,1,231,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,152,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,68,,,,,,225,6,0,,
P.207_N.44_207/44/06_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/06,BAWANG,SEK. KEB. BAWANG TIAN,2,399,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,290,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,5,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,90,,,,,,385,14,0,,
P.207_N.44_207/44/07_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/07,TIAN,TADIKA KEMAS KPG. TIAN,1,250,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,163,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,11,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,71,,,,,,245,5,0,,
P.207_N.44_207/44/07_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/07,TIAN,TADIKA KEMAS KPG. TIAN,2,449,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,261,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,8,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,167,,,,,,436,13,0,,
P.207_N.44_207/44/07_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/07,TIAN,TADIKA KEMAS KPG. TIAN,3,406,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,282,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,117,,,,,,401,5,0,,
P.207_N.44_207/44/07_4,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/07,TIAN,TADIKA KEMAS KPG. TIAN,4,396,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,279,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,8,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,104,,,,,,391,3,2,,
P.207_N.44_207/44/08_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/08,BEKUMAH,SEK. KEB. KEBUAW,1,308,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,266,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,8,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,24,,,,,,298,10,0,,
P.207_N.44_207/44/09_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/09,ILAS,SEK. KEB. SG. ILAS,1,109,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,49,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,57,,,,,,108,1,0,,
P.207_N.44_207/44/10_1,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/10,IGAN,SEK. KEB. KPG. IGAN,1,283,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,275,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,1,,,,,,280,3,0,,
P.207_N.44_207/44/10_2,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/10,IGAN,SEK. KEB. KPG. IGAN,2,351,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,342,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,2,,,,,,348,3,0,,
P.207_N.44_207/44/10_3,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/10,IGAN,SEK. KEB. KPG. IGAN,3,304,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,289,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,10,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,1,,,,,,300,4,0,,
P.207_N.44_207/44/10_4,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,207/44/10,IGAN,SEK. KEB. KPG. IGAN,4,210,PBB,DATO' DR. JUANDA BIN JAYA,MALE,44,207,PAN,CIKGU KIPRAWI BIN SUHAILI,MALE,70,3,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - TREE,ABDULLAH BIN SAMINAN,MALE,,0,,,,,,210,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.207_N.44__25,SARAWAK,ORDINARY VOTE,P.207,IGAN,N.44,JEMORENG,,,,25,6729,BN,JUANDA BIN JAYA,MALE,44,5084,PH (1),KIPRAWI BIN SUHAILI,MALE,70,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566,133,30,,

P.208_N.45_208/45/POS_1,SARAWAK,POSTAL VOTE,P.208,SARIKEI,N.45,REPOK,208/45/POS,UNDI POS,UNDI POS,1,137,SUPP,HUANG TIONG SII,MALE,47,89,DAP,YONG SIEW WEI,FEMALE,30,7,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,5,,,,,,101,10,26,,
P.208_N.45_208/45/00_1,SARAWAK,EARLY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/00,UNDI AWAL,"RUANG A, DEWAN SERBAGUNA IPD SARIKEI",1,181,SUPP,HUANG TIONG SII,MALE,47,171,DAP,YONG SIEW WEI,FEMALE,30,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,0,,,,,,175,6,0,,
P.208_N.45_208/45/01_1a,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. KEB. SELANGAN JLN. KWONG MING SARIKEI,1,296,SUPP,HUANG TIONG SII,MALE,47,217,DAP,YONG SIEW WEI,FEMALE,30,66,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,4,,,,,,287,9,0,,
P.208_N.45_208/45/01_2a,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. KEB. SELANGAN JLN. KWONG MING SARIKEI,2,315,SUPP,HUANG TIONG SII,MALE,47,248,DAP,YONG SIEW WEI,FEMALE,30,58,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,1,,,,,,307,8,0,,
P.208_N.45_208/45/01_1b,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. JENIS KEB. SIUNG HUA SG. SEBANYAK SARIKEI,1,352,SUPP,HUANG TIONG SII,MALE,47,177,DAP,YONG SIEW WEI,FEMALE,30,161,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,12,,,,,,350,2,0,,
P.208_N.45_208/45/01_1c,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. JENIS KEB. BULAT BATU 3 JLN. BULAT SARIKEI,1,254,SUPP,HUANG TIONG SII,MALE,47,134,DAP,YONG SIEW WEI,FEMALE,30,116,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,3,,,,,,253,1,0,,
P.208_N.45_208/45/01_2b,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. JENIS KEB. BULAT BATU 3 JLN. BULAT SARIKEI,2,417,SUPP,HUANG TIONG SII,MALE,47,198,DAP,YONG SIEW WEI,FEMALE,30,206,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,8,,,,,,412,3,2,,
P.208_N.45_208/45/01_3,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. JENIS KEB. BULAT BATU 3 JLN. BULAT SARIKEI,3,390,SUPP,HUANG TIONG SII,MALE,47,189,DAP,YONG SIEW WEI,FEMALE,30,193,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,5,,,,,,387,3,0,,
P.208_N.45_208/45/01_4,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/01,BULAT,SEK. JENIS KEB. BULAT BATU 3 JLN. BULAT SARIKEI,4,388,SUPP,HUANG TIONG SII,MALE,47,232,DAP,YONG SIEW WEI,FEMALE,30,143,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,5,,,,,,380,8,0,,
P.208_N.45_208/45/02_1,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/02,PANTAK,SEK. MEN. KEB. TINGGI SARIKEI,1,226,SUPP,HUANG TIONG SII,MALE,47,128,DAP,YONG SIEW WEI,FEMALE,30,89,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,5,,,,,,222,4,0,,
P.208_N.45_208/45/02_2,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/02,PANTAK,SEK. MEN. KEB. TINGGI SARIKEI,2,425,SUPP,HUANG TIONG SII,MALE,47,184,DAP,YONG SIEW WEI,FEMALE,30,222,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,17,,,,,,423,2,0,,
P.208_N.45_208/45/02_3,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/02,PANTAK,SEK. MEN. KEB. TINGGI SARIKEI,3,416,SUPP,HUANG TIONG SII,MALE,47,193,DAP,YONG SIEW WEI,FEMALE,30,213,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,9,,,,,,415,1,0,,
P.208_N.45_208/45/02_4,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/02,PANTAK,SEK. MEN. KEB. TINGGI SARIKEI,4,359,SUPP,HUANG TIONG SII,MALE,47,182,DAP,YONG SIEW WEI,FEMALE,30,164,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,11,,,,,,357,2,0,,
P.208_N.45_208/45/03_1,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,1,239,SUPP,HUANG TIONG SII,MALE,47,110,DAP,YONG SIEW WEI,FEMALE,30,118,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,9,,,,,,237,2,0,,
P.208_N.45_208/45/03_2,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,2,519,SUPP,HUANG TIONG SII,MALE,47,254,DAP,YONG SIEW WEI,FEMALE,30,250,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,14,,,,,,518,1,0,,
P.208_N.45_208/45/03_3,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,3,490,SUPP,HUANG TIONG SII,MALE,47,239,DAP,YONG SIEW WEI,FEMALE,30,231,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,19,,,,,,489,1,0,,
P.208_N.45_208/45/03_4,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,4,499,SUPP,HUANG TIONG SII,MALE,47,256,DAP,YONG SIEW WEI,FEMALE,30,222,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,18,,,,,,496,3,0,,
P.208_N.45_208/45/03_5,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,5,422,SUPP,HUANG TIONG SII,MALE,47,190,DAP,YONG SIEW WEI,FEMALE,30,215,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,11,,,,,,416,6,0,,
P.208_N.45_208/45/03_6,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,6,397,SUPP,HUANG TIONG SII,MALE,47,191,DAP,YONG SIEW WEI,FEMALE,30,192,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,13,,,,,,396,1,0,,
P.208_N.45_208/45/03_7,SARAWAK,ORDINARY VOTE,P.208,SARIKEI,N.45,REPOK,208/45/03,REPOK,SEK. MEN. KEB. BANDAR SARIKEI KM 4 OFF JLN. REPOK SARIKEI,7,380,SUPP,HUANG TIONG SII,MALE,47,168,DAP,YONG SIEW WEI,FEMALE,30,193,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - FLOWER,WONG CHIN KING,MALE,50,17,,,,,,378,2,0,,
