P.218_N.72_218/72/05_3,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,3,406,PBB,RIPIN LAMAT,MALE,46,234,PKR,MOHDAR ISMAIL,MALE,,147,,,,,,PAS,ARIF PAIJO,MALE,32,19,,,,,,,,,,,,,,,,,,,,,400,6,0,,
P.218_N.72_218/72/05_4,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,4,401,PBB,RIPIN LAMAT,MALE,46,194,PKR,MOHDAR ISMAIL,MALE,,184,,,,,,PAS,ARIF PAIJO,MALE,32,16,,,,,,,,,,,,,,,,,,,,,394,7,0,,
P.218_N.72_218/72/05_5,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,5,371,PBB,RIPIN LAMAT,MALE,46,198,PKR,MOHDAR ISMAIL,MALE,,148,,,,,,PAS,ARIF PAIJO,MALE,32,23,,,,,,,,,,,,,,,,,,,,,369,2,0,,
P.218_N.72_218/72/05_6,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,6,369,PBB,RIPIN LAMAT,MALE,46,178,PKR,MOHDAR ISMAIL,MALE,,162,,,,,,PAS,ARIF PAIJO,MALE,32,28,,,,,,,,,,,,,,,,,,,,,368,1,0,,
P.218_N.72_218/72/05_7,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,7,333,PBB,RIPIN LAMAT,MALE,46,153,PKR,MOHDAR ISMAIL,MALE,,142,,,,,,PAS,ARIF PAIJO,MALE,32,32,,,,,,,,,,,,,,,,,,,,,327,6,0,,
P.218_N.72_218/72/05_8,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,8,315,PBB,RIPIN LAMAT,MALE,46,143,PKR,MOHDAR ISMAIL,MALE,,149,,,,,,PAS,ARIF PAIJO,MALE,32,21,,,,,,,,,,,,,,,,,,,,,313,2,0,,
P.218_N.72_218/72/05_9,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,9,328,PBB,RIPIN LAMAT,MALE,46,127,PKR,MOHDAR ISMAIL,MALE,,164,,,,,,PAS,ARIF PAIJO,MALE,32,35,,,,,,,,,,,,,,,,,,,,,326,2,0,,
P.218_N.72_218/72/05_10,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,10,302,PBB,RIPIN LAMAT,MALE,46,125,PKR,MOHDAR ISMAIL,MALE,,146,,,,,,PAS,ARIF PAIJO,MALE,32,30,,,,,,,,,,,,,,,,,,,,,301,1,0,,
P.218_N.72_218/72/05_11,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/05,AIRPORT,SEK.MEN.KEB.RIAM TAMAN TUNKU MIRI,11,290,PBB,RIPIN LAMAT,MALE,46,98,PKR,MOHDAR ISMAIL,MALE,,164,,,,,,PAS,ARIF PAIJO,MALE,32,24,,,,,,,,,,,,,,,,,,,,,286,4,0,,
P.218_N.72_218/72/06_1,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,218/72/06,TUKAU,SEK.MEN.KEB.AGAMA MIRI,1,34,PBB,RIPIN LAMAT,MALE,46,11,PKR,MOHDAR ISMAIL,MALE,,20,,,,,,PAS,ARIF PAIJO,MALE,32,3,,,,,,,,,,,,,,,,,,,,,34,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.218_N.72__37,SARAWAK,ORDINARY VOTE,P.218,SIBUTI,N.72,LAMBIR,,,,37,11148,BN,RIPIN BIN LAMAT,MALE,46,7503,PKR,MOHDAK BIN ISMAIL,MALE,,2596,,,,,0,x,x,x,x,829,,,,,,,,,,,,,,,,,,,,,,,,,

P.219_N.73_219/73/POS_1,SARAWAK,POSTAL VOTE,P.219,MIRI,N.73,PIASAU,219/73/POS,UNDI POS,UNDI POS,1,111,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,82,DAP,ALAN LING SIE KIONG,MALE,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,25,,
P.219_N.73_219/73/00_1,SARAWAK,EARLY VOTE,P.219,MIRI,N.73,PIASAU,219/73/00,UNDI AWAL,"RUANG C, DEWAN RUAI KENYALANG, IPD MIRI",1,322,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,305,DAP,ALAN LING SIE KIONG,MALE,33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,4,0,,
P.219_N.73_219/73/01_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/01,KUBU,SEK. MEN. KEB. ST. COLUMBAS MIRI,1,282,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,149,DAP,ALAN LING SIE KIONG,MALE,33,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,0,,
P.219_N.73_219/73/02_1a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. JENIS KEB. CHUNG HUA MIRI,1,151,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,86,DAP,ALAN LING SIE KIONG,MALE,33,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,2,0,,
P.219_N.73_219/73/02_2a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. JENIS KEB. CHUNG HUA MIRI,2,339,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,163,DAP,ALAN LING SIE KIONG,MALE,33,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,8,0,,
P.219_N.73_219/73/02_3a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. JENIS KEB. CHUNG HUA MIRI,3,353,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,163,DAP,ALAN LING SIE KIONG,MALE,33,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,1,0,,
P.219_N.73_219/73/02_4a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. JENIS KEB. CHUNG HUA MIRI,4,357,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,161,DAP,ALAN LING SIE KIONG,MALE,33,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,2,0,,
P.219_N.73_219/73/02_5a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. JENIS KEB. CHUNG HUA MIRI,5,359,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,137,DAP,ALAN LING SIE KIONG,MALE,33,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,1,0,,
P.219_N.73_219/73/02_1b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. KEB. ST. JOSEPH MIRI,1,126,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,77,DAP,ALAN LING SIE KIONG,MALE,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,3,0,,
P.219_N.73_219/73/02_2b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. KEB. ST. JOSEPH MIRI,2,325,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,180,DAP,ALAN LING SIE KIONG,MALE,33,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,3,0,,
P.219_N.73_219/73/02_3b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. KEB. ST. JOSEPH MIRI,3,345,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,169,DAP,ALAN LING SIE KIONG,MALE,33,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,0,,
P.219_N.73_219/73/02_4b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. KEB. ST. JOSEPH MIRI,4,368,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,155,DAP,ALAN LING SIE KIONG,MALE,33,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,2,0,,
P.219_N.73_219/73/02_5b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/02,BAZAAR,SEK. KEB. ST. JOSEPH MIRI,5,338,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,157,DAP,ALAN LING SIE KIONG,MALE,33,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,2,0,,
P.219_N.73_219/73/03_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/03,MERBAU,SEK. KEB. JLN. BINTANG,1,158,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,90,DAP,ALAN LING SIE KIONG,MALE,33,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,0,,
P.219_N.73_219/73/03_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/03,MERBAU,SEK. KEB. JLN. BINTANG,2,398,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,189,DAP,ALAN LING SIE KIONG,MALE,33,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,4,0,,
P.219_N.73_219/73/03_3,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/03,MERBAU,SEK. KEB. JLN. BINTANG,3,432,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,184,DAP,ALAN LING SIE KIONG,MALE,33,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,8,0,,
P.219_N.73_219/73/03_4,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/03,MERBAU,SEK. KEB. JLN. BINTANG,4,428,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,202,DAP,ALAN LING SIE KIONG,MALE,33,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,2,0,,
P.219_N.73_219/73/04_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/04,MERPATI,"MADRASAH SABIAN SEK. AGAMA RAKYAT JLN. MERBAU
MIRI",1,195,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,111,DAP,ALAN LING SIE KIONG,MALE,33,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,2,0,,
P.219_N.73_219/73/05_1a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/05,PERMAISURI,SEK. KEB. SYED OTHMAN,1,194,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,133,DAP,ALAN LING SIE KIONG,MALE,33,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,0,0,,
P.219_N.73_219/73/05_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/05,PERMAISURI,SEK. KEB. SYED OTHMAN,2,309,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,209,DAP,ALAN LING SIE KIONG,MALE,33,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,2,0,,
P.219_N.73_219/73/05_3,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/05,PERMAISURI,SEK. KEB. SYED OTHMAN,3,304,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,182,DAP,ALAN LING SIE KIONG,MALE,33,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,3,0,,
P.219_N.73_219/73/05_4,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/05,PERMAISURI,SEK. KEB. SYED OTHMAN,4,298,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,205,DAP,ALAN LING SIE KIONG,MALE,33,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,2,0,,
P.219_N.73_219/73/05_1b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/05,PERMAISURI,SEK. KEB. PULAU MELAYU,1,508,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,444,DAP,ALAN LING SIE KIONG,MALE,33,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,10,0,,
P.219_N.73_219/73/06_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/06,BINTANG,SEK. JENIS KEB. NORTH MIRI,1,225,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,169,DAP,ALAN LING SIE KIONG,MALE,33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,6,0,,
P.219_N.73_219/73/06_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/06,BINTANG,SEK. JENIS KEB. NORTH MIRI,2,433,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,286,DAP,ALAN LING SIE KIONG,MALE,33,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,2,0,,
P.219_N.73_219/73/07_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,1,136,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,79,DAP,ALAN LING SIE KIONG,MALE,33,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,3,0,,
P.219_N.73_219/73/07_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,2,421,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,237,DAP,ALAN LING SIE KIONG,MALE,33,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,11,0,,
P.219_N.73_219/73/07_3,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,3,457,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,265,DAP,ALAN LING SIE KIONG,MALE,33,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,1,0,,
P.219_N.73_219/73/07_4,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,4,454,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,224,DAP,ALAN LING SIE KIONG,MALE,33,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,5,0,,
P.219_N.73_219/73/07_5,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,5,465,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,275,DAP,ALAN LING SIE KIONG,MALE,33,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,3,0,,
P.219_N.73_219/73/07_6,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,6,440,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,264,DAP,ALAN LING SIE KIONG,MALE,33,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,5,0,,
P.219_N.73_219/73/07_7,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,7,463,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,295,DAP,ALAN LING SIE KIONG,MALE,33,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,5,0,,
P.219_N.73_219/73/07_8,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/07,LUTONG,SEK. JENIS KEB. CHUNG HUA LUTONG,8,410,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,261,DAP,ALAN LING SIE KIONG,MALE,33,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,0,,
P.219_N.73_219/73/08_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/08,TANJONG,SEK. MEN. KEB. CHUNG HUA JLN. BRIGHTON MIRI,1,202,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,127,DAP,ALAN LING SIE KIONG,MALE,33,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,3,0,,
P.219_N.73_219/73/08_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/08,TANJONG,SEK. MEN. KEB. CHUNG HUA JLN. BRIGHTON MIRI,2,359,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,184,DAP,ALAN LING SIE KIONG,MALE,33,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,0,,
P.219_N.73_219/73/08_3,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/08,TANJONG,SEK. MEN. KEB. CHUNG HUA JLN. BRIGHTON MIRI,3,317,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,142,DAP,ALAN LING SIE KIONG,MALE,33,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,4,0,,
P.219_N.73_219/73/09_1,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/09,LUAK,"SEK. KEB. KPG. LUAK, MIRI",1,234,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,169,DAP,ALAN LING SIE KIONG,MALE,33,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,0,,
P.219_N.73_219/73/09_2,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/09,LUAK,"SEK. KEB. KPG. LUAK, MIRI",2,441,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,293,DAP,ALAN LING SIE KIONG,MALE,33,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,5,0,,
P.219_N.73_219/73/09_3,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/09,LUAK,"SEK. KEB. KPG. LUAK, MIRI",3,407,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,241,DAP,ALAN LING SIE KIONG,MALE,33,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,2,0,,
P.219_N.73_219/73/09_4,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/09,LUAK,"SEK. KEB. KPG. LUAK, MIRI",4,419,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,201,DAP,ALAN LING SIE KIONG,MALE,33,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,4,0,,
P.219_N.73_219/73/09_5,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,219/73/09,LUAK,"SEK. KEB. KPG. LUAK, MIRI",5,351,SUPP,SEBASTIAN TING CHIEW YEW,MALE,61,154,DAP,ALAN LING SIE KIONG,MALE,33,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,3,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.219_N.73__41,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.73,PIASAU,,,,41,13634,BN,SEBASTIAN TING CHIEW YEW,MALE,61,7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

P.219_N.74_219/74/POS_1,SARAWAK,POSTAL VOTE,P.219,MIRI,N.74,PUJUT,219/74/POS,UNDI POS,UNDI POS,1,122,BN,HII KING CHIONG,MALE,59,73,DAP,DR TING TIONG CHOON,MALE,51,8,,,,,,PAS,JOFRI JARAIEE,MALE,54,2,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,0,,,,,,83,7,32,,
P.219_N.74_219/74/01_1a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,1,217,BN,HII KING CHIONG,MALE,59,106,DAP,DR TING TIONG CHOON,MALE,51,91,,,,,,PAS,JOFRI JARAIEE,MALE,54,3,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,4,,,,,,204,13,0,,
P.219_N.74_219/74/01_2a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,2,451,BN,HII KING CHIONG,MALE,59,233,DAP,DR TING TIONG CHOON,MALE,51,194,,,,,,PAS,JOFRI JARAIEE,MALE,54,15,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,2,,,,,,444,7,0,,
P.219_N.74_219/74/01_3a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,3,423,BN,HII KING CHIONG,MALE,59,197,DAP,DR TING TIONG CHOON,MALE,51,209,,,,,,PAS,JOFRI JARAIEE,MALE,54,5,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,9,,,,,,420,3,0,,
P.219_N.74_219/74/01_4a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,4,452,BN,HII KING CHIONG,MALE,59,201,DAP,DR TING TIONG CHOON,MALE,51,223,,,,,,PAS,JOFRI JARAIEE,MALE,54,14,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,8,,,,,,446,6,0,,
P.219_N.74_219/74/01_5a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,5,438,BN,HII KING CHIONG,MALE,59,200,DAP,DR TING TIONG CHOON,MALE,51,212,,,,,,PAS,JOFRI JARAIEE,MALE,54,16,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,8,,,,,,436,2,0,,
P.219_N.74_219/74/01_6a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,6,435,BN,HII KING CHIONG,MALE,59,205,DAP,DR TING TIONG CHOON,MALE,51,201,,,,,,PAS,JOFRI JARAIEE,MALE,54,19,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,9,,,,,,434,1,0,,
P.219_N.74_219/74/01_7a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,7,424,BN,HII KING CHIONG,MALE,59,217,DAP,DR TING TIONG CHOON,MALE,51,170,,,,,,PAS,JOFRI JARAIEE,MALE,54,29,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,5,,,,,,421,3,0,,
P.219_N.74_219/74/01_8a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,8,406,BN,HII KING CHIONG,MALE,59,182,DAP,DR TING TIONG CHOON,MALE,51,200,,,,,,PAS,JOFRI JARAIEE,MALE,54,12,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,10,,,,,,404,2,0,,
P.219_N.74_219/74/01_9a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,9,374,BN,HII KING CHIONG,MALE,59,151,DAP,DR TING TIONG CHOON,MALE,51,203,,,,,,PAS,JOFRI JARAIEE,MALE,54,14,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,4,,,,,,372,2,0,,
P.219_N.74_219/74/01_10a,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,10,346,BN,HII KING CHIONG,MALE,59,126,DAP,DR TING TIONG CHOON,MALE,51,193,,,,,,PAS,JOFRI JARAIEE,MALE,54,17,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,9,,,,,,345,1,0,,
P.219_N.74_219/74/01_11,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. KEB. PUJUT CORNER PUJUT,11,353,BN,HII KING CHIONG,MALE,59,141,DAP,DR TING TIONG CHOON,MALE,51,190,,,,,,PAS,JOFRI JARAIEE,MALE,54,13,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,8,,,,,,352,1,0,,
P.219_N.74_219/74/01_1b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. JENIS KEB. CHUNG HUA PUJUT MIRI,1,184,BN,HII KING CHIONG,MALE,59,114,DAP,DR TING TIONG CHOON,MALE,51,51,,,,,,PAS,JOFRI JARAIEE,MALE,54,10,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,5,,,,,,180,4,0,,
P.219_N.74_219/74/01_2b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. JENIS KEB. CHUNG HUA PUJUT MIRI,2,403,BN,HII KING CHIONG,MALE,59,197,DAP,DR TING TIONG CHOON,MALE,51,185,,,,,,PAS,JOFRI JARAIEE,MALE,54,9,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,5,,,,,,396,7,0,,
P.219_N.74_219/74/01_3b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. JENIS KEB. CHUNG HUA PUJUT MIRI,3,414,BN,HII KING CHIONG,MALE,59,177,DAP,DR TING TIONG CHOON,MALE,51,222,,,,,,PAS,JOFRI JARAIEE,MALE,54,8,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,5,,,,,,412,2,0,,
P.219_N.74_219/74/01_4b,SARAWAK,ORDINARY VOTE,P.219,MIRI,N.74,PUJUT,219/74/01,PUJUT,SEK. JENIS KEB. CHUNG HUA PUJUT MIRI,4,412,BN,HII KING CHIONG,MALE,59,188,DAP,DR TING TIONG CHOON,MALE,51,198,,,,,,PAS,JOFRI JARAIEE,MALE,54,12,,,,,,,,,,,INDEPENDENT - KEY,FONG PAU TECK,MALE,47,12,,,,,,410,2,0,,
