,,,,,,,,,,,,x,,,,,x,x,x,x,x,,,,,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,,,,,,

P.193_N.03_193/03/POS_1,SARAWAK,POSTAL VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/POS,UNDI POS,UNDI POS,1,120,PBB,ADENAN BIN SATEM,MALE,72,87,PKR,JAZOLKIPLI BIN NUMAN,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,1,31,,
P.193_N.03_193/03/00_2,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/00,UNDI AWAL,SK TANJONG DATU,2,73,PBB,ADENAN BIN SATEM,MALE,72,70,PKR,JAZOLKIPLI BIN NUMAN,MALE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1,0,,
P.193_N.03_193/03/00_3,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/00,UNDI AWAL,SK TANJONG DATU,3,88,PBB,ADENAN BIN SATEM,MALE,72,85,PKR,JAZOLKIPLI BIN NUMAN,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,,
P.193_N.03_193/03/01_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/01,TELOK MELANO,SK TELOK MELANO,1,107,PBB,ADENAN BIN SATEM,MALE,72,103,PKR,JAZOLKIPLI BIN NUMAN,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,0,,
P.193_N.03_193/03/02_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/02,PUEH,SK TANJONG DATU,1,457,PBB,ADENAN BIN SATEM,MALE,72,396,PKR,JAZOLKIPLI BIN NUMAN,MALE,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,11,0,,
P.193_N.03_193/03/03_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/03,SEBAT,SK TELOK SERABANG,1,354,PBB,ADENAN BIN SATEM,MALE,72,280,PKR,JAZOLKIPLI BIN NUMAN,MALE,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,4,0,,
P.193_N.03_193/03/04_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/04,SEMATAN,SK SEMATAN,1,282,PBB,ADENAN BIN SATEM,MALE,72,263,PKR,JAZOLKIPLI BIN NUMAN,MALE,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,4,0,,
P.193_N.03_193/03/04_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/04,SEMATAN,SK SEMATAN,2,265,PBB,ADENAN BIN SATEM,MALE,72,237,PKR,JAZOLKIPLI BIN NUMAN,MALE,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,4,0,,
P.193_N.03_193/03/04_3,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/04,SEMATAN,SK SEMATAN,3,177,PBB,ADENAN BIN SATEM,MALE,72,167,PKR,JAZOLKIPLI BIN NUMAN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,3,0,,
P.193_N.03_193/03/05_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/05,SELING,SK MELAYU SEBUYAU,1,297,PBB,ADENAN BIN SATEM,MALE,72,283,PKR,JAZOLKIPLI BIN NUMAN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,5,0,,
P.193_N.03_193/03/06_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/06,STUNGGANG,DEWAN MASYARAKAT KAMPUNG STUNGGANG,1,431,PBB,ADENAN BIN SATEM,MALE,72,420,PKR,JAZOLKIPLI BIN NUMAN,MALE,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,1,0,,
P.193_N.03_193/03/06_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/06,STUNGGANG,DEWAN MASYARAKAT KAMPUNG STUNGGANG,2,275,PBB,ADENAN BIN SATEM,MALE,72,260,PKR,JAZOLKIPLI BIN NUMAN,MALE,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,5,0,,
P.193_N.03_193/03/07_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/07,LUNDU,DEWAN SUARAH LUNDU,1,298,PBB,ADENAN BIN SATEM,MALE,72,291,PKR,JAZOLKIPLI BIN NUMAN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,0,,
P.193_N.03_193/03/07_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/07,LUNDU,DEWAN SUARAH LUNDU,2,230,PBB,ADENAN BIN SATEM,MALE,72,223,PKR,JAZOLKIPLI BIN NUMAN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,0,0,,
P.193_N.03_193/03/07_3,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/07,LUNDU,DEWAN SUARAH LUNDU,3,220,PBB,ADENAN BIN SATEM,MALE,72,197,PKR,JAZOLKIPLI BIN NUMAN,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,2,0,,
P.193_N.03_193/03/07_4,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/07,LUNDU,DEWAN SUARAH LUNDU,4,330,PBB,ADENAN BIN SATEM,MALE,72,295,PKR,JAZOLKIPLI BIN NUMAN,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,2,0,,
P.193_N.03_193/03/08_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/08,PERIGI,SK NANGA DURI,1,309,PBB,ADENAN BIN SATEM,MALE,72,279,PKR,JAZOLKIPLI BIN NUMAN,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,2,0,,
P.193_N.03_193/03/09_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/09,SEKAMBAL,SK LUNDU,1,276,PBB,ADENAN BIN SATEM,MALE,72,237,PKR,JAZOLKIPLI BIN NUMAN,MALE,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,3,0,,
P.193_N.03_193/03/09_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/09,SEKAMBAL,SK LUNDU,2,120,PBB,ADENAN BIN SATEM,MALE,72,107,PKR,JAZOLKIPLI BIN NUMAN,MALE,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,1,0,,
P.193_N.03_193/03/10_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/10,BAJO,SK ST PATRICK,1,373,PBB,ADENAN BIN SATEM,MALE,72,345,PKR,JAZOLKIPLI BIN NUMAN,MALE,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,3,0,,
P.193_N.03_193/03/11_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/11,KAMPUNG SEBEMBAN,SMK LUNDU,1,287,PBB,ADENAN BIN SATEM,MALE,72,281,PKR,JAZOLKIPLI BIN NUMAN,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,1,0,,
P.193_N.03_193/03/11_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/11,KAMPUNG SEBEMBAN,SMK LUNDU,2,257,PBB,ADENAN BIN SATEM,MALE,72,225,PKR,JAZOLKIPLI BIN NUMAN,MALE,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,3,0,,
P.193_N.03_193/03/12_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/12,TEMELAN,SK MELAYU SAMPADI,1,293,PBB,ADENAN BIN SATEM,MALE,72,274,PKR,JAZOLKIPLI BIN NUMAN,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,8,0,,
P.193_N.03_193/03/13_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/13,SAMPADI,SMK SAMPADI,1,238,PBB,ADENAN BIN SATEM,MALE,72,220,PKR,JAZOLKIPLI BIN NUMAN,MALE,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,3,0,,
P.193_N.03_193/03/13_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/13,SAMPADI,SMK SAMPADI,2,245,PBB,ADENAN BIN SATEM,MALE,72,224,PKR,JAZOLKIPLI BIN NUMAN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,8,0,,
P.193_N.03_193/03/14_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/14,STOH,SK TANJONG NIBONG,1,162,PBB,ADENAN BIN SATEM,MALE,72,158,PKR,JAZOLKIPLI BIN NUMAN,MALE,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,1,0,,
P.193_N.03_193/03/15_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/15,RAMBUNGAN,SK MELAYU RAMBUNGAN,1,104,PBB,ADENAN BIN SATEM,MALE,72,101,PKR,JAZOLKIPLI BIN NUMAN,MALE,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,1,0,,
P.193_N.03_193/03/15_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.03,TANJONG DATU,193/03/15,RAMBUNGAN,SK MELAYU RAMBUNGAN,2,268,PBB,ADENAN BIN SATEM,MALE,72,252,PKR,JAZOLKIPLI BIN NUMAN,MALE,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,0,,
,,,,,,,,,,,,x,,,,,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6360,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6828,77,31,,

P.193_N.04_193/04/POS_1,SARAWAK,POSTAL VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/POS,UNDI POS,UNDI POS,1,170,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,108,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,3,,,,,,,,,,,,,,,,,,,,,111,6,53,,
P.193_N.04_193/04/00_1,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/00,UNDI AWAL,"RUANG A. DEWAN BADMINTON, KOMPLEKS POLIS TABUAN JAYA",1,22,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,21,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,1,,,,,,,,,,,,,,,,,,,,,22,0,0,,
P.193_N.04_193/04/01_1a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/01,TELAGA AIR,SEK. KEB. TELAGA AIR,1,225,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,179,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,29,,,,,,,,,,,,,,,,,,,,,208,17,0,,
P.193_N.04_193/04/01_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/01,TELAGA AIR,SEK. KEB. TELAGA AIR,2,483,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,407,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,72,,,,,,,,,,,,,,,,,,,,,479,4,0,,
P.193_N.04_193/04/01_1b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/01,TELAGA AIR,DEWAN SELANG LAUT,1,250,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,220,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,24,,,,,,,,,,,,,,,,,,,,,244,6,0,,
P.193_N.04_193/04/02_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/02,SALAK,SEK. KEB. KPG. SALAK,1,343,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,307,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,34,,,,,,,,,,,,,,,,,,,,,341,2,0,,
P.193_N.04_193/04/03_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/03,TEMENGGONG,SEK. KEB. KPG. TEMENGGONG,1,354,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,323,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,25,,,,,,,,,,,,,,,,,,,,,348,6,0,,
P.193_N.04_193/04/04_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/04,JAYA BAKTI,SURAU KPG. JAYA BAKTI,1,185,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,125,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,58,,,,,,,,,,,,,,,,,,,,,183,2,0,,
P.193_N.04_193/04/05_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/05,SANTUBONG,SEK. KEB. SANTUBONG,1,254,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,199,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,49,,,,,,,,,,,,,,,,,,,,,248,6,0,,
P.193_N.04_193/04/05_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/05,SANTUBONG,SEK. KEB. SANTUBONG,2,409,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,315,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,89,,,,,,,,,,,,,,,,,,,,,404,5,0,,
P.193_N.04_193/04/06_1a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/06,BUNTAL,DEWAN SERBAGUNA SG. LUMUT,1,283,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,256,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,25,,,,,,,,,,,,,,,,,,,,,281,2,0,,
P.193_N.04_193/04/06_1b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/06,BUNTAL,SEK. KEB. KPG. BUNTAL,1,278,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,245,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,27,,,,,,,,,,,,,,,,,,,,,272,6,0,,
P.193_N.04_193/04/06_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/06,BUNTAL,SEK. KEB. KPG. BUNTAL,2,454,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,394,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,54,,,,,,,,,,,,,,,,,,,,,448,6,0,,
P.193_N.04_193/04/06_3,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/06,BUNTAL,SEK. KEB. KPG. BUNTAL,3,366,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,329,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,29,,,,,,,,,,,,,,,,,,,,,358,8,0,,
P.193_N.04_193/04/07_1a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. RAMPANGI,1,303,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,263,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,31,,,,,,,,,,,,,,,,,,,,,294,9,0,,
P.193_N.04_193/04/07_2a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. RAMPANGI,2,388,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,336,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,50,,,,,,,,,,,,,,,,,,,,,386,2,0,,
P.193_N.04_193/04/07_3a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. RAMPANGI,3,332,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,293,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,36,,,,,,,,,,,,,,,,,,,,,329,2,1,,
P.193_N.04_193/04/07_1b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. BANDAR SAMARIANG,1,268,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,241,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,26,,,,,,,,,,,,,,,,,,,,,267,1,0,,
P.193_N.04_193/04/07_2b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. BANDAR SAMARIANG,2,363,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,314,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,45,,,,,,,,,,,,,,,,,,,,,359,4,0,,
P.193_N.04_193/04/07_3b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/07,RAMPANGI,SEK. KEB. BANDAR SAMARIANG,3,267,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,234,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,30,,,,,,,,,,,,,,,,,,,,,264,3,0,,
P.193_N.04_193/04/08_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/08,SEJINJANG,SEK. KEB. PASIR PANDAK,1,264,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,217,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,41,,,,,,,,,,,,,,,,,,,,,258,6,0,,
P.193_N.04_193/04/08_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/08,SEJINJANG,SEK. KEB. PASIR PANDAK,2,291,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,232,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,56,,,,,,,,,,,,,,,,,,,,,288,3,0,,
P.193_N.04_193/04/09_1a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,SEK. KEB. KPG. GERSIK,1,220,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,193,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,22,,,,,,,,,,,,,,,,,,,,,215,5,0,,
P.193_N.04_193/04/09_2a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,SEK. KEB. KPG. GERSIK,2,428,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,343,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,77,,,,,,,,,,,,,,,,,,,,,420,8,0,,
P.193_N.04_193/04/09_3a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,SEK. KEB. KPG. GERSIK,3,401,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,312,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,80,,,,,,,,,,,,,,,,,,,,,392,9,0,,
P.193_N.04_193/04/09_4,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,SEK. KEB. KPG. GERSIK,4,323,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,265,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,55,,,,,,,,,,,,,,,,,,,,,320,3,0,,
P.193_N.04_193/04/09_1b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,DEWAN SERBAGUNA PANGLIMA SEMAN LAMA,1,249,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,195,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,51,,,,,,,,,,,,,,,,,,,,,246,3,0,,
P.193_N.04_193/04/09_2b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,DEWAN SERBAGUNA PANGLIMA SEMAN LAMA,2,273,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,214,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,56,,,,,,,,,,,,,,,,,,,,,270,3,0,,
P.193_N.04_193/04/09_3b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/09,ASTANA,DEWAN SERBAGUNA PANGLIMA SEMAN LAMA,3,241,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,187,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,51,,,,,,,,,,,,,,,,,,,,,238,3,0,,
P.193_N.04_193/04/10_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/10,DEMAK BARU,SEK. MEN. KEB. TUN ABANG HAJI OPENG,1,290,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,243,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,42,,,,,,,,,,,,,,,,,,,,,285,5,0,,
P.193_N.04_193/04/11_1a,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/11,SEMARANG,SEK. KEB. PULO,1,476,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,414,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,57,,,,,,,,,,,,,,,,,,,,,471,5,0,,
P.193_N.04_193/04/11_1b,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/11,SEMARANG,SEK. AGAMA AL FALAH AL ISLAMIYYAH KPG. PULO,1,266,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,228,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,27,,,,,,,,,,,,,,,,,,,,,255,11,0,,
P.193_N.04_193/04/11_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/11,SEMARANG,SEK. AGAMA AL FALAH AL ISLAMIYYAH KPG. PULO,2,465,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,375,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,78,,,,,,,,,,,,,,,,,,,,,453,12,0,,
P.193_N.04_193/04/11_3,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/11,SEMARANG,SEK. AGAMA AL FALAH AL ISLAMIYYAH KPG. PULO,3,414,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,367,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,42,,,,,,,,,,,,,,,,,,,,,409,5,0,,
P.193_N.04_193/04/12_1,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,1,256,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,235,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,13,,,,,,,,,,,,,,,,,,,,,248,8,0,,
P.193_N.04_193/04/12_2,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,2,450,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,410,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,36,,,,,,,,,,,,,,,,,,,,,446,4,0,,
P.193_N.04_193/04/12_3,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,3,450,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,394,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,50,,,,,,,,,,,,,,,,,,,,,444,6,0,,
P.193_N.04_193/04/12_4,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,4,399,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,361,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,28,,,,,,,,,,,,,,,,,,,,,389,10,0,,
P.193_N.04_193/04/12_5,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,5,375,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,333,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,36,,,,,,,,,,,,,,,,,,,,,369,6,0,,
P.193_N.04_193/04/12_6,SARAWAK,ORDINARY VOTE,P.193,SANTUBONG,N.04,PANTAI DAMAI,193/04/12,BINTAWA,SEK. KEB. MATU BARU,6,323,PBB,DR HAJI ABDUL RAHMAN JUNAIDI,MALE,55,291,,,,,,,,,,,PAS,ZAINAL ABIDIN YEPNI,MALE,49,23,,,,,,,,,,,,,,,,,,,,,314,9,0,,
,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,x,x,x,1658,,,,,,,,,,,,,,,,,,,,,12576,221,54,,

P.193_N.05_193/05/POS_1,SARAWAK,POSTAL VOTE,P.193,SANTUBONG,N.05,DEMAK LAUT,193/05/POS,UNDI POS,UNDI POS,1,98,PBB,HAZLAND BIN ABG HIPNI,MALE,51,50,PAN,FIDZUAN ZAIDI,MALE,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,44,,
P.193_N.05_193/05/00_1,SARAWAK,EARLY VOTE,P.193,SANTUBONG,N.05,DEMAK LAUT,193/05/00,UNDI AWAL,"RUANG B, DEWAN BADMINTON, KOMPLEKS POLIS TABUAN JAYA",1,1,PBB,HAZLAND BIN ABG HIPNI,MALE,51,1,PAN,FIDZUAN ZAIDI,MALE,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
