UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.06_194/06/02_6,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/02,GITA,SEK. MEN. KEB. TUNKU ABDUL RAHMAN JLN. MATANG,6,362,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,287,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,5,0,,
P.194_N.06_194/06/02_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/02,GITA,DEWAN SERBAGUNA KPG. PINANG JAWA,1,393,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,360,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,4,0,,
P.194_N.06_194/06/03_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. JENIS KEB. SUNGEI TENGAH JLN. SUNGEI TENGAH MATANG,1,168,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,105,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,7,0,,
P.194_N.06_194/06/03_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. JENIS KEB. SUNGEI TENGAH JLN. SUNGEI TENGAH MATANG,2,241,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,147,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,5,0,,
P.194_N.06_194/06/03_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,DEWAN SERBAGUNA KPG. SAGAH,1,306,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,201,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,4,0,,
P.194_N.06_194/06/03_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,DEWAN SERBAGUNA DATUK AMAR DR SULAIMAN DAUD KPG. KOLONG DUA,1,368,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,332,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,10,0,,
P.194_N.06_194/06/03_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. KEB. TAN SRI DATUK HAJI MOHAMED TAMAN MALIHAH,1,265,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,226,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,3,0,,
P.194_N.06_194/06/03_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. KEB. TAN SRI DATUK HAJI MOHAMED TAMAN MALIHAH,2,385,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,282,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,4,0,,
P.194_N.06_194/06/03_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. KEB. TAN SRI DATUK HAJI MOHAMED TAMAN MALIHAH,3,359,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,252,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,5,0,,
P.194_N.06_194/06/03_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,SEK. KEB. TAN SRI DATUK HAJI MOHAMED TAMAN MALIHAH,4,302,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,215,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,4,0,,
P.194_N.06_194/06/03_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/03,SUNGAI TENGAH,DEWAN SERBAGUNA TAMAN MALIHAH,1,374,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,324,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,4,0,,
P.194_N.06_194/06/04_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/04,RAHMAT,SEK. KEB. GITA NO.1,1,282,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,201,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,4,0,,
P.194_N.06_194/06/04_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/04,RAHMAT,(BANGSAL SEMENTARA MASJID) TAMAN HUSSEIN / RAHMAT,1,396,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,325,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,1,0,,
P.194_N.06_194/06/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/05,SINJAN,DEWAN SRI TANJONG KPG. TANJONG,1,277,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,232,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,3,0,,
P.194_N.06_194/06/05_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/05,SINJAN,DEWAN SRI TANJONG KPG. TANJONG,2,301,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,250,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,4,0,,
P.194_N.06_194/06/05_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/05,SINJAN,DEWAN SRI TANJONG KPG. TANJONG,3,290,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,253,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,0,,
P.194_N.06_194/06/06_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/06,SEJOLI,SEK. KEB. GITA 2,1,219,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,169,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,3,0,,
P.194_N.06_194/06/06_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/06,SEJOLI,SEK. KEB. GITA 2,2,227,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,159,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,3,0,,
P.194_N.06_194/06/06_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/06,SEJOLI,SEK. KEB. GITA 2,3,195,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,126,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0,0,,
P.194_N.06_194/06/06_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/06,SEJOLI,SEK. MEN. KEB. PETRA JAYA,1,204,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,163,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,0,,
P.194_N.06_194/06/07_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/07,PAROH,SURAU DARUL AMIN KPG. PAROH,1,435,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,392,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,5,0,,
P.194_N.06_194/06/08_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. JENIS KEB. CHUNG HUA BATU 7 JLN. MATANG,1,197,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,121,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,3,0,,
P.194_N.06_194/06/08_2a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. JENIS KEB. CHUNG HUA BATU 7 JLN. MATANG,2,408,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,257,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,2,0,,
P.194_N.06_194/06/08_3a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. JENIS KEB. CHUNG HUA BATU 7 JLN. MATANG,3,337,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,216,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,1,0,,
P.194_N.06_194/06/08_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. MATANG,1,112,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,91,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,0,,
P.194_N.06_194/06/08_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,DEWAN PENDIDIKAN DAN SOSIAL KPG. MATANG BATU 10 JLN. MATANG,1,219,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,182,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,3,0,,
P.194_N.06_194/06/08_2b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,DEWAN PENDIDIKAN DAN SOSIAL KPG. MATANG BATU 10 JLN. MATANG,2,352,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,294,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,4,0,,
P.194_N.06_194/06/08_3b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,DEWAN PENDIDIKAN DAN SOSIAL KPG. MATANG BATU 10 JLN. MATANG,3,301,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,264,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,3,0,,
P.194_N.06_194/06/08_1d,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. MATANG JAYA,1,248,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,186,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,3,0,,
P.194_N.06_194/06/08_2c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. MATANG JAYA,2,340,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,244,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,1,0,,
P.194_N.06_194/06/08_3c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. MATANG JAYA,3,259,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,165,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,2,0,,
P.194_N.06_194/06/08_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. MATANG JAYA,4,244,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,161,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,1,0,,
P.194_N.06_194/06/08_1e,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,SEK. KEB. PETRA JAYA,1,299,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,198,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,2,0,,
P.194_N.06_194/06/08_1f,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/08,MATANG,DEWAN SERBAGUNA TAMAN HENG GUAN,1,61,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,43,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,0,,
P.194_N.06_194/06/09_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/09,SRI WANGI,PUSAT LATIHAN ABIM TAMAN SRI WANGI PETRA JAYA,1,250,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,210,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,1,0,,
P.194_N.06_194/06/09_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.06,TUPONG,194/06/09,SRI WANGI,PUSAT LATIHAN ABIM TAMAN SRI WANGI PETRA JAYA,2,379,PBB,FAZZRUDIN ABDUL RAHMAN,MALE,40,319,PKR,NURHANIM HANNA DATO' MOKHSEN,FEMALE,47,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,1,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,x,x,,,10942,x,,,,2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
