P.194_N.32_202/32/03_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/03,LAMANAK SEBERANG,RH. THOMAS RAMBA BRANGAN ULU,1,145,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,98,PKR,NORINA UMOI UTOT,FEMALE,55,16,DAP,LEON JIMAT DONALD,MALE,42,4,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,27,,,,,,145,0,0,,
P.194_N.32_202/32/03_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/03,LAMANAK SEBERANG,SEK. JENIS KEB. CHUNG HUA SRI AMAN,1,271,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,121,PKR,NORINA UMOI UTOT,FEMALE,55,13,DAP,LEON JIMAT DONALD,MALE,42,15,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,120,,,,,,269,2,0,,
P.194_N.32_202/32/03_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/03,LAMANAK SEBERANG,SEK. JENIS KEB. CHUNG HUA SRI AMAN,2,393,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,142,PKR,NORINA UMOI UTOT,FEMALE,55,19,DAP,LEON JIMAT DONALD,MALE,42,34,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,198,,,,,,393,0,0,,
P.194_N.32_202/32/03_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/03,LAMANAK SEBERANG,SEK. JENIS KEB. CHUNG HUA SRI AMAN,3,344,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,137,PKR,NORINA UMOI UTOT,FEMALE,55,17,DAP,LEON JIMAT DONALD,MALE,42,32,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,155,,,,,,341,3,0,,
P.194_N.32_202/32/03_4,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/03,LAMANAK SEBERANG,SEK. JENIS KEB. CHUNG HUA SRI AMAN,4,261,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,94,PKR,NORINA UMOI UTOT,FEMALE,55,9,DAP,LEON JIMAT DONALD,MALE,42,37,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,120,,,,,,260,1,0,,
P.194_N.32_202/32/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/04,MUNGGU SABUN,"BANGUNAN PERKUMPULAN WANITA, SRI AMAN",1,197,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,88,PKR,NORINA UMOI UTOT,FEMALE,55,3,DAP,LEON JIMAT DONALD,MALE,42,15,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,90,,,,,,196,1,0,,
P.194_N.32_202/32/05_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/05,SENGAT,RH. RENGKANG LEPONG EMPELIAU,1,269,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,123,PKR,NORINA UMOI UTOT,FEMALE,55,21,DAP,LEON JIMAT DONALD,MALE,42,8,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,113,,,,,,265,4,0,,
P.194_N.32_202/32/05_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/05,SENGAT,"RH. LUTANG, SENGELAU UNDOP",1,214,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,84,PKR,NORINA UMOI UTOT,FEMALE,55,63,DAP,LEON JIMAT DONALD,MALE,42,11,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,50,,,,,,208,6,0,,
P.194_N.32_202/32/05_1c,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/05,SENGAT,SEK. KEB. NANGGA KLASSIN UNDOP,1,207,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,124,PKR,NORINA UMOI UTOT,FEMALE,55,23,DAP,LEON JIMAT DONALD,MALE,42,2,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,54,,,,,,203,4,0,,
P.194_N.32_202/32/06_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.32,SIMANGGANG,202/32/06,UNDUP,RH. THOMAS LAMAN SENGKUANG,1,202,SUPP,FRANCIS HARDEN ANAK HOLLIS,MALE,60,111,PKR,NORINA UMOI UTOT,FEMALE,55,50,DAP,LEON JIMAT DONALD,MALE,42,3,,,,,,,,,,,,,,,,INDEPENDENT - KEY,DATO DR NGU PIEW SENG,MALE,,35,,,,,,199,3,0,,
