P.211_N.52_211/52/01_2b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/01,ASSAN,SEK. KEB. NG. ASSAN,2,433,BN,TIONG THAI KING,MALE,70,218,DAP,YAP HOI LIONG,MALE,46,34,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,175,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,2,429,4,0,,
P.211_N.52_211/52/01_1c,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/01,ASSAN,SEK. KEB. TANJONG LATAP,1,275,BN,TIONG THAI KING,MALE,70,151,DAP,YAP HOI LIONG,MALE,46,22,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,92,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,266,9,0,,
P.211_N.52_211/52/01_1d,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/01,ASSAN,SEK. JENIS KEB. SING MING KERTO,1,394,BN,TIONG THAI KING,MALE,70,241,DAP,YAP HOI LIONG,MALE,46,110,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,36,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,389,5,0,,
P.211_N.52_211/52/02_1a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/02,NAMAN,SEK. KEB. SG. NAMAN,1,302,BN,TIONG THAI KING,MALE,70,121,DAP,YAP HOI LIONG,MALE,46,15,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,148,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,15,299,3,0,,
P.211_N.52_211/52/02_1b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/02,NAMAN,SEK. KEB. ULU SG. NAMAN,1,447,BN,TIONG THAI KING,MALE,70,155,DAP,YAP HOI LIONG,MALE,46,64,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,212,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,12,444,3,0,,
P.211_N.52_211/52/02_1c,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/02,NAMAN,SEK. KEB. ULU DURIN KIBA,1,322,BN,TIONG THAI KING,MALE,70,184,DAP,YAP HOI LIONG,MALE,46,21,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,108,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,317,5,0,,
P.211_N.52_211/52/03_1a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/03,PAK,SEK. KEB. SG. DURIN,1,292,BN,TIONG THAI KING,MALE,70,125,DAP,YAP HOI LIONG,MALE,46,31,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,121,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,11,288,4,0,,
P.211_N.52_211/52/03_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/03,PAK,SEK. KEB. SG. DURIN,2,416,BN,TIONG THAI KING,MALE,70,156,DAP,YAP HOI LIONG,MALE,46,49,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,194,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,11,412,4,0,,
P.211_N.52_211/52/03_1b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/03,PAK,SEK. JENIS KEB. HING UNG DURIN,1,392,BN,TIONG THAI KING,MALE,70,196,DAP,YAP HOI LIONG,MALE,46,172,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,18,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,388,4,0,,
P.211_N.52_211/52/03_1c,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/03,PAK,SEK. KEB. NG. PAK,1,239,BN,TIONG THAI KING,MALE,70,105,DAP,YAP HOI LIONG,MALE,46,63,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,65,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,3,236,3,0,,
P.211_N.52_211/52/03_1d,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/03,PAK,SEK. KEB. SG. NIBONG,1,495,BN,TIONG THAI KING,MALE,70,225,DAP,YAP HOI LIONG,MALE,46,147,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,108,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,484,8,3,,
P.211_N.52_211/52/04_1a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/04,DUDONG,SEK. JENIS KEB. YONG SHING STABAU,1,410,BN,TIONG THAI KING,MALE,70,169,DAP,YAP HOI LIONG,MALE,46,160,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,71,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,2,404,6,0,,
P.211_N.52_211/52/04_1b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/04,DUDONG,SEK. JENIS KEB. KWONG KOK SALIM,1,277,BN,TIONG THAI KING,MALE,70,107,DAP,YAP HOI LIONG,MALE,46,112,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,46,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,271,6,0,,
P.211_N.52_211/52/04_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/04,DUDONG,SEK. JENIS KEB. KWONG KOK SALIM,2,365,BN,TIONG THAI KING,MALE,70,144,DAP,YAP HOI LIONG,MALE,46,114,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,95,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,6,361,4,0,,
P.211_N.52_211/52/05_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,1,245,BN,TIONG THAI KING,MALE,70,108,DAP,YAP HOI LIONG,MALE,46,128,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,6,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,243,2,0,,
P.211_N.52_211/52/05_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,2,454,BN,TIONG THAI KING,MALE,70,184,DAP,YAP HOI LIONG,MALE,46,246,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,17,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,448,6,0,,
P.211_N.52_211/52/05_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,3,466,BN,TIONG THAI KING,MALE,70,144,DAP,YAP HOI LIONG,MALE,46,305,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,8,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,6,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,464,2,0,,
P.211_N.52_211/52/05_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,4,420,BN,TIONG THAI KING,MALE,70,143,DAP,YAP HOI LIONG,MALE,46,261,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,4,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,9,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,418,2,0,,
P.211_N.52_211/52/05_5,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,5,406,BN,TIONG THAI KING,MALE,70,121,DAP,YAP HOI LIONG,MALE,46,262,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,7,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,14,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,405,1,0,,
P.211_N.52_211/52/05_6,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,6,382,BN,TIONG THAI KING,MALE,70,101,DAP,YAP HOI LIONG,MALE,46,259,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,5,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,15,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,381,1,0,,
P.211_N.52_211/52/05_7,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/05,SALIM,SEK. MEN. KEB. BUKIT LIMA LORONG KENARI SELATAN,7,364,BN,TIONG THAI KING,MALE,70,93,DAP,YAP HOI LIONG,MALE,46,255,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,13,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,363,1,0,,
P.211_N.52_211/52/06_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/06,LANANG,SEK. MEN. KEB. CHUNG HUA JLN. UPPER LANANG,1,174,BN,TIONG THAI KING,MALE,70,68,DAP,YAP HOI LIONG,MALE,46,97,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,3,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,171,3,0,,
P.211_N.52_211/52/06_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/06,LANANG,SEK. MEN. KEB. CHUNG HUA JLN. UPPER LANANG,2,411,BN,TIONG THAI KING,MALE,70,156,DAP,YAP HOI LIONG,MALE,46,237,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,8,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,404,6,1,,
P.211_N.52_211/52/06_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/06,LANANG,SEK. MEN. KEB. CHUNG HUA JLN. UPPER LANANG,3,410,BN,TIONG THAI KING,MALE,70,167,DAP,YAP HOI LIONG,MALE,46,229,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,5,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,8,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,409,1,0,,
P.211_N.52_211/52/06_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/06,LANANG,SEK. MEN. KEB. CHUNG HUA JLN. UPPER LANANG,4,377,BN,TIONG THAI KING,MALE,70,145,DAP,YAP HOI LIONG,MALE,46,216,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,12,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,376,1,0,,
P.211_N.52_211/52/07_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/07,AIK DEE,SEK. KEB. PERBANDARAN SIBU NO. 2 UBAH LANE,1,242,BN,TIONG THAI KING,MALE,70,94,DAP,YAP HOI LIONG,MALE,46,138,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,7,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,242,0,0,,
P.211_N.52_211/52/07_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/07,AIK DEE,SEK. KEB. PERBANDARAN SIBU NO. 2 UBAH LANE,2,418,BN,TIONG THAI KING,MALE,70,158,DAP,YAP HOI LIONG,MALE,46,246,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,5,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,412,6,0,,
P.211_N.52_211/52/07_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/07,AIK DEE,SEK. KEB. PERBANDARAN SIBU NO. 2 UBAH LANE,3,444,BN,TIONG THAI KING,MALE,70,160,DAP,YAP HOI LIONG,MALE,46,269,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,6,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,8,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,443,1,0,,
P.211_N.52_211/52/07_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/07,AIK DEE,SEK. KEB. PERBANDARAN SIBU NO. 2 UBAH LANE,4,422,BN,TIONG THAI KING,MALE,70,137,DAP,YAP HOI LIONG,MALE,46,273,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,9,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,422,0,0,,
P.211_N.52_211/52/07_5,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/07,AIK DEE,SEK. KEB. PERBANDARAN SIBU NO. 2 UBAH LANE,5,384,BN,TIONG THAI KING,MALE,70,105,DAP,YAP HOI LIONG,MALE,46,269,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,5,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,382,2,0,,
P.211_N.52_211/52/08_1a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/08,MENYAN,SEK. KEB. SG. MENYAN,1,535,BN,TIONG THAI KING,MALE,70,209,DAP,YAP HOI LIONG,MALE,46,63,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,230,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,23,528,7,0,,
P.211_N.52_211/52/08_1b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/08,MENYAN,SEK. KEB. ULU SG. SENGAN,1,366,BN,TIONG THAI KING,MALE,70,150,DAP,YAP HOI LIONG,MALE,46,51,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,146,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,15,365,1,0,,
P.211_N.52_211/52/08_1c,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/08,MENYAN,SEK. JENIS KEB. SANG MING BATU 16 JLN. OYA,1,459,BN,TIONG THAI KING,MALE,70,252,DAP,YAP HOI LIONG,MALE,46,32,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,8,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,152,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,8,452,7,0,,
P.211_N.52_211/52/09_1a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. KEB. ULU SG. SALIM,1,299,BN,TIONG THAI KING,MALE,70,132,DAP,YAP HOI LIONG,MALE,46,31,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,116,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,11,292,7,0,,
P.211_N.52_211/52/09_2a,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. KEB. ULU SG. SALIM,2,334,BN,TIONG THAI KING,MALE,70,179,DAP,YAP HOI LIONG,MALE,46,24,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,111,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,12,327,7,0,,
P.211_N.52_211/52/09_1b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. JENIS KEB. THIAN HUA SIBU JAYA,1,277,BN,TIONG THAI KING,MALE,70,178,DAP,YAP HOI LIONG,MALE,46,47,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,30,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,261,16,0,,
P.211_N.52_211/52/09_2b,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. JENIS KEB. THIAN HUA SIBU JAYA,2,531,BN,TIONG THAI KING,MALE,70,361,DAP,YAP HOI LIONG,MALE,46,74,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,75,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,15,527,4,0,,
P.211_N.52_211/52/09_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. JENIS KEB. THIAN HUA SIBU JAYA,3,467,BN,TIONG THAI KING,MALE,70,301,DAP,YAP HOI LIONG,MALE,46,88,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,61,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,12,464,3,0,,
P.211_N.52_211/52/09_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. JENIS KEB. THIAN HUA SIBU JAYA,4,427,BN,TIONG THAI KING,MALE,70,253,DAP,YAP HOI LIONG,MALE,46,101,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,62,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,423,4,0,,
P.211_N.52_211/52/09_5,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/09,SIBU JAYA,SEK. JENIS KEB. THIAN HUA SIBU JAYA,5,370,BN,TIONG THAI KING,MALE,70,229,DAP,YAP HOI LIONG,MALE,46,79,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,52,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,7,368,2,0,,
P.211_N.52_211/52/10_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/10,LADA,SEK. JENIS KEB. THAI KWANG JLN. UPPER LANANG,1,284,BN,TIONG THAI KING,MALE,70,148,DAP,YAP HOI LIONG,MALE,46,121,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,1,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,11,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,282,2,0,,
P.211_N.52_211/52/10_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/10,LADA,SEK. JENIS KEB. THAI KWANG JLN. UPPER LANANG,2,447,BN,TIONG THAI KING,MALE,70,173,DAP,YAP HOI LIONG,MALE,46,240,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,8,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,21,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,3,445,2,0,,
P.211_N.52_211/52/10_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/10,LADA,SEK. JENIS KEB. THAI KWANG JLN. UPPER LANANG,3,428,BN,TIONG THAI KING,MALE,70,183,DAP,YAP HOI LIONG,MALE,46,220,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,4,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,16,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,4,427,1,0,,
P.211_N.52_211/52/10_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/10,LADA,SEK. JENIS KEB. THAI KWANG JLN. UPPER LANANG,4,366,BN,TIONG THAI KING,MALE,70,148,DAP,YAP HOI LIONG,MALE,46,203,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,4,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,8,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,3,366,0,0,,
P.211_N.52_211/52/10_5,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/10,LADA,SEK. JENIS KEB. THAI KWANG JLN. UPPER LANANG,5,354,BN,TIONG THAI KING,MALE,70,123,DAP,YAP HOI LIONG,MALE,46,218,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,2,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,8,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,351,3,0,,
P.211_N.52_211/52/11_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/11,USAHA JAYA,SEK. KEB. SENTOSA JLN. SENTOSA TIMUR SALIM,1,278,BN,TIONG THAI KING,MALE,70,221,DAP,YAP HOI LIONG,MALE,46,20,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,4,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,24,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,6,275,3,0,,
P.211_N.52_211/52/11_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/11,USAHA JAYA,SEK. KEB. SENTOSA JLN. SENTOSA TIMUR SALIM,2,285,BN,TIONG THAI KING,MALE,70,223,DAP,YAP HOI LIONG,MALE,46,30,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,0,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,30,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,284,1,0,,
P.211_N.52_211/52/12_1,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/12,MANTIS,SEK. KEB. SEDC JLN. MANTIS,1,242,BN,TIONG THAI KING,MALE,70,107,DAP,YAP HOI LIONG,MALE,46,119,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,11,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,240,2,0,,
P.211_N.52_211/52/12_2,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/12,MANTIS,SEK. KEB. SEDC JLN. MANTIS,2,426,BN,TIONG THAI KING,MALE,70,203,DAP,YAP HOI LIONG,MALE,46,209,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,3,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,7,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,423,3,0,,
P.211_N.52_211/52/12_3,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/12,MANTIS,SEK. KEB. SEDC JLN. MANTIS,3,424,BN,TIONG THAI KING,MALE,70,168,DAP,YAP HOI LIONG,MALE,46,236,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,5,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,13,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,1,423,1,0,,
P.211_N.52_211/52/12_4,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/12,MANTIS,SEK. KEB. SEDC JLN. MANTIS,4,390,BN,TIONG THAI KING,MALE,70,129,DAP,YAP HOI LIONG,MALE,46,248,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,7,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,5,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,389,1,0,,
P.211_N.52_211/52/12_5,SARAWAK,ORDINARY VOTE,P.211,LANANG,N.52,DUDONG,211/52/12,MANTIS,SEK. KEB. SEDC JLN. MANTIS,5,333,BN,TIONG THAI KING,MALE,70,101,DAP,YAP HOI LIONG,MALE,46,224,,,,,,,,,,,STAR,TING YIIK HONG,FEMALE,49,4,,,,,,INDEPENDENT - KEY,DATO' SRI DR. BENNY LEE,MALE,,3,INDEPENDENT - CHAIR,CASPER KAYONG ANAK UMPING,MALE,,0,332,1,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
