id,t,jp,pid,s,kid,kt,i,st,mi,nc,ju,mj,ut
834,NORWAHIDA PATUAN,BEKERJA SENDIRI,1,P,03000,parlimen,,,2022-11-05T11:33:25.470Z,3,0,0,
696,MD RADZI,TIADA,31,L,03000,parlimen,,,2022-11-05T11:33:25.470Z,4,0,0,
158,POK ZAHARI,TIADA,2,L,03000,parlimen,,,2022-11-05T11:33:25.470Z,2,0,0,
1119,SOPIAN JULAIHI,TIADA,31,L,19400,parlimen,,,2022-11-05T11:33:30.593Z,2,0,0,
1136,FADILLAH BIN YUSOF,MENTERI PERSEKUTUAN,32,L,19400,parlimen,,,2022-11-05T11:33:30.593Z,1,0,0,
1148,OTHMAN BIN ABDILLAH,TIADA,38,L,19400,parlimen,,,2022-11-05T11:33:30.593Z,3,0,0,
292,RICHARD JIMMY,BEKERJA SENDIRI,20,L,17400,parlimen,029,,2022-11-05T11:33:42.653Z,2,0,0,
93,EWON BENEDICK,AHLI DEWAN UNDANGAN NEGERI SABAH,31,L,17400,parlimen,,,2022-11-05T11:33:42.653Z,1,0,0,
576,DARELL LEIKING,AHLI DEWAN UNDANGAN NEGERI SABAH N26 MOYOG,54,L,17400,parlimen,,,2022-11-05T11:33:42.653Z,4,0,0,
470,KENNY CHUA TECK HO,AHLI PERNIAGAAN,63,L,17400,parlimen,,,2022-11-05T11:33:42.653Z,3,0,0,
391,AH LENG,BEKERJA SENDIRI,27,L,04900,parlimen,,,2022-11-05T11:34:30.033Z,3,0,0,
135,TAN KIM NEE,TIADA,1,P,04900,parlimen,,,2022-11-05T11:34:30.033Z,2,0,0,
252,LIM HUI YING,TIADA,31,P,04900,parlimen,,,2022-11-05T11:34:30.033Z,1,0,0,
1120,ROBERT SAWENG ,TIADA,30,L,21500,parlimen,,,2022-11-05T11:34:53.673Z,3,0,0,
1018,ALEXANDER NANTA LINGGI,MENTERI,32,L,21500,parlimen,,,2022-11-05T11:34:53.673Z,1,0,0,
1043,PANGKAS AK. UNGGANG,TIADA,31,L,21500,parlimen,,,2022-11-05T11:34:53.673Z,2,0,0,
989,IZAT BUKHARY,TIADA,20,L,02100,parlimen,027,,2022-11-05T11:35:02.667Z,6,0,0,
959,ANDY TAN @ AWANG,AHLI PERNIAGAAN,7,L,02100,parlimen,,,2022-11-05T11:35:02.667Z,4,0,0,
888,PROF. DATO DR CHE MUSA CHE OMAR,PENASIHAT AKADEMIK,34,L,02100,parlimen,,,2022-11-05T11:35:02.667Z,5,0,0,
923,DR HAFIDZAH,BEKERJA SENDIRI,31,P,02100,parlimen,,,2022-11-05T11:35:02.667Z,2,0,0,
818,DATUK SERI TAKIYUDDIN,MENTERI (SEMENTARA),2,L,02100,parlimen,,,2022-11-05T11:35:02.667Z,1,0,0,
758,HJ. ROSMADI ISMAIL,BERNIAGA,1,L,02100,parlimen,,,2022-11-05T11:35:02.667Z,3,0,0,
728,STANLEY LIM YEN TIONG,BORKER SAHAM,20,L,11800,parlimen,013,,2022-11-05T11:35:03.453Z,4,0,0,
782,NURUL FADZILAH BINTI KAMALUDDIN,PEGUAM,27,P,11800,parlimen,,,2022-11-05T11:35:03.453Z,6,0,0,
720,MEJAR MIOR ROSLI TUDM (B),TIADA,20,L,11800,parlimen,029,,2022-11-05T11:35:03.453Z,5,0,0,
603,IZUDIN BIN ISHAK,AHLI PERNIAGAAN,1,L,11800,parlimen,,,2022-11-05T11:35:03.453Z,3,0,0,
864,NIK NAZMI NIK AHMAD,TIADA,31,L,11800,parlimen,,,2022-11-05T11:35:03.453Z,1,0,0,
172,BIBI SUNITA,USAHAWANITA,25,P,11800,parlimen,,,2022-11-05T11:35:03.453Z,2,0,0,
260,ADNAN BIN OKK PUTEH,PEGUAM,54,L,17800,parlimen,,,2022-11-05T11:35:32.763Z,3,0,0,
103,LAHIRUL,TIADA,31,L,17800,parlimen,,,2022-11-05T11:35:32.763Z,2,0,0,
4,DATUK MATBALI BIN MUSAH,TIADA,63,L,17800,parlimen,,,2022-11-05T11:35:32.763Z,1,0,0,
443,HASNI ABAS,,31,L,15300,parlimen,,,2022-11-05T11:36:55.410Z,2,0,0,
487,JOE AZIZ,,27,L,15300,parlimen,,,2022-11-05T11:36:55.410Z,3,0,0,
505,HISHAMMUDDIN HUSSEIN,,1,L,15300,parlimen,,,2022-11-05T11:36:55.410Z,1,0,0,
438,ALEX ANG H N,,27,L,10400,parlimen,,,2022-11-05T11:37:09.310Z,1,0,0,
307,DR KOW,PENSYARAH,1,L,10400,parlimen,,,2022-11-05T11:37:09.310Z,2,0,0,
134,WONG CHEN,,31,L,10400,parlimen,,,2022-11-05T11:37:09.310Z,3,0,0,
49,USTAZ NIK ZAWAWI,BERNIAGA,2,L,02800,parlimen,,,2022-11-05T11:38:08.827Z,4,0,0,
362,USTAZ MUHAMMAD HUSAIN,TIADA,31,L,02800,parlimen,,,2022-11-05T11:38:08.827Z,3,0,0,
463,KAPTEN WAN MARZUDI,TIADA,25,L,02800,parlimen,,,2022-11-05T11:38:08.827Z,1,0,0,
557,DATUK CIKGU AWI,TIADA,1,L,02800,parlimen,,,2022-11-05T11:38:08.827Z,2,0,0,
496,DATUK MOSIN RAZAK,AHLI PERNIAGAAN,25,L,01400,parlimen,,,2022-11-05T11:38:36.397Z,5,0,0,
80,KHAIRUL ANUAR,TIADA,54,L,01400,parlimen,,,2022-11-05T11:38:36.397Z,1,0,0,
165,NURIN AINA,PESARA,31,P,01400,parlimen,,,2022-11-05T11:38:36.397Z,3,0,0,
666,MOHD NAZRI,USAHAWAN,27,L,01400,parlimen,,,2022-11-05T11:38:36.397Z,4,0,0,
737,DATO' SHAIFUL HAZIZY,AHLI PERNIAGAAN,1,L,01400,parlimen,,,2022-11-05T11:38:36.397Z,2,0,0,
1144,RODIYAH BINTI SAPIEE,TIADA,32,P,20000,parlimen,,,2022-11-05T11:38:59.500Z,1,0,0,
1169,CIKGU LAHAJI,TIADA,31,L,20000,parlimen,,,2022-11-05T11:38:59.500Z,2,0,0,
901,NORDIN BIN KHANI,BERNIAGA,46,L,18400,parlimen,,,2022-11-05T11:40:41.990Z,1,0,0,
976,HJ. AMDAN BIN TUMPONG,TIADA,20,L,18400,parlimen,029,,2022-11-05T11:40:41.990Z,3,0,0,
736,JEFFRI @ AMAT PUDANG,KERJA SENDIRI,25,L,18400,parlimen,,,2022-11-05T11:40:41.990Z,4,0,0,
634,SHARIF BOKRATA,PENIAGA,54,L,18400,parlimen,,,2022-11-05T11:40:41.990Z,5,0,0,
113,DR PETER JR NAINTIN,TIADA,31,L,18400,parlimen,,,2022-11-05T11:40:41.990Z,2,0,0,
549,SUHAIMI BIN NASIR,AHLI PERNIAGAAN ,1,L,18400,parlimen,,,2022-11-05T11:40:41.990Z,6,0,0,
491,DR. AHMAD IDHAM BIN AHMAD NADZRI,,25,L,13200,parlimen,,,2022-11-05T11:42:15.413Z,4,0,0,
372,RANI KULUP,,20,L,13200,parlimen,027,,2022-11-05T11:42:15.413Z,3,0,0,
57,DATO' SERI AMINUDDIN BIN HARUN,MENTERI BESAR,31,L,13200,parlimen,,,2022-11-05T11:42:15.413Z,5,0,0,
226,CIKGU HAJI RAFIEI MUSTAPHA,,27,L,13200,parlimen,,,2022-11-05T11:42:15.413Z,1,0,0,
592,DATUK P.KAMALANATHAN,,1,L,13200,parlimen,,,2022-11-05T11:42:15.413Z,2,0,0,
624,EWON BIN EBIN,TIADA,21,L,17900,parlimen,,,2022-11-05T11:43:14.220Z,5,0,0,
730,AZIZUL JULIRIN,PENGARAH URUSAN,25,L,17900,parlimen,,,2022-11-05T11:43:14.220Z,3,0,0,
944,JONATHAN YASIN,MANTAN TIMBALAN MENTERI,63,L,17900,parlimen,,,2022-11-05T11:43:14.220Z,2,0,0,
990,MARKOS SITON,TIADA,54,L,17900,parlimen,,,2022-11-05T11:43:14.220Z,4,0,0,
545,TAUFIK DAHLAN,PENIAGA,31,L,17900,parlimen,,,2022-11-05T11:43:14.220Z,1,0,0,
574,GANABATIRAU A/L VERAMAN,,31,L,11000,parlimen,,,2022-11-05T11:43:19.877Z,6,0,0,
500,TEE HOOI LING,,1,P,11000,parlimen,,,2022-11-05T11:43:19.877Z,3,0,0,
914,HEDRHIN RAMLI @ AWIN,BERNIAGA,20,L,11000,parlimen,013,,2022-11-05T11:43:19.877Z,2,0,0,
940,CHANDRASEGAR,,7,L,11000,parlimen,,,2022-11-05T11:43:19.877Z,5,0,0,
742,DR. LOO CHENG WEE,DOKTOR,54,L,11000,parlimen,,,2022-11-05T11:43:19.877Z,4,0,0,
630,DR JAYA,PEGAWAI PERUBATAN SWASTA,27,L,11000,parlimen,,,2022-11-05T11:43:19.877Z,1,0,0,
688,DEEPAK JAIKISHAN,,20,L,11000,parlimen,012,,2022-11-05T11:43:19.877Z,7,0,0,
690,WEE CHOO KEONG,PEGUAM,54,L,11600,parlimen,,,2022-11-05T11:44:16.587Z,2,0,0,
620,ZAHIR HASSAN,TIADA,31,L,11600,parlimen,,,2022-11-05T11:44:16.587Z,1,0,0,
778,SHAFEI ABDULLAH,TIADA,1,L,11600,parlimen,,,2022-11-05T11:44:16.587Z,3,0,0,
536,RAVEE SUNTHERALINGAM,TIADA,20,L,11600,parlimen,025,,2022-11-05T11:44:16.587Z,4,0,0,
383,USTAZAH NURIDAH,TIDAK BEKERJA,27,P,11600,parlimen,,,2022-11-05T11:44:16.587Z,5,0,0,
180,NORZAILA,KONTRAKTOR,25,P,11600,parlimen,,,2022-11-05T11:44:16.587Z,6,0,0,
755,AHMAD JOHNIE BIN ZAWAWI,TIADA,32,L,20700,parlimen,,,2022-11-05T11:45:10.463Z,1,0,0,
804,HUD ANDRI,TIADA,31,L,20700,parlimen,,,2022-11-05T11:45:10.463Z,2,0,0,
659,POYNE B. TUDUS @ PATRICK PAYNE,TIADA,25,L,17300,parlimen,,,2022-11-05T11:45:54.477Z,3,0,0,
418,AWANG HUSAINI BIN SAHARI,TIADA,31,L,17300,parlimen,,,2022-11-05T11:45:54.477Z,1,0,0,
304,SHAHELMEY BIN YAHYA,MENTERI,1,L,17300,parlimen,,,2022-11-05T11:45:54.477Z,2,0,0,
551,AHMAD BIN MOHD SAID,KERJA SENDIRI,54,L,17300,parlimen,,,2022-11-05T11:45:54.477Z,4,0,0,
508,DATUK WIRA DR RAMLI,DOKTOR PERUBATAN SWASTA,31,L,16600,parlimen,,,2022-11-05T11:46:21.160Z,4,0,0,
347,BASHIR BIN ALIAS,TIADA,1,L,16600,parlimen,,,2022-11-05T11:46:21.160Z,3,0,0,
432,DATUK ROZMAN ISLI,,54,L,16600,parlimen,,,2022-11-05T11:46:21.160Z,5,0,0,
203,DATO' DR. SUHAILI ABDUL RAHMAN,AHLI PERNIAGAAN ,27,L,16600,parlimen,,,2022-11-05T11:46:21.160Z,2,0,0,
606,RAMLE,AHLI PERNIAGAAN ,25,L,16600,parlimen,,,2022-11-05T11:46:21.160Z,1,0,0,
808,DAYANG RUSIMAH @ RAYNIE BINTI DATUK HJ. MOHD. DIN,BERNIAGA,42,P,16600,parlimen,,,2022-11-05T11:46:21.160Z,6,0,0,
815,KAK JAH,USAHAWAN,31,P,02000,parlimen,,,2022-11-05T11:46:55.400Z,2,0,0,
747,DR. HAFIZ,TIADA,1,L,02000,parlimen,,,2022-11-05T11:46:55.400Z,5,0,0,
623,DATUK MARZUK,TIMBALAN MENTERI (SEMENTARA),2,L,02000,parlimen,,,2022-11-05T11:46:55.400Z,4,0,0,
939,WAN AHMAD NASRI,TIADA,25,L,02000,parlimen,,,2022-11-05T11:46:55.400Z,3,0,0,
903,ABE WAE - REDZUAN,BERNIAGA,20,L,02000,parlimen,029,,2022-11-05T11:46:55.400Z,1,0,0,
604,ZAINAL BAHROM,,20,L,14400,parlimen,029,,2022-11-05T11:48:12.910Z,2,0,0,
401,HAMIM SAMURI,,1,L,14400,parlimen,,,2022-11-05T11:48:12.910Z,5,0,0,
348,SYED IBRAHIM SYED NOH,,31,L,14400,parlimen,,,2022-11-05T11:48:12.910Z,1,0,0,
497,RAFIDAH RIDWAN,,25,P,14400,parlimen,,,2022-11-05T11:48:12.910Z,4,0,0,
481,ZAIDI HJ MAJID,,27,L,14400,parlimen,,,2022-11-05T11:48:12.910Z,6,0,0,
559,CIKGU YUNUS,,20,L,14400,parlimen,027,,2022-11-05T11:48:12.910Z,3,0,0,
556,TAN SRI M RAMASAMY,,1,L,14000,parlimen,,,2022-11-05T11:48:50.833Z,2,0,0,
399,SYED HAIROUL,,25,L,14000,parlimen,,,2022-11-05T11:48:50.833Z,1,0,0,
181,POOBALAN PONNUSAMY,,27,L,14000,parlimen,,,2022-11-05T11:48:50.833Z,4,0,0,
1215,R. YUNESWARAN,,31,L,14000,parlimen,,,2022-11-05T11:48:50.833Z,3,0,0,
1164,TAY TZE KOK,USAHAWAN,32,L,19500,parlimen,,,2022-11-05T11:49:02.740Z,1,0,0,
1187,VOON LEE SHAN,PEGUAM,35,L,19500,parlimen,,,2022-11-05T11:49:02.740Z,2,0,0,
552,KELVIN YII LEE WUEN,TIADA,3,L,19500,parlimen,,,2022-11-05T11:49:02.740Z,3,0,0,
480,SAMSUDIN PKPKL,TIADA,20,L,12500,parlimen,027,,2022-11-05T11:53:57.373Z,4,0,0,
485,TENGKU ADNAN BIN TENGKU MANSOR,BENDAHARI AGUNG UMNO MALAYSIA,1,L,12500,parlimen,,,2022-11-05T11:53:57.373Z,1,0,0,
501,NORAISHAH MYDIN BINTI HAJI ABDUL AZIZ,TIADA,31,P,12500,parlimen,,,2022-11-05T11:53:57.373Z,2,0,0,
188,DR. RADZI JIDIN (DRJ),TIADA,27,L,12500,parlimen,,,2022-11-05T11:53:57.373Z,5,0,0,
293,LIM FICE BEE,TIADA,20,P,12500,parlimen,029,,2022-11-05T11:53:57.373Z,6,0,0,
681,DATO' MOHD ROSLI BIN RAMLI,TIADA,25,L,12500,parlimen,,,2022-11-05T11:53:57.373Z,3,0,0,
616,JUMARDIE LUKMAN,TIADA,64,L,17100,parlimen,,,2022-11-05T11:54:44.047Z,5,0,0,
743,YAKUB KHAN,MENTERI,1,L,17100,parlimen,,,2022-11-05T11:54:44.047Z,2,0,0,
803,YUSOF BIN KUNCHANG,,25,L,17100,parlimen,,,2022-11-05T11:54:44.047Z,3,0,0,
253,MUSTAPHA SAKMUD,PENIAGA,31,L,17100,parlimen,,,2022-11-05T11:54:44.047Z,4,0,0,
423,MOHD AZIS JAMMAN,,54,L,17100,parlimen,,,2022-11-05T11:54:44.047Z,1,0,0,
883,LO KHERE CHIANG,ENGINEER,32,L,19600,parlimen,,,2022-11-05T11:55:17.090Z,2,0,0,
915,LUE CHENG HING,EJEN HARTANAH,35,L,19600,parlimen,,,2022-11-05T11:55:17.090Z,3,0,0,
953,CHONG CHIENG JEN,PEGUAM,3,L,19600,parlimen,,,2022-11-05T11:55:17.090Z,1,0,0,
631,FADHLINA BINTI SIDEK,PEGUAM SYARIE,31,P,04700,parlimen,,,2022-11-05T11:55:17.257Z,1,0,0,
315,DATO' MANSOR BIN OTHMAN,BEKERJA SENDIRI,27,L,04700,parlimen,,,2022-11-05T11:55:17.257Z,2,0,0,
534,DATUK SERI THANENTHIRAN,AHLI PERNIAGAAN,1,P,04700,parlimen,,,2022-11-05T11:55:17.257Z,3,0,0,
94,GOH KHENG HUAT,PESURUHJAYA SUMPAH,20,L,04700,parlimen,025,,2022-11-05T11:55:17.257Z,4,0,0,
72,DATO SRI SABARUDDIN BIN AHMAD,AHLI PERNIAGAAN,20,L,05300,parlimen,029,,2022-11-05T11:56:28.223Z,5,0,0,
254,MUHAMMAD BAKHTIAR BIN WAN CHIK,TIADA,31,L,05300,parlimen,,,2022-11-05T11:56:28.223Z,2,0,0,
522,FAZLI MOHAMMAD,TIADA,25,L,05300,parlimen,,,2022-11-05T11:56:28.223Z,6,0,0,
629,HARRIS IDAHAM RASHID,TIADA,27,L,05300,parlimen,,,2022-11-05T11:56:28.223Z,4,0,0,
671,DATUK SHAH HEADAN BIN AYOOB SHAH,BERNIAGA,1,L,05300,parlimen,,,2022-11-05T11:56:28.223Z,1,0,0,
842,DATO' SRI JOHNNY (DSJ),PENIAGA,20,L,05300,parlimen,005,,2022-11-05T11:56:28.223Z,3,0,0,
986,WILLIE ANAK MONGIN,TIADA,32,L,19800,parlimen,,,2022-11-05T11:56:34.137Z,1,0,0,
1108,DIOG ANAK DIOS,PESARA,31,L,19800,parlimen,,,2022-11-05T11:56:34.137Z,2,0,0,
378,IANA ANAK AKAM,BEKERJA SENDIRI,35,P,19800,parlimen,,,2022-11-05T11:56:34.137Z,3,0,0,
1084,DATO' NGEH KOO HAM,,31,L,06800,parlimen,,,2022-11-05T11:57:16.987Z,1,0,0,
660,Ir. ONG KEAN SING,,27,L,06800,parlimen,,,2022-11-05T11:57:16.987Z,2,0,0,
702,DING SIEW CHEE,,1,L,06800,parlimen,,,2022-11-05T11:57:16.987Z,3,0,0,
1107,DORIS SOPHIA ANAK BRODI,TIADA,32,P,20200,parlimen,,,2022-11-05T11:57:49.510Z,1,0,0,
1188,NAGA LIBAU @ TAY,BERNIAGA,31,L,20200,parlimen,,,2022-11-05T11:57:49.510Z,4,0,0,
1208,WILSON ANAK ENTABANG,TIADA,35,L,20200,parlimen,,,2022-11-05T11:57:49.510Z,2,0,0,
1232,MASIR ANAK KUJAT,PESARA,20,L,20200,parlimen,029,,2022-11-05T11:57:49.510Z,3,0,0,
942,AMAT BIN MD YUSOF,,64,L,17600,parlimen,,,2022-11-05T11:57:58.980Z,5,0,0,
669,ROWINDY LAWRENCE ODONG,AHLI PERNIAGAAN,31,P,17600,parlimen,,,2022-11-05T11:57:58.980Z,4,0,0,
822,YUSOP BIN OSMAN,,25,L,17600,parlimen,,,2022-11-05T11:57:58.980Z,3,0,0,
763,DAUD BIN YUSOF,,54,L,17600,parlimen,,,2022-11-05T11:57:58.980Z,2,0,0,
586,MOHAMAD BIN ALAMIN,TIMBALAN MENTERI,1,L,17600,parlimen,,,2022-11-05T11:57:58.980Z,1,0,0,
537,FELICIA WONG,,1,L,12800,parlimen,,,2022-11-05T11:58:03.370Z,3,0,0,
445,LOKE SIEW FOOK,ADUN,31,L,12800,parlimen,,,2022-11-05T11:58:03.370Z,1,0,0,
190,SJN (B) MOHAMAD JANI,,25,L,12800,parlimen,,,2022-11-05T11:58:03.370Z,4,0,0,
70,HAJI FADLI CHE ME,,27,L,12800,parlimen,,,2022-11-05T11:58:03.370Z,5,0,0,
14,IZZAT LESLY,,20,L,12800,parlimen,027,,2022-11-05T11:58:03.370Z,2,0,0,
92,DATO GHANI,PESARA,1,L,02200,parlimen,,,2022-11-05T12:00:03.533Z,3,0,0,
187,USTAZ FADHLI SHAARI,TIADA,2,L,02200,parlimen,,,2022-11-05T12:00:03.533Z,2,0,0,
431,DATUK HUSAM,TIADA,31,L,02200,parlimen,,,2022-11-05T12:00:03.533Z,1,0,0,
360,NASRUL ALI HASAN,PERUNDING,34,L,02200,parlimen,,,2022-11-05T12:00:03.533Z,4,0,0,
350,SHAHRIZAL DENCI,AHLI PERNIAGAAN,36,L,16800,parlimen,,,2022-11-05T12:00:21.100Z,2,0,0,
482,NORMAN BIN TULANG (TAS),,20,L,16800,parlimen,025,,2022-11-05T12:00:21.100Z,3,0,0,
569,MOHD AZMI BIN HJ ZULKIFLEE,,25,L,16800,parlimen,,,2022-11-05T12:00:21.100Z,1,0,0,
196,DR.MAXIMUS@JOHNITY ONGKILI,MENTERI DI JPM(SARAWAK),63,L,16800,parlimen,,,2022-11-05T12:00:21.100Z,5,0,0,
85, DATUK WETROM BAHANDA,AHLI POLITIK,64,L,16800,parlimen,,,2022-11-05T12:00:21.100Z,6,0,0,
662,JILID @ ZAINUDDIN BIN KUMINDING,,54,L,16800,parlimen,,,2022-11-05T12:00:21.100Z,4,0,0,
647,BALJIT SINGH,PEGUAM,27,L,05000,parlimen,,,2022-11-05T12:00:31.420Z,2,0,0,
752,LIM HUAT POH (MARTIN),,54,L,05000,parlimen,,,2022-11-05T12:00:31.420Z,6,0,0,
971,KOH SWE YONG,GURU TUISYEN,7,L,05000,parlimen,,,2022-11-05T12:00:31.420Z,3,0,0,
920,DATUK LOGANATHAN A/L THORAISAMY,PESARA,1,L,05000,parlimen,,,2022-11-05T12:00:31.420Z,5,0,0,
1020,YACOOB BIN NOOR,AKTIVIS ALAM SEKITAR / CLIMATE CHANGE,20,L,05000,parlimen,023,,2022-11-05T12:00:31.420Z,4,0,0,
555,SANISVARA NETHAJI RAYER (RSN RAYER),PEGUAM,31,L,05000,parlimen,,,2022-11-05T12:00:31.420Z,1,0,0,
1011,MUHAMAD NAKHAIE ABD WAHAB,,31,L,05708,dun,,,2022-11-05T12:00:49.743Z,3,0,0,
1041,PENGHULU SHAHRUL,,1,L,05708,dun,,,2022-11-05T12:00:49.743Z,2,0,0,
1029,USTAZ HAKIMI,,27,L,05708,dun,,,2022-11-05T12:00:49.743Z,1,0,0,
894,NATHAN BATU,AHLI PERNIAGAAN,54,L,11500,parlimen,,,2022-11-05T12:01:34.610Z,8,0,0,
970,NUR FATHIAH SYAZWANA @ CLEO,PENGARAH SYARIKAT,20,P,11500,parlimen,029,,2022-11-05T12:01:34.610Z,10,0,0,
983,SITI KASIM,PEGUAM,20,P,11500,parlimen,015,,2022-11-05T12:01:34.610Z,1,0,0,
734,WAN AZLIANA,PEGUAM,25,P,11500,parlimen,,,2022-11-05T12:01:34.610Z,6,0,0,
787,ZULKIFLI FATTAH,TIADA,7,L,11500,parlimen,,,2022-11-05T12:01:34.610Z,4,0,0,
641,A. KOHILAN PILLAY,TIADA,1,L,11500,parlimen,,,2022-11-05T12:01:34.610Z,9,0,0,
533,PRABAKARAN PARAMESWARAN,TIADA,31,L,11500,parlimen,,,2022-11-05T12:01:34.610Z,3,0,0,
542,TOO GAO LAN,SELF-EMPLOYED,20,L,11500,parlimen,025,,2022-11-05T12:01:34.610Z,5,0,0,
411,USTAZ AZHAR YAHYA,TIADA,27,L,11500,parlimen,,,2022-11-05T12:01:34.610Z,7,0,0,
262,TIAN CHUA,AHLI POLITIK,20,L,11500,parlimen,023,,2022-11-05T12:01:34.610Z,2,0,0,
1060,HANIFAH HAJAR TAIB,TIADA,32,P,21300,parlimen,,,2022-11-05T12:01:42.650Z,1,0,0,
1076,ABDUL JALIL,PESARA,31,L,21300,parlimen,,,2022-11-05T12:01:42.650Z,2,0,0,
692,NOORTAIP BIN SUHAILI @ SUALEE,USAHAWAN,20,L,17000,parlimen,027,,2022-11-05T12:02:49.347Z,3,0,0,
795,JO-ANNA SUE HENLEY RAMPAS,TIADA,54,P,17000,parlimen,,,2022-11-05T12:02:49.347Z,4,0,0,
859,BOBY BIN LEWAT,,20,L,17000,parlimen,025,,2022-11-05T12:02:49.347Z,2,0,0,
198,JONISTON BANGKUAI,PEMBANTU MENTERI,63,L,17000,parlimen,,,2022-11-05T12:02:49.347Z,6,0,0,
359,MADIUS TANGAU,TIADA,31,L,17000,parlimen,,,2022-11-05T12:02:49.347Z,1,0,0,
465,MUMININ B. NORBINSHA,TIADA,25,L,17000,parlimen,,,2022-11-05T12:02:49.347Z,5,0,0,
571,CIKGU FAIZUL RIZAL,,1,L,05605,dun,,,2022-11-05T12:02:52.773Z,4,0,0,
66,OSMAN BIN SIDEK,,20,L,05605,dun,025,,2022-11-05T12:02:52.773Z,3,0,0,
591,USTAZ AKMAL HJ. KAMARUDIN,,27,L,05605,dun,,,2022-11-05T12:02:52.773Z,2,0,0,
956,RAZALI ISMAIL,,31,L,05605,dun,,,2022-11-05T12:02:52.773Z,1,0,0,
999,DR. RICHARD RAPU,SETIAUSAHA POLITIK,32,L,20400,parlimen,,,2022-11-05T12:03:28.207Z,3,0,0,
1039,HASBIE BIN SATAR,AHLI PERNIAGAAN,20,L,20400,parlimen,028,,2022-11-05T12:03:28.207Z,2,0,0,
812,PATRICK KAMIS @ HJ KAMENG,TIADA,31,L,20400,parlimen,,,2022-11-05T12:03:28.207Z,1,0,0,
635,MUNIRAH MAJILIS,TIADA,54,P,16900,parlimen,,,2022-11-05T12:03:38.227Z,3,0,0,
724,MADELI @ MODILY BIN BANGALI,TIADA,31,L,16900,parlimen,,,2022-11-05T12:03:38.227Z,1,0,0,
269,DATUK SERI PANGLIMA  ABD RAHMAN BIN DAHLAN,AHLI POLITIK,1,L,16900,parlimen,,,2022-11-05T12:03:38.227Z,2,0,0,
520,LEONG YU MAN,,31,P,09038,dun,,,2022-11-05T12:03:54.370Z,3,0,0,
1248,IZZUDDIN ZULKIFLI,,27,L,09038,dun,,,2022-11-05T12:03:54.370Z,1,0,0,
1213,YEE CHENG HWA,,1,L,09038,dun,,,2022-11-05T12:03:54.370Z,2,0,0,
1105,KHAIZULNIZAM BIN MOHAMAD ZULDIN (ANGAH),,1,L,09039,dun,,,2022-11-05T12:04:09.417Z,1,0,0,
987,USTAZ SAFUAN HUSIN,,27,L,09039,dun,,,2022-11-05T12:04:09.417Z,2,0,0,
674,USTAZ AUZAIE,,25,L,05600,parlimen,,,2022-11-05T12:04:11.017Z,1,0,0,
579,SHAFIQ FHADLY MAHMUD,,1,L,05600,parlimen,,,2022-11-05T12:04:11.017Z,3,0,0,
765,USTAZ ZOLKHARNAIN BIN ABIDIN,,31,L,05600,parlimen,,,2022-11-05T12:04:11.017Z,2,0,0,
86,DATO SERI HAMZAH ZAINUDIN,,27,L,05600,parlimen,,,2022-11-05T12:04:11.017Z,4,0,0,
48,JAFARI MOHD YUSOF,,20,L,09037,dun,004,,2022-11-05T12:04:20.610Z,1,0,0,
339,HJH NOR HASHIMAH,,27,P,09037,dun,,,2022-11-05T12:04:20.610Z,2,0,0,
387,HAJAH NORAINI ABDUL GHANI,,31,P,09037,dun,,,2022-11-05T12:04:20.610Z,4,0,0,
722,SABARIAH BINTI SAIDAN,,1,P,09037,dun,,,2022-11-05T12:04:20.610Z,3,0,0,
879,MUHAMAD AIMAN AIZUDDIN BIN MD HUSIN,,31,L,05607,dun,,,2022-11-05T12:05:51.443Z,4,0,0,
329,CIKGU ZULKIFLI,,25,L,05607,dun,,,2022-11-05T12:05:51.443Z,2,0,0,
529,KAPT (B) DATO NAJMUDDIN,,27,L,05607,dun,,,2022-11-05T12:05:51.443Z,3,0,0,
146,MAKLONG LIZA,,1,P,05607,dun,,,2022-11-05T12:05:51.443Z,1,0,0,
886,ISLAHUDDIN ABAS,,27,L,15400,parlimen,,,2022-11-05T12:05:57.353Z,3,0,0,
863,NURFATIMAH IBRAHIM,,25,P,15400,parlimen,,,2022-11-05T12:05:57.353Z,4,0,0,
817,ABD LATIF BANDI,,1,L,15400,parlimen,,,2022-11-05T12:05:57.353Z,5,0,0,
823,ISMAIL BIN DON,,20,L,15400,parlimen,005,,2022-11-05T12:05:57.353Z,2,0,0,
830,ZULAIKHA ZAIDI,,31,P,15400,parlimen,,,2022-11-05T12:05:57.353Z,1,0,0,
764,IR. YUSUF ABD WAHAB,PENGARAH SYARIKAT,32,L,20600,parlimen,,,2022-11-05T12:07:31.807Z,1,0,0,
191,USTAZAH ZAINAB,TIADA,31,P,20600,parlimen,,,2022-11-05T12:07:31.807Z,2,0,0,
1089,LIDANG DISEN,KERJA SENDIRI,32,L,19200,parlimen,,,2022-11-05T12:09:30.093Z,2,0,0,
1259,MORDI ANAK BIMOL,TIADA,3,L,19200,parlimen,,,2022-11-05T12:09:30.093Z,3,0,0,
1274,RYAN SIM MIN LEONG,TIADA,58,L,19200,parlimen,,,2022-11-05T12:09:30.093Z,1,0,0,
199,GRELYDIA GILLOD,JURNALIS BEBAS,31,P,18000,parlimen,,,2022-11-05T12:10:11.530Z,1,0,0,
