UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE GENDER,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.028_N.32_028/32/00_1,KELANTAN,EARLY VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/00,UNDI AWAL,BILIK D DEWAN TERBUKA IBU PEJABAT POLIS DAERAH PASIR PUTEH,1,13,UMNO,ALIF,MALE,36,6,,,,,,PAS,USTAZ RODZI,MALE,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,1,1,,,
P.028_N.32_028/32/01_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/01,TEMILA,MAAHAD SANIAH PASIR PUTEH,1,319,UMNO,ALIF,MALE,36,100,,,,,,PAS,USTAZ RODZI,MALE,55,218,,,,,,,,,,,,,,,,,,,,,,,,,,318,1,0,1,1,,,
P.028_N.32_028/32/01_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/01,TEMILA,MAAHAD SANIAH PASIR PUTEH,2,349,UMNO,ALIF,MALE,36,80,,,,,,PAS,USTAZ RODZI,MALE,55,268,,,,,,,,,,,,,,,,,,,,,,,,,,348,1,0,1,1,,,
P.028_N.32_028/32/01_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/01,TEMILA,MAAHAD SANIAH PASIR PUTEH,3,322,UMNO,ALIF,MALE,36,75,,,,,,PAS,USTAZ RODZI,MALE,55,245,,,,,,,,,,,,,,,,,,,,,,,,,,320,2,0,1,1,,,
P.028_N.32_028/32/02_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/02,JERAM,SEKOLAH KEBANGSAAN JERAM,1,329,UMNO,ALIF,MALE,36,177,,,,,,PAS,USTAZ RODZI,MALE,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,327,2,0,1,1,,,
P.028_N.32_028/32/02_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/02,JERAM,SEKOLAH KEBANGSAAN JERAM,2,406,UMNO,ALIF,MALE,36,143,,,,,,PAS,USTAZ RODZI,MALE,55,261,,,,,,,,,,,,,,,,,,,,,,,,,,404,2,0,1,1,,,
P.028_N.32_028/32/02_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/02,JERAM,SEKOLAH KEBANGSAAN JERAM,3,430,UMNO,ALIF,MALE,36,165,,,,,,PAS,USTAZ RODZI,MALE,55,263,,,,,,,,,,,,,,,,,,,,,,,,,,428,2,0,1,1,,,
P.028_N.32_028/32/03_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/03,TELIPOK,SEKOLAH MENENGAH KEBANGSAAN JERAM,1,259,UMNO,ALIF,MALE,36,74,,,,,,PAS,USTAZ RODZI,MALE,55,183,,,,,,,,,,,,,,,,,,,,,,,,,,257,2,0,1,1,,,
P.028_N.32_028/32/03_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/03,TELIPOK,SEKOLAH MENENGAH KEBANGSAAN JERAM,2,328,UMNO,ALIF,MALE,36,65,,,,,,PAS,USTAZ RODZI,MALE,55,259,,,,,,,,,,,,,,,,,,,,,,,,,,324,4,0,1,1,,,
P.028_N.32_028/32/03_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/03,TELIPOK,SEKOLAH MENENGAH KEBANGSAAN JERAM,3,297,UMNO,ALIF,MALE,36,57,,,,,,PAS,USTAZ RODZI,MALE,55,237,,,,,,,,,,,,,,,,,,,,,,,,,,294,3,0,1,1,,,
P.028_N.32_028/32/04_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/04,TELOSAN,SEKOLAH KEBANGSAAN TELOSAN,1,314,UMNO,ALIF,MALE,36,96,,,,,,PAS,USTAZ RODZI,MALE,55,215,,,,,,,,,,,,,,,,,,,,,,,,,,311,3,0,1,1,,,
P.028_N.32_028/32/04_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/04,TELOSAN,SEKOLAH KEBANGSAAN TELOSAN,2,299,UMNO,ALIF,MALE,36,83,,,,,,PAS,USTAZ RODZI,MALE,55,212,,,,,,,,,,,,,,,,,,,,,,,,,,295,4,0,1,1,,,
P.028_N.32_028/32/04_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/04,TELOSAN,SEKOLAH KEBANGSAAN TELOSAN,3,303,UMNO,ALIF,MALE,36,52,,,,,,PAS,USTAZ RODZI,MALE,55,251,,,,,,,,,,,,,,,,,,,,,,,,,,303,0,0,1,1,,,
P.028_N.32_028/32/04_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/04,TELOSAN,SEKOLAH KEBANGSAAN TELOSAN,4,327,UMNO,ALIF,MALE,36,69,,,,,,PAS,USTAZ RODZI,MALE,55,257,,,,,,,,,,,,,,,,,,,,,,,,,,326,1,0,1,1,,,
P.028_N.32_028/32/04_5,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/04,TELOSAN,SEKOLAH KEBANGSAAN TELOSAN,5,360,UMNO,ALIF,MALE,36,89,,,,,,PAS,USTAZ RODZI,MALE,55,271,,,,,,,,,,,,,,,,,,,,,,,,,,360,0,0,1,1,,,
P.028_N.32_028/32/05_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/05,GONG GARU,SEKOLAH KEBANGSAAN GONG GARU,1,315,UMNO,ALIF,MALE,36,113,,,,,,PAS,USTAZ RODZI,MALE,55,199,,,,,,,,,,,,,,,,,,,,,,,,,,312,3,0,1,1,,,
P.028_N.32_028/32/05_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/05,GONG GARU,SEKOLAH KEBANGSAAN GONG GARU,2,321,UMNO,ALIF,MALE,36,103,,,,,,PAS,USTAZ RODZI,MALE,55,216,,,,,,,,,,,,,,,,,,,,,,,,,,319,2,0,1,1,,,
P.028_N.32_028/32/05_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/05,GONG GARU,SEKOLAH KEBANGSAAN GONG GARU,3,251,UMNO,ALIF,MALE,36,67,,,,,,PAS,USTAZ RODZI,MALE,55,183,,,,,,,,,,,,,,,,,,,,,,,,,,250,1,0,1,1,,,
P.028_N.32_028/32/05_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/05,GONG GARU,SEKOLAH KEBANGSAAN GONG GARU,4,299,UMNO,ALIF,MALE,36,80,,,,,,PAS,USTAZ RODZI,MALE,55,215,,,,,,,,,,,,,,,,,,,,,,,,,,295,4,0,1,1,,,
P.028_N.32_028/32/06_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/06,BATU HITAM,SEKOLAH KEBANGSAAN CHANGGAI,1,324,UMNO,ALIF,MALE,36,129,,,,,,PAS,USTAZ RODZI,MALE,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,320,4,0,1,1,,,
P.028_N.32_028/32/06_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/06,BATU HITAM,SEKOLAH KEBANGSAAN CHANGGAI,2,364,UMNO,ALIF,MALE,36,85,,,,,,PAS,USTAZ RODZI,MALE,55,275,,,,,,,,,,,,,,,,,,,,,,,,,,360,3,1,1,1,,,
P.028_N.32_028/32/06_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/06,BATU HITAM,SEKOLAH KEBANGSAAN CHANGGAI,3,322,UMNO,ALIF,MALE,36,95,,,,,,PAS,USTAZ RODZI,MALE,55,226,,,,,,,,,,,,,,,,,,,,,,,,,,321,1,0,1,1,,,
P.028_N.32_028/32/06_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/06,BATU HITAM,SEKOLAH KEBANGSAAN CHANGGAI,4,411,UMNO,ALIF,MALE,36,104,,,,,,PAS,USTAZ RODZI,MALE,55,303,,,,,,,,,,,,,,,,,,,,,,,,,,407,4,0,1,1,,,
P.028_N.32_028/32/07_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/07,GAAL,SEKOLAH MENENGAH KEBANGSAAN GAAL,1,345,UMNO,ALIF,MALE,36,102,,,,,,PAS,USTAZ RODZI,MALE,55,242,,,,,,,,,,,,,,,,,,,,,,,,,,344,1,0,1,1,,,
P.028_N.32_028/32/07_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/07,GAAL,SEKOLAH MENENGAH KEBANGSAAN GAAL,2,398,UMNO,ALIF,MALE,36,103,,,,,,PAS,USTAZ RODZI,MALE,55,288,,,,,,,,,,,,,,,,,,,,,,,,,,391,7,0,1,1,,,
P.028_N.32_028/32/07_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/07,GAAL,SEKOLAH MENENGAH KEBANGSAAN GAAL,3,320,UMNO,ALIF,MALE,36,79,,,,,,PAS,USTAZ RODZI,MALE,55,241,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,0,1,1,,,
P.028_N.32_028/32/07_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/07,GAAL,SEKOLAH MENENGAH KEBANGSAAN GAAL,4,381,UMNO,ALIF,MALE,36,102,,,,,,PAS,USTAZ RODZI,MALE,55,276,,,,,,,,,,,,,,,,,,,,,,,,,,378,3,0,1,1,,,
P.028_N.32_028/32/08_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/08,GONG DATOK,SEKOLAH KEBANGSAAN GAAL,1,258,UMNO,ALIF,MALE,36,82,,,,,,PAS,USTAZ RODZI,MALE,55,173,,,,,,,,,,,,,,,,,,,,,,,,,,255,3,0,1,1,,,
P.028_N.32_028/32/08_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/08,GONG DATOK,SEKOLAH KEBANGSAAN GAAL,2,468,UMNO,ALIF,MALE,36,103,,,,,,PAS,USTAZ RODZI,MALE,55,361,,,,,,,,,,,,,,,,,,,,,,,,,,464,4,0,1,1,,,
P.028_N.32_028/32/08_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/08,GONG DATOK,SEKOLAH KEBANGSAAN GAAL,3,436,UMNO,ALIF,MALE,36,102,,,,,,PAS,USTAZ RODZI,MALE,55,332,,,,,,,,,,,,,,,,,,,,,,,,,,434,2,0,1,1,,,
P.028_N.32_028/32/09_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/09,KANDIS,SEKOLAH KEBANGSAAN KAMPONG KANDIS,1,315,UMNO,ALIF,MALE,36,119,,,,,,PAS,USTAZ RODZI,MALE,55,193,,,,,,,,,,,,,,,,,,,,,,,,,,312,3,0,1,1,,,
P.028_N.32_028/32/09_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/09,KANDIS,SEKOLAH KEBANGSAAN KAMPONG KANDIS,2,323,UMNO,ALIF,MALE,36,113,,,,,,PAS,USTAZ RODZI,MALE,55,206,,,,,,,,,,,,,,,,,,,,,,,,,,319,4,0,1,1,,,
P.028_N.32_028/32/09_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/09,KANDIS,SEKOLAH KEBANGSAAN KAMPONG KANDIS,3,279,UMNO,ALIF,MALE,36,60,,,,,,PAS,USTAZ RODZI,MALE,55,217,,,,,,,,,,,,,,,,,,,,,,,,,,277,2,0,1,1,,,
P.028_N.32_028/32/09_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/09,KANDIS,SEKOLAH KEBANGSAAN KAMPONG KANDIS,4,292,UMNO,ALIF,MALE,36,82,,,,,,PAS,USTAZ RODZI,MALE,55,207,,,,,,,,,,,,,,,,,,,,,,,,,,289,3,0,1,1,,,
P.028_N.32_028/32/09_5,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/09,KANDIS,SEKOLAH KEBANGSAAN KAMPONG KANDIS,5,359,UMNO,ALIF,MALE,36,117,,,,,,PAS,USTAZ RODZI,MALE,55,240,,,,,,,,,,,,,,,,,,,,,,,,,,357,2,0,1,1,,,
P.028_N.32_028/32/10_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/10,BUKIT YONG,SMU (A) NURUL HUDA BUKIT YONG,1,136,UMNO,ALIF,MALE,36,59,,,,,,PAS,USTAZ RODZI,MALE,55,76,,,,,,,,,,,,,,,,,,,,,,,,,,135,1,0,1,1,,,
P.028_N.32_028/32/10_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/10,BUKIT YONG,SMU (A) NURUL HUDA BUKIT YONG,2,360,UMNO,ALIF,MALE,36,112,,,,,,PAS,USTAZ RODZI,MALE,55,245,,,,,,,,,,,,,,,,,,,,,,,,,,357,3,0,1,1,,,
P.028_N.32_028/32/11_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/11,GONG NANGKA,SEKOLAH KEBANGSAAN WAKAF RAJA,1,321,UMNO,ALIF,MALE,36,73,,,,,,PAS,USTAZ RODZI,MALE,55,246,,,,,,,,,,,,,,,,,,,,,,,,,,319,2,0,1,1,,,
P.028_N.32_028/32/11_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/11,GONG NANGKA,SEKOLAH KEBANGSAAN WAKAF RAJA,2,447,UMNO,ALIF,MALE,36,59,,,,,,PAS,USTAZ RODZI,MALE,55,382,,,,,,,,,,,,,,,,,,,,,,,,,,441,6,0,1,1,,,
P.028_N.32_028/32/11_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/11,GONG NANGKA,SEKOLAH KEBANGSAAN WAKAF RAJA,3,358,UMNO,ALIF,MALE,36,50,,,,,,PAS,USTAZ RODZI,MALE,55,307,,,,,,,,,,,,,,,,,,,,,,,,,,357,1,0,1,1,,,
P.028_N.32_028/32/11_4,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/11,GONG NANGKA,SEKOLAH KEBANGSAAN WAKAF RAJA,4,422,UMNO,ALIF,MALE,36,61,,,,,,PAS,USTAZ RODZI,MALE,55,359,,,,,,,,,,,,,,,,,,,,,,,,,,420,2,0,1,1,,,
P.028_N.32_028/32/12_1,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/12,BUKIT AWANG,SEKOLAH KEBANGSAAN BUKIT AWANG,1,218,UMNO,ALIF,MALE,36,64,,,,,,PAS,USTAZ RODZI,MALE,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,214,4,0,1,1,,,
P.028_N.32_028/32/12_2,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/12,BUKIT AWANG,SEKOLAH KEBANGSAAN BUKIT AWANG,2,272,UMNO,ALIF,MALE,36,53,,,,,,PAS,USTAZ RODZI,MALE,55,219,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,0,1,1,,,
P.028_N.32_028/32/12_3,KELANTAN,NORMAL VOTE,P.028,PASIR PUTEH,N.32,GAAL,028/32/12,BUKIT AWANG,SEKOLAH KEBANGSAAN BUKIT AWANG,3,270,UMNO,ALIF,MALE,36,57,,,,,,PAS,USTAZ RODZI,MALE,55,211,,,,,,,,,,,,,,,,,,,,,,,,,,268,2,0,1,1,,,
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
P.029_N.33_029/33/UNDI POS_1,KELANTAN,POSTAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/UNDI POS,UNDI POS,UNDI POS,1,294,UMNO,FAKHRAN,MALE,26,101,,,,,,PAS,USTAZ AZHAR,MALE,56,146,,,,,,,,,,,,,,,,,,,,,,,,,,247,14,33,1,1,,,
P.029_N.33_029/33/00_1,KELANTAN,EARLY VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/00,UNDI AWAL,BILIK A DEWAN IXORA IBU PEJABAT POLIS DAERAH MACHANG,1,10,UMNO,FAKHRAN,MALE,26,10,,,,,,PAS,USTAZ AZHAR,MALE,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,1,1,,,
P.029_N.33_029/33/01_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/01,KAMPUNG BANDAR,SEKOLAH KEBANGSAAN BANDAR,1,296,UMNO,FAKHRAN,MALE,26,123,,,,,,PAS,USTAZ AZHAR,MALE,56,171,,,,,,,,,,,,,,,,,,,,,,,,,,294,2,0,1,1,,,
P.029_N.33_029/33/01_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/01,KAMPUNG BANDAR,SEKOLAH KEBANGSAAN BANDAR,2,326,UMNO,FAKHRAN,MALE,26,137,,,,,,PAS,USTAZ AZHAR,MALE,56,186,,,,,,,,,,,,,,,,,,,,,,,,,,323,3,0,1,1,,,
P.029_N.33_029/33/01_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/01,KAMPUNG BANDAR,SEKOLAH KEBANGSAAN BANDAR,3,416,UMNO,FAKHRAN,MALE,26,106,,,,,,PAS,USTAZ AZHAR,MALE,56,309,,,,,,,,,,,,,,,,,,,,,,,,,,415,1,0,1,1,,,
P.029_N.33_029/33/01_4,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/01,KAMPUNG BANDAR,SEKOLAH KEBANGSAAN BANDAR,4,417,UMNO,FAKHRAN,MALE,26,146,,,,,,PAS,USTAZ AZHAR,MALE,56,271,,,,,,,,,,,,,,,,,,,,,,,,,,417,0,0,1,1,,,
P.029_N.33_029/33/02_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/02,ALOR MELAKA,MAAHAD SYAMSUL MAARIF (P) PULAI CHONDONG,1,331,UMNO,FAKHRAN,MALE,26,73,,,,,,PAS,USTAZ AZHAR,MALE,56,257,,,,,,,,,,,,,,,,,,,,,,,,,,330,1,0,1,1,,,
P.029_N.33_029/33/02_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/02,ALOR MELAKA,MAAHAD SYAMSUL MAARIF (P) PULAI CHONDONG,2,312,UMNO,FAKHRAN,MALE,26,66,,,,,,PAS,USTAZ AZHAR,MALE,56,245,,,,,,,,,,,,,,,,,,,,,,,,,,311,1,0,1,1,,,
P.029_N.33_029/33/02_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/02,ALOR MELAKA,MAAHAD SYAMSUL MAARIF (P) PULAI CHONDONG,3,362,UMNO,FAKHRAN,MALE,26,79,,,,,,PAS,USTAZ AZHAR,MALE,56,283,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,0,1,1,,,
P.029_N.33_029/33/02_4,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/02,ALOR MELAKA,MAAHAD SYAMSUL MAARIF (P) PULAI CHONDONG,4,326,UMNO,FAKHRAN,MALE,26,71,,,,,,PAS,USTAZ AZHAR,MALE,56,255,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,0,1,1,,,
P.029_N.33_029/33/02_5,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/02,ALOR MELAKA,MAAHAD SYAMSUL MAARIF (P) PULAI CHONDONG,5,394,UMNO,FAKHRAN,MALE,26,101,,,,,,PAS,USTAZ AZHAR,MALE,56,292,,,,,,,,,,,,,,,,,,,,,,,,,,393,1,0,1,1,,,
P.029_N.33_029/33/03_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/03,MERBAU CHONDONG,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,1,305,UMNO,FAKHRAN,MALE,26,129,,,,,,PAS,USTAZ AZHAR,MALE,56,175,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,0,1,1,,,
P.029_N.33_029/33/03_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/03,MERBAU CHONDONG,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,2,404,UMNO,FAKHRAN,MALE,26,142,,,,,,PAS,USTAZ AZHAR,MALE,56,258,,,,,,,,,,,,,,,,,,,,,,,,,,400,4,0,1,1,,,
P.029_N.33_029/33/03_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/03,MERBAU CHONDONG,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,3,305,UMNO,FAKHRAN,MALE,26,68,,,,,,PAS,USTAZ AZHAR,MALE,56,237,,,,,,,,,,,,,,,,,,,,,,,,,,305,0,0,1,1,,,
P.029_N.33_029/33/03_4,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/03,MERBAU CHONDONG,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,4,294,UMNO,FAKHRAN,MALE,26,92,,,,,,PAS,USTAZ AZHAR,MALE,56,200,,,,,,,,,,,,,,,,,,,,,,,,,,292,2,0,1,1,,,
P.029_N.33_029/33/03_5,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/03,MERBAU CHONDONG,SEKOLAH JENIS KEBANGSAAN (CINA) POEY SIT,5,375,UMNO,FAKHRAN,MALE,26,129,,,,,,PAS,USTAZ AZHAR,MALE,56,246,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,0,1,1,,,
P.029_N.33_029/33/04_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/04,KEDAI PULAI CHONDONG,SEKOLAH KEBANGSAAN PULAI CHONDONG,1,239,UMNO,FAKHRAN,MALE,26,135,,,,,,PAS,USTAZ AZHAR,MALE,56,104,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,0,1,1,,,
P.029_N.33_029/33/04_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/04,KEDAI PULAI CHONDONG,SEKOLAH KEBANGSAAN PULAI CHONDONG,2,264,UMNO,FAKHRAN,MALE,26,104,,,,,,PAS,USTAZ AZHAR,MALE,56,160,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,0,1,1,,,
P.029_N.33_029/33/04_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/04,KEDAI PULAI CHONDONG,SEKOLAH KEBANGSAAN PULAI CHONDONG,3,220,UMNO,FAKHRAN,MALE,26,82,,,,,,PAS,USTAZ AZHAR,MALE,56,138,,,,,,,,,,,,,,,,,,,,,,,,,,220,0,0,1,1,,,
P.029_N.33_029/33/05_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG,SEKOLAH KEBANGSAAN PANGKAL GONG,1,305,UMNO,FAKHRAN,MALE,26,103,,,,,,PAS,USTAZ AZHAR,MALE,56,198,,,,,,,,,,,,,,,,,,,,,,,,,,301,4,0,1,1,,,
P.029_N.33_029/33/05_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG,SEKOLAH KEBANGSAAN PANGKAL GONG,2,353,UMNO,FAKHRAN,MALE,26,108,,,,,,PAS,USTAZ AZHAR,MALE,56,245,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,0,1,1,,,
P.029_N.33_029/33/05_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG,SEKOLAH KEBANGSAAN PANGKAL GONG,3,293,UMNO,FAKHRAN,MALE,26,77,,,,,,PAS,USTAZ AZHAR,MALE,56,215,,,,,,,,,,,,,,,,,,,,,,,,,,292,1,0,1,1,,,
P.029_N.33_029/33/05_4,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/05,PANGKAL GONG,SEKOLAH KEBANGSAAN PANGKAL GONG,4,370,UMNO,FAKHRAN,MALE,26,135,,,,,,PAS,USTAZ AZHAR,MALE,56,235,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,0,1,1,,,
P.029_N.33_029/33/06_1,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG,SEKOLAH KEBANGSAAN PANGKAL NERING,1,185,UMNO,FAKHRAN,MALE,26,77,,,,,,PAS,USTAZ AZHAR,MALE,56,106,,,,,,,,,,,,,,,,,,,,,,,,,,183,2,0,1,1,,,
P.029_N.33_029/33/06_2,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG,SEKOLAH KEBANGSAAN PANGKAL NERING,2,257,UMNO,FAKHRAN,MALE,26,72,,,,,,PAS,USTAZ AZHAR,MALE,56,183,,,,,,,,,,,,,,,,,,,,,,,,,,255,2,0,1,1,,,
P.029_N.33_029/33/06_3,KELANTAN,NORMAL VOTE,P.029,MACHANG,N.33,PULAI CHONDONG,029/33/06,KERAWANG,SEKOLAH KEBANGSAAN PANGKAL NERING,3,275,UMNO,FAKHRAN,MALE,26,103,,,,,,PAS,USTAZ AZHAR,MALE,56,169,,,,,,,,,,,,,,,,,,,,,,,,,,272,3,0,1,1,,,
