,,,,,,,,,,485,7,0,,
,,,,,,,,,,443,1,0,,
,,,,,,,,,,459,0,0,,
,,,,,,,,,,305,10,0,,
,,,,,,,,,,179,2,0,,
,,,,,,,,,,226,1,0,,
,,,,,,,,,,202,1,0,,
,,,,,,,,,,276,3,0,,
,,,,,,,,,,181,4,0,,
,,,,,,,,,,251,3,0,,
,,,,,,,,,,286,6,0,,
,,,,,,,,,,359,1,0,,
,,,,,,,,,,290,6,0,,
,,,,,,,,,,298,1,0,,
,,,,,,,,,,423,3,1,,
,,,,,,,,,,279,9,0,,
,,,,,,,,,,469,6,0,,
,,,,,,,,,,297,2,0,,
,,,,,,,,,,295,2,0,,
,,,,,,,,,,290,5,0,,
,,,,,,,,,,475,0,0,,
,,,,,,,,,,255,6,0,,
,,,,,,,,,,362,6,0,,
,,,,,,,,,,348,2,0,,
,,,,,,,,,,282,10,0,,
,,,,,,,,,,473,2,0,,
,,,,,,,,,,468,1,0,,
,,,,,,,,,,309,7,0,,
,,,,,,,,,,95,1,0,,
,,,,,,,,,,,,,,
