P.012_N.22_012/22/05_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/05,PADANG LEMBU,"SEKOLAH JENIS KEBANGSAAN (CINA) MAH WAH PADANG LEMBU, GURUN",3,572
P.012_N.22_012/22/05_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/05,PADANG LEMBU,"SEKOLAH JENIS KEBANGSAAN (CINA) MAH WAH PADANG LEMBU, GURUN",4,548
P.012_N.22_012/22/05_5,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/05,PADANG LEMBU,"SEKOLAH JENIS KEBANGSAAN (CINA) MAH WAH PADANG LEMBU, GURUN",5,529
P.012_N.22_012/22/06_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/06,SUNGAI ROTAN,"SEKOLAH JENIS KEBANGSAAN (CINA) YANG KAO, GUAR CHEMPEDAK",1,437
P.012_N.22_012/22/07_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/07,GURUN,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",1,269
P.012_N.22_012/22/07_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/07,GURUN,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",2,411
P.012_N.22_012/22/07_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/07,GURUN,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",3,389
P.012_N.22_012/22/08_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/08,PULAU CHENGAI,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",4,282
P.012_N.22_012/22/08_5,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/08,PULAU CHENGAI,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",5,343
P.012_N.22_012/22/08_6,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/08,PULAU CHENGAI,"SEKOLAH KEBANGSAAN GURUN (PUSAT), GURUN",6,328
P.012_N.22_012/22/09_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/09,BONGKOK GURUN,"SEKOLAH KEBANGSAAN BATU EMPAT, GURUN",1,304
P.012_N.22_012/22/09_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/09,BONGKOK GURUN,"SEKOLAH KEBANGSAAN BATU EMPAT, GURUN",2,520
P.012_N.22_012/22/09_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/09,BONGKOK GURUN,"SEKOLAH KEBANGSAAN BATU EMPAT, GURUN",3,470
P.012_N.22_012/22/09_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/09,BONGKOK GURUN,"SEKOLAH KEBANGSAAN BATU EMPAT, GURUN",4,463
P.012_N.22_012/22/10_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",1,264
P.012_N.22_012/22/10_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",2,529
P.012_N.22_012/22/10_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",3,512
P.012_N.22_012/22/10_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",4,501
P.012_N.22_012/22/10_5,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",5,462
P.012_N.22_012/22/10_6,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/10,PEKAN GURUN,"SEKOLAH JENIS KEBANGSAAN (CINA) CHOONG HWA, TAMAN GURUN JAYA",6,487
P.012_N.22_012/22/11_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/11,PEKAN BARU GURUN,"SEKOLAH KEBANGSAAN SRI JERAI, GURUN",1,284
P.012_N.22_012/22/11_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/11,PEKAN BARU GURUN,"SEKOLAH KEBANGSAAN SRI JERAI, GURUN",2,558
P.012_N.22_012/22/11_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/11,PEKAN BARU GURUN,"SEKOLAH KEBANGSAAN SRI JERAI, GURUN",3,540
P.012_N.22_012/22/12_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/12,KAMPUNG GURUN,"SEKOLAH MENENGAH AGAMA PEKAN GURUN, GURUN",1,270
P.012_N.22_012/22/12_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/12,KAMPUNG GURUN,"SEKOLAH MENENGAH AGAMA PEKAN GURUN, GURUN",2,600
P.012_N.22_012/22/12_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/12,KAMPUNG GURUN,"SEKOLAH MENENGAH AGAMA PEKAN GURUN, GURUN",3,528
P.012_N.22_012/22/13_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/13,TAMAN SERI JERAI,"SEKOLAH MENENGAH KEBANGSAAN GURUN, GURUN",1,280
P.012_N.22_012/22/13_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/13,TAMAN SERI JERAI,"SEKOLAH MENENGAH KEBANGSAAN GURUN, GURUN",2,456
P.012_N.22_012/22/13_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/13,TAMAN SERI JERAI,"SEKOLAH MENENGAH KEBANGSAAN GURUN, GURUN",3,437
P.012_N.22_012/22/13_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/13,TAMAN SERI JERAI,"SEKOLAH MENENGAH KEBANGSAAN GURUN, GURUN",4,406
P.012_N.22_012/22/13_5,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/13,TAMAN SERI JERAI,"SEKOLAH MENENGAH KEBANGSAAN GURUN, GURUN",5,416
P.012_N.22_012/22/14_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/14,LADANG JERAI,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HARVARD BAHAGIAN I, BEDONG",1,260
P.012_N.22_012/22/14_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/14,LADANG JERAI,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HARVARD BAHAGIAN I, BEDONG",2,540
P.012_N.22_012/22/15_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/15,SUNGAI PUNTAR,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG SUNGAI PUNTAR, BEDONG",1,408
P.012_N.22_012/22/16_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/16,SUNGAI TOK PAWANG,"SEKOLAH KEBANGSAAN SUNGAI TOK PAWANG, BEDONG",1,281
P.012_N.22_012/22/16_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/16,SUNGAI TOK PAWANG,"SEKOLAH KEBANGSAAN SUNGAI TOK PAWANG, BEDONG",2,282
P.012_N.22_012/22/17_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",1,268
P.012_N.22_012/22/17_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",2,557
P.012_N.22_012/22/17_3,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",3,554
P.012_N.22_012/22/17_4,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",4,517
P.012_N.22_012/22/17_5,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",5,456
P.012_N.22_012/22/17_6,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/17,KAMPUNG MESJID,"SEKOLAH KEBANGSAAN BEDONG, BEDONG",6,486
P.012_N.22_012/22/18_1,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/18,PEKAN BAHRU BEDONG,"SEKOLAH  MENENGAH KEBANGSAAN BEDONG, BEDONG",1,251
P.012_N.22_012/22/18_2,,NORMAL VOTE,P.012,JERAI,N.22,GURUN,012/22/18,PEKAN BAHRU BEDONG,"SEKOLAH  MENENGAH KEBANGSAAN BEDONG, BEDONG",2,352
,,,,,,,,,,,
P.013_P.013/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.013,SIK,P.013/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,982
P.013_P.013/EARLY VOTE_013/23/00_1,,EARLY VOTE,P.013,SIK,P.013/EARLY VOTE,EARLY VOTE,013/23/00,UNDI AWAL,"PUSAT LATIHAN, IBU PEJABAT POLIS DAERAH SIK",1,161
P.013_P.013/EARLY VOTE_013/24/00_1,,EARLY VOTE,P.013,SIK,P.013/EARLY VOTE,EARLY VOTE,013/24/00,UNDI AWAL,"PUSAT LATIHAN, IBU PEJABAT POLIS DAERAH SIK",1,9
P.013_N.23_013/23/01_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/01,KOTA AUR,"SEKOLAH KEBANGSAAN KOTA AUR, KOTA AUR",1,304
P.013_N.23_013/23/01_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/01,KOTA AUR,"SEKOLAH KEBANGSAAN KOTA AUR, KOTA AUR",2,295
P.013_N.23_013/23/02_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/02,BELANTEK,"SEKOLAH KEBANGSAAN SERI AMPANG MUDA, KAMPUNG BELANTEK",1,309
P.013_N.23_013/23/02_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/02,BELANTEK,"SEKOLAH KEBANGSAAN SERI AMPANG MUDA, KAMPUNG BELANTEK",2,505
P.013_N.23_013/23/02_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/02,BELANTEK,"SEKOLAH KEBANGSAAN SERI AMPANG MUDA, KAMPUNG BELANTEK",3,484
P.013_N.23_013/23/02_4,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/02,BELANTEK,"SEKOLAH KEBANGSAAN SERI AMPANG MUDA, KAMPUNG BELANTEK",4,472
P.013_N.23_013/23/03_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/03,KAMPUNG GULAU,"SEKOLAH MENENGAH KEBANGSAAN GULAU, KAMPUNG GULAU",1,298
P.013_N.23_013/23/03_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/03,KAMPUNG GULAU,"SEKOLAH MENENGAH KEBANGSAAN GULAU, KAMPUNG GULAU",2,471
P.013_N.23_013/23/03_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/03,KAMPUNG GULAU,"SEKOLAH MENENGAH KEBANGSAAN GULAU, KAMPUNG GULAU",3,444
P.013_N.23_013/23/03_4,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/03,KAMPUNG GULAU,"SEKOLAH MENENGAH KEBANGSAAN GULAU, KAMPUNG GULAU",4,437
P.013_N.23_013/23/03_5,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/03,KAMPUNG GULAU,"SEKOLAH MENENGAH KEBANGSAAN GULAU, KAMPUNG GULAU",5,420
P.013_N.23_013/23/04_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/04,KUBANG KESOM,"SEKOLAH KEBANGSAAN DANGLAU, KAMPUNG KUBANG KESOM",1,308
P.013_N.23_013/23/04_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/04,KUBANG KESOM,"SEKOLAH KEBANGSAAN DANGLAU, KAMPUNG KUBANG KESOM",2,332
P.013_N.23_013/23/04_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/04,KUBANG KESOM,"SEKOLAH KEBANGSAAN DANGLAU, KAMPUNG KUBANG KESOM",3,298
P.013_N.23_013/23/05_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/05,CHEPIR,"SEKOLAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",1,320
P.013_N.23_013/23/05_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/05,CHEPIR,"SEKOLAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",2,651
P.013_N.23_013/23/05_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/05,CHEPIR,"SEKOLAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",3,585
P.013_N.23_013/23/06_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/06,KAMPUNG CHONG,"SEKOLAH KEBANGSAAN PAYA TERENDAM, SIK",1,293
P.013_N.23_013/23/06_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/06,KAMPUNG CHONG,"SEKOLAH KEBANGSAAN PAYA TERENDAM, SIK",2,590
P.013_N.23_013/23/06_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/06,KAMPUNG CHONG,"SEKOLAH KEBANGSAAN PAYA TERENDAM, SIK",3,565
P.013_N.23_013/23/06_4,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/06,KAMPUNG CHONG,"SEKOLAH KEBANGSAAN PAYA TERENDAM, SIK",4,539
P.013_N.23_013/23/06_5,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/06,KAMPUNG CHONG,"SEKOLAH KEBANGSAAN PAYA TERENDAM, SIK",5,502
P.013_N.23_013/23/07_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/07,BENDANG MAN,"SEKOLAH MENENGAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",1,324
P.013_N.23_013/23/07_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/07,BENDANG MAN,"SEKOLAH MENENGAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",2,528
P.013_N.23_013/23/07_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/07,BENDANG MAN,"SEKOLAH MENENGAH KEBANGSAAN CHEPIR, KAMPUNG CHEPIR",3,503
P.013_N.23_013/23/08_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/08,DURIAN BURONG,"SEKOLAH KEBANGSAAN SIK DALAM, SIK",1,309
P.013_N.23_013/23/08_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/08,DURIAN BURONG,"SEKOLAH KEBANGSAAN SIK DALAM, SIK",2,517
P.013_N.23_013/23/09_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/09,CHAROK KIT,"KOLEJ KEDA, SIK",1,309
P.013_N.23_013/23/09_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/09,CHAROK KIT,"KOLEJ KEDA, SIK",2,403
P.013_N.23_013/23/09_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/09,CHAROK KIT,"KOLEJ KEDA, SIK",3,366
P.013_N.23_013/23/10_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/10,KAMPUNG DUSUN,"SEKOLAH MENENGAH KEBANGSAAN SIK, SIK",1,272
P.013_N.23_013/23/10_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/10,KAMPUNG DUSUN,"SEKOLAH MENENGAH KEBANGSAAN SIK, SIK",2,578
P.013_N.23_013/23/11_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/11,PEKAN SIK,"SEKOLAH KEBANGSAAN SIK, SIK",1,275
P.013_N.23_013/23/11_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/11,PEKAN SIK,"SEKOLAH KEBANGSAAN SIK, SIK",2,473
P.013_N.23_013/23/12_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/12,KAMPUNG SADU,"SEKOLAH JENIS KEBANGSAAN  (CINA ) CHUNG HWA, SIK",1,304
P.013_N.23_013/23/12_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/12,KAMPUNG SADU,"SEKOLAH JENIS KEBANGSAAN  (CINA ) CHUNG HWA, SIK",2,594
P.013_N.23_013/23/13_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/13,KAMPUNG NAMEK,"SEKOLAH KEBANGSAAN SERI DUSUN, SIK",1,311
P.013_N.23_013/23/13_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/13,KAMPUNG NAMEK,"SEKOLAH KEBANGSAAN SERI DUSUN, SIK",2,618
P.013_N.23_013/23/13_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/13,KAMPUNG NAMEK,"SEKOLAH KEBANGSAAN SERI DUSUN, SIK",3,573
P.013_N.23_013/23/14_1,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/14,KAMPUNG KEMELONG,MAKTAB MAHMUD SIK,1,285
P.013_N.23_013/23/14_2,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/14,KAMPUNG KEMELONG,MAKTAB MAHMUD SIK,2,615
P.013_N.23_013/23/14_3,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/14,KAMPUNG KEMELONG,MAKTAB MAHMUD SIK,3,575
P.013_N.23_013/23/14_4,,NORMAL VOTE,P.013,SIK,N.23,BELANTEK,013/23/14,KAMPUNG KEMELONG,MAKTAB MAHMUD SIK,4,548
P.013_N.24_013/24/01_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/01,PADANG CHICHAK,"SEKOLAH KEBANGSAAN PADANG CHICHAK, JENERI",1,314
P.013_N.24_013/24/01_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/01,PADANG CHICHAK,"SEKOLAH KEBANGSAAN PADANG CHICHAK, JENERI",2,509
P.013_N.24_013/24/01_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/01,PADANG CHICHAK,"SEKOLAH KEBANGSAAN PADANG CHICHAK, JENERI",3,469
P.013_N.24_013/24/02_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/02,KAMPUNG BETONG,"SEKOLAH KEBANGSAAN KAMPUNG BETONG, JENERI",1,309
P.013_N.24_013/24/02_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/02,KAMPUNG BETONG,"SEKOLAH KEBANGSAAN KAMPUNG BETONG, JENERI",2,555
P.013_N.24_013/24/02_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/02,KAMPUNG BETONG,"SEKOLAH KEBANGSAAN KAMPUNG BETONG, JENERI",3,510
P.013_N.24_013/24/02_4,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/02,KAMPUNG BETONG,"SEKOLAH KEBANGSAAN KAMPUNG BETONG, JENERI",4,489
P.013_N.24_013/24/02_5,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/02,KAMPUNG BETONG,"SEKOLAH KEBANGSAAN KAMPUNG BETONG, JENERI",5,460
P.013_N.24_013/24/03_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/03,KOTA BUKIT,"SEKOLAH KEBANGSAAN KG KOTA BUKIT, JENERI",1,287
P.013_N.24_013/24/03_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/03,KOTA BUKIT,"SEKOLAH KEBANGSAAN KG KOTA BUKIT, JENERI",2,487
P.013_N.24_013/24/03_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/03,KOTA BUKIT,"SEKOLAH KEBANGSAAN KG KOTA BUKIT, JENERI",3,461
P.013_N.24_013/24/03_4,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/03,KOTA BUKIT,"SEKOLAH KEBANGSAAN KG KOTA BUKIT, JENERI",4,448
P.013_N.24_013/24/04_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/04,KUALA JENERI,"SEKOLAH KEBANGSAAN JENERI, KAMPUNG JENERI",1,297
P.013_N.24_013/24/04_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/04,KUALA JENERI,"SEKOLAH KEBANGSAAN JENERI, KAMPUNG JENERI",2,640
P.013_N.24_013/24/04_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/04,KUALA JENERI,"SEKOLAH KEBANGSAAN JENERI, KAMPUNG JENERI",3,604
P.013_N.24_013/24/04_4,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/04,KUALA JENERI,"SEKOLAH KEBANGSAAN JENERI, KAMPUNG JENERI",4,564
P.013_N.24_013/24/04_5,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/04,KUALA JENERI,"SEKOLAH KEBANGSAAN JENERI, KAMPUNG JENERI",5,523
P.013_N.24_013/24/05_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/05,KAMPUNG KALAI,"SEKOLAH KEBANGSAAN KALAI, KAMPUNG KALAI",1,303
P.013_N.24_013/24/05_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/05,KAMPUNG KALAI,"SEKOLAH KEBANGSAAN KALAI, KAMPUNG KALAI",2,544
P.013_N.24_013/24/06_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/06,KAMPUNG KUALA BIGIA,KLINIK KESIHATAN JENIANG,1,466
P.013_N.24_013/24/07_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/07,KAMPUNG CHEMARA,"SEKOLAH KEBANGSAAN CHEMARA, KAMPUNG CHEMARA",1,298
P.013_N.24_013/24/07_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/07,KAMPUNG CHEMARA,"SEKOLAH KEBANGSAAN CHEMARA, KAMPUNG CHEMARA",2,349
P.013_N.24_013/24/07_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/07,KAMPUNG CHEMARA,"SEKOLAH KEBANGSAAN CHEMARA, KAMPUNG CHEMARA",3,330
P.013_N.24_013/24/08_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/08,KAMPUNG BIGIA,"DEWAN ORANG RAMAI WATT SIAM KAMPUNG BEGIA, JENIANG",1,309
P.013_N.24_013/24/08_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/08,KAMPUNG BIGIA,"DEWAN ORANG RAMAI WATT SIAM KAMPUNG BEGIA, JENIANG",2,522
P.013_N.24_013/24/09_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/09,KAMPUNG TELUI,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",1,293
P.013_N.24_013/24/09_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/09,KAMPUNG TELUI,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",2,508
P.013_N.24_013/24/09_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/09,KAMPUNG TELUI,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",3,455
P.013_N.24_013/24/09_4,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/09,KAMPUNG TELUI,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",4,443
P.013_N.24_013/24/10_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/10,BATU LIMA,"SEKOLAH KEBANGSAAN BATU LIMA, BATU LIMA",1,295
P.013_N.24_013/24/10_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/10,BATU LIMA,"SEKOLAH KEBANGSAAN BATU LIMA, BATU LIMA",2,494
P.013_N.24_013/24/11_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/11,CHAROK PADANG,"SEKOLAH MENENGAH KEBANGSAAN  SERI ENGGANG, BATU LIMA",1,302
P.013_N.24_013/24/11_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/11,CHAROK PADANG,"SEKOLAH MENENGAH KEBANGSAAN  SERI ENGGANG, BATU LIMA",2,388
P.013_N.24_013/24/11_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/11,CHAROK PADANG,"SEKOLAH MENENGAH KEBANGSAAN  SERI ENGGANG, BATU LIMA",3,346
P.013_N.24_013/24/12_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/12,HUJONG BANDAR,"SEKOLAH KEBANGSAAN HUJUNG BANDAR, BANDAR KAMPUNG HUJUNG",1,318
P.013_N.24_013/24/12_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/12,HUJONG BANDAR,"SEKOLAH KEBANGSAAN HUJUNG BANDAR, BANDAR KAMPUNG HUJUNG",2,531
P.013_N.24_013/24/12_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/12,HUJONG BANDAR,"SEKOLAH KEBANGSAAN HUJUNG BANDAR, BANDAR KAMPUNG HUJUNG",3,494
P.013_N.24_013/24/13_5,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/13,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",5,310
P.013_N.24_013/24/13_6,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/13,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",6,376
P.013_N.24_013/24/13_7,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/13,KAMPUNG BANDAR,"SEKOLAH KEBANGSAAN TELOI TUA, BATU LIMA",7,373
P.013_N.24_013/24/14_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/14,TUPAI,"SEKOLAH KEBANGSAAN HAJI HUSSAIN, KAMPUNG TUPAI",1,306
P.013_N.24_013/24/14_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/14,TUPAI,"SEKOLAH KEBANGSAAN HAJI HUSSAIN, KAMPUNG TUPAI",2,495
P.013_N.24_013/24/14_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/14,TUPAI,"SEKOLAH KEBANGSAAN HAJI HUSSAIN, KAMPUNG TUPAI",3,454
P.013_N.24_013/24/14_4,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/14,TUPAI,"SEKOLAH KEBANGSAAN HAJI HUSSAIN, KAMPUNG TUPAI",4,446
P.013_N.24_013/24/15_1,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/15,FELDA TELUI TIMOR,"SEKOLAH KEBANGSAAN TELOI TIMUR, FELDA TELOI TIMUR",1,309
P.013_N.24_013/24/15_2,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/15,FELDA TELUI TIMOR,"SEKOLAH KEBANGSAAN TELOI TIMUR, FELDA TELOI TIMUR",2,649
P.013_N.24_013/24/15_3,,NORMAL VOTE,P.013,SIK,N.24,JENERI,013/24/15,FELDA TELUI TIMOR,"SEKOLAH KEBANGSAAN TELOI TIMUR, FELDA TELOI TIMUR",3,569
