BN,ERIC CHOO WEI SERN,MALE,,43,PKR,KHOO POAY TIONG,MALE,,564,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,36,PKR,KHOO POAY TIONG,MALE,,569,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,38,PKR,KHOO POAY TIONG,MALE,,539,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,48,PKR,KHOO POAY TIONG,MALE,,547,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,29,PKR,KHOO POAY TIONG,MALE,,533,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,44,PKR,KHOO POAY TIONG,MALE,,530,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,105,PKR,KHOO POAY TIONG,MALE,,157,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,203,PKR,KHOO POAY TIONG,MALE,,382,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,133,PKR,KHOO POAY TIONG,MALE,,442,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,129,PKR,KHOO POAY TIONG,MALE,,436,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,126,PKR,KHOO POAY TIONG,MALE,,441,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,103,PKR,KHOO POAY TIONG,MALE,,459,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,52,PKR,KHOO POAY TIONG,MALE,,217,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,158,PKR,KHOO POAY TIONG,MALE,,378,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,156,PKR,KHOO POAY TIONG,MALE,,410,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,97,PKR,KHOO POAY TIONG,MALE,,465,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,131,PKR,KHOO POAY TIONG,MALE,,411,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,116,PKR,KHOO POAY TIONG,MALE,,423,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,132,PKR,KHOO POAY TIONG,MALE,,394,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,125,PKR,KHOO POAY TIONG,MALE,,404,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,124,PKR,KHOO POAY TIONG,MALE,,420,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,126,PKR,KHOO POAY TIONG,MALE,,157,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,199,PKR,KHOO POAY TIONG,MALE,,247,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,162,PKR,KHOO POAY TIONG,MALE,,280,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,202,PKR,KHOO POAY TIONG,MALE,,235,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,115,PKR,KHOO POAY TIONG,MALE,,158,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,235,PKR,KHOO POAY TIONG,MALE,,349,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,186,PKR,KHOO POAY TIONG,MALE,,350,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,229,PKR,KHOO POAY TIONG,MALE,,270,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,79,PKR,KHOO POAY TIONG,MALE,,142,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,189,PKR,KHOO POAY TIONG,MALE,,328,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,192,PKR,KHOO POAY TIONG,MALE,,328,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,161,PKR,KHOO POAY TIONG,MALE,,324,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,169,PKR,KHOO POAY TIONG,MALE,,322,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,157,PKR,KHOO POAY TIONG,MALE,,299,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,77,PKR,KHOO POAY TIONG,MALE,,195,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,112,PKR,KHOO POAY TIONG,MALE,,436,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,81,PKR,KHOO POAY TIONG,MALE,,443,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,72,PKR,KHOO POAY TIONG,MALE,,433,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,94,PKR,KHOO POAY TIONG,MALE,,419,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,107,PKR,KHOO POAY TIONG,MALE,,396,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,43,PKR,KHOO POAY TIONG,MALE,,211,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,61,PKR,KHOO POAY TIONG,MALE,,386,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,61,PKR,KHOO POAY TIONG,MALE,,376,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,49,PKR,KHOO POAY TIONG,MALE,,236,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,66,PKR,KHOO POAY TIONG,MALE,,443,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,69,PKR,KHOO POAY TIONG,MALE,,165,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,130,PKR,KHOO POAY TIONG,MALE,,331,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,119,PKR,KHOO POAY TIONG,MALE,,341,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,143,PKR,KHOO POAY TIONG,MALE,,310,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,149,PKR,KHOO POAY TIONG,MALE,,280,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,88,PKR,KHOO POAY TIONG,MALE,,201,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,76,PKR,KHOO POAY TIONG,MALE,,280,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,110,PKR,KHOO POAY TIONG,MALE,,255,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,43,PKR,KHOO POAY TIONG,MALE,,204,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,58,PKR,KHOO POAY TIONG,MALE,,392,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,53,PKR,KHOO POAY TIONG,MALE,,389,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,54,PKR,KHOO POAY TIONG,MALE,,353,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,42,PKR,KHOO POAY TIONG,MALE,,215,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,47,PKR,KHOO POAY TIONG,MALE,,414,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,32,PKR,KHOO POAY TIONG,MALE,,452,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,29,PKR,KHOO POAY TIONG,MALE,,437,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,25,PKR,KHOO POAY TIONG,MALE,,429,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,18,PKR,KHOO POAY TIONG,MALE,,432,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,82,PKR,KHOO POAY TIONG,MALE,,168,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,132,PKR,KHOO POAY TIONG,MALE,,409,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,119,PKR,KHOO POAY TIONG,MALE,,410,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,60,PKR,KHOO POAY TIONG,MALE,,175,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,75,PKR,KHOO POAY TIONG,MALE,,424,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,57,PKR,KHOO POAY TIONG,MALE,,452,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,55,PKR,KHOO POAY TIONG,MALE,,452,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,68,PKR,KHOO POAY TIONG,MALE,,437,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,37,PKR,KHOO POAY TIONG,MALE,,174,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,54,PKR,KHOO POAY TIONG,MALE,,478,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,35,PKR,KHOO POAY TIONG,MALE,,510,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,25,PKR,KHOO POAY TIONG,MALE,,521,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,134,PKR,KHOO POAY TIONG,MALE,,144,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,241,PKR,KHOO POAY TIONG,MALE,,204,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,30,PKR,KHOO POAY TIONG,MALE,,209,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,30,PKR,KHOO POAY TIONG,MALE,,362,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,30,PKR,KHOO POAY TIONG,MALE,,367,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,21,PKR,KHOO POAY TIONG,MALE,,157,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,53,PKR,KHOO POAY TIONG,MALE,,366,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,39,PKR,KHOO POAY TIONG,MALE,,415,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,31,PKR,KHOO POAY TIONG,MALE,,428,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,36,PKR,KHOO POAY TIONG,MALE,,393,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,39,PKR,KHOO POAY TIONG,MALE,,178,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,18,PKR,KHOO POAY TIONG,MALE,,328,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,25,PKR,KHOO POAY TIONG,MALE,,314,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,57,PKR,KHOO POAY TIONG,MALE,,208,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,55,PKR,KHOO POAY TIONG,MALE,,432,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,28,PKR,KHOO POAY TIONG,MALE,,437,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,24,PKR,KHOO POAY TIONG,MALE,,454,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,20,PKR,KHOO POAY TIONG,MALE,,460,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,50,PKR,KHOO POAY TIONG,MALE,,172,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,93,PKR,KHOO POAY TIONG,MALE,,362,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,84,PKR,KHOO POAY TIONG,MALE,,392,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,94,PKR,KHOO POAY TIONG,MALE,,372,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,70,PKR,KHOO POAY TIONG,MALE,,180,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,108,PKR,KHOO POAY TIONG,MALE,,383,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,127,PKR,KHOO POAY TIONG,MALE,,362,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,108,PKR,KHOO POAY TIONG,MALE,,340,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,107,PKR,KHOO POAY TIONG,MALE,,170,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,154,PKR,KHOO POAY TIONG,MALE,,334,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,110,PKR,KHOO POAY TIONG,MALE,,365,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,123,PKR,KHOO POAY TIONG,MALE,,133,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,239,PKR,KHOO POAY TIONG,MALE,,289,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,230,PKR,KHOO POAY TIONG,MALE,,275,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,217,PKR,KHOO POAY TIONG,MALE,,286,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,193,PKR,KHOO POAY TIONG,MALE,,311,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,215,PKR,KHOO POAY TIONG,MALE,,267,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,182,PKR,KHOO POAY TIONG,MALE,,94,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,335,PKR,KHOO POAY TIONG,MALE,,239,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,292,PKR,KHOO POAY TIONG,MALE,,264,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,248,PKR,KHOO POAY TIONG,MALE,,261,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,220,PKR,KHOO POAY TIONG,MALE,,307,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,117,PKR,KHOO POAY TIONG,MALE,,167,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,293,PKR,KHOO POAY TIONG,MALE,,285,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,245,PKR,KHOO POAY TIONG,MALE,,328,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,202,PKR,KHOO POAY TIONG,MALE,,365,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,165,PKR,KHOO POAY TIONG,MALE,,366,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,178,PKR,KHOO POAY TIONG,MALE,,333,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,184,PKR,KHOO POAY TIONG,MALE,,324,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,168,PKR,KHOO POAY TIONG,MALE,,331,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,185,PKR,KHOO POAY TIONG,MALE,,317,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,194,PKR,KHOO POAY TIONG,MALE,,296,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,34,PKR,KHOO POAY TIONG,MALE,,176,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,41,PKR,KHOO POAY TIONG,MALE,,372,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,28,PKR,KHOO POAY TIONG,MALE,,413,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,18,PKR,KHOO POAY TIONG,MALE,,440,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,34,PKR,KHOO POAY TIONG,MALE,,145,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,66,PKR,KHOO POAY TIONG,MALE,,361,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,56,PKR,KHOO POAY TIONG,MALE,,405,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,65,PKR,KHOO POAY TIONG,MALE,,403,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,73,PKR,KHOO POAY TIONG,MALE,,381,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,41,PKR,KHOO POAY TIONG,MALE,,195,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,59,PKR,KHOO POAY TIONG,MALE,,378,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,58,PKR,KHOO POAY TIONG,MALE,,390,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,39,PKR,KHOO POAY TIONG,MALE,,384,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,41,PKR,KHOO POAY TIONG,MALE,,400,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,32,PKR,KHOO POAY TIONG,MALE,,170,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,65,PKR,KHOO POAY TIONG,MALE,,447,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,85,PKR,KHOO POAY TIONG,MALE,,404,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,38,PKR,KHOO POAY TIONG,MALE,,207,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,40,PKR,KHOO POAY TIONG,MALE,,465,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,29,PKR,KHOO POAY TIONG,MALE,,483,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,75,PKR,KHOO POAY TIONG,MALE,,164,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,83,PKR,KHOO POAY TIONG,MALE,,361,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,75,PKR,KHOO POAY TIONG,MALE,,370,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,74,PKR,KHOO POAY TIONG,MALE,,381,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,88,PKR,KHOO POAY TIONG,MALE,,350,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,41,PKR,KHOO POAY TIONG,MALE,,174,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,53,PKR,KHOO POAY TIONG,MALE,,345,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,42,PKR,KHOO POAY TIONG,MALE,,363,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,46,PKR,KHOO POAY TIONG,MALE,,379,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,47,PKR,KHOO POAY TIONG,MALE,,347,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,17,PKR,KHOO POAY TIONG,MALE,,277,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,46,PKR,KHOO POAY TIONG,MALE,,226,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,60,PKR,KHOO POAY TIONG,MALE,,511,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,31,PKR,KHOO POAY TIONG,MALE,,497,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,38,PKR,KHOO POAY TIONG,MALE,,149,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,56,PKR,KHOO POAY TIONG,MALE,,397,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,34,PKR,KHOO POAY TIONG,MALE,,448,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,26,PKR,KHOO POAY TIONG,MALE,,450,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,16,PKR,KHOO POAY TIONG,MALE,,441,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,13,PKR,KHOO POAY TIONG,MALE,,453,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,46,PKR,KHOO POAY TIONG,MALE,,175,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,109,PKR,KHOO POAY TIONG,MALE,,364,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,110,PKR,KHOO POAY TIONG,MALE,,352,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,96,PKR,KHOO POAY TIONG,MALE,,347,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,113,PKR,KHOO POAY TIONG,MALE,,337,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,70,PKR,KHOO POAY TIONG,MALE,,180,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,75,PKR,KHOO POAY TIONG,MALE,,422,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,41,PKR,KHOO POAY TIONG,MALE,,450,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,36,PKR,KHOO POAY TIONG,MALE,,459,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,179,PKR,KHOO POAY TIONG,MALE,,92,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,293,PKR,KHOO POAY TIONG,MALE,,258,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,236,PKR,KHOO POAY TIONG,MALE,,264,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,219,PKR,KHOO POAY TIONG,MALE,,264,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,164,PKR,KHOO POAY TIONG,MALE,,310,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,204,PKR,KHOO POAY TIONG,MALE,,62,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,391,PKR,KHOO POAY TIONG,MALE,,173,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,352,PKR,KHOO POAY TIONG,MALE,,207,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,311,PKR,KHOO POAY TIONG,MALE,,219,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,273,PKR,KHOO POAY TIONG,MALE,,244,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,269,PKR,KHOO POAY TIONG,MALE,,228,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,227,PKR,KHOO POAY TIONG,MALE,,278,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,245,PKR,KHOO POAY TIONG,MALE,,266,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,190,PKR,KHOO POAY TIONG,MALE,,80,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,307,PKR,KHOO POAY TIONG,MALE,,203,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,283,PKR,KHOO POAY TIONG,MALE,,212,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,277,PKR,KHOO POAY TIONG,MALE,,212,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,222,PKR,KHOO POAY TIONG,MALE,,236,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,208,PKR,KHOO POAY TIONG,MALE,,223,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,169,PKR,KHOO POAY TIONG,MALE,,91,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,323,PKR,KHOO POAY TIONG,MALE,,241,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,234,PKR,KHOO POAY TIONG,MALE,,295,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,244,PKR,KHOO POAY TIONG,MALE,,298,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,216,PKR,KHOO POAY TIONG,MALE,,308,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,182,PKR,KHOO POAY TIONG,MALE,,323,,,,,,,,,,
BN,ERIC CHOO WEI SERN,MALE,,189,PKR,KHOO POAY TIONG,MALE,,306,,,,,,,,,,
